"alpha_liquid","alpha_vapor","density_liquid","density_vapor","pressure_liquid","pressure_vapor","velocity_liquid","velocity_vapor","Points:0","Points:1","Points:2"
0.9994944684892717035,0.00050553151072829649593,999.00509525314942039,49.374333094398458854,196504702.19857740402,196505784.78131252527,1.8677942904067448282,1.8700686898594347518,0.029999999329447746277,0,0
0.99949399663861326903,0.00050600336138673096542,998.92221688867584817,49.322164523982785056,196214125.38892269135,196215281.57018068433,2.0241244784856693428,2.0265546079884160235,0.030999999493360519409,0,0
0.99949349155118816235,0.00050650844881183765267,998.83377666466196843,49.26648675309390768,195904146.71934127808,195905379.92398414016,2.1908336390836451457,2.1934265180007610496,0.032000001519918441772,0,0
0.9994929515802567499,0.00050704841974325010057,998.73953718407869928,49.207148660712640265,195573953.39451742172,195575267.0665538609,2.3683742340413425076,2.3711369283453747059,0.032999999821186065674,0,0
0.99949237504597188142,0.00050762495402811858014,998.63926128970058471,49.143999061085366975,195222735.79407453537,195224133.38290983438,2.5571970168172173388,2.5601366165790122587,0.034000001847743988037,0,0
0.99949176023868302465,0.00050823976131697534697,998.53271300085475559,49.076887273913996523,194849690.91529417038,194851175.86388126016,2.7577493671110691054,2.7608729634485378313,0.035000000149011611938,0,0
0.99949110542080177311,0.00050889457919822689291,998.41965847091648811,49.00566369782386289,194454025.88551855087,194455601.58973032236,2.9704735766864711621,2.9737882383251208473,0.03599999845027923584,0,0
0.99949040882999273805,0.00050959117000726195101,998.29986695779234651,48.930180438081151806,194034961.5163640976,194036631.39931365848,3.1958050999621563371,3.1993178495899186053,0.037000000476837158203,0,0
0.99948966868362665306,0.00051033131637334694375,998.17311180226022316,48.850291863160407502,193591735.87899541855,193593503.32808947563,3.4341707828854115547,3.4378885734955475506,0.037999998778104782104,0,0
0.99948888317871276143,0.00051111682128723856522,998.03917140487317283,48.765855201960071952,193123607.8644285202,193125476.15802544355,3.6859870863702450805,3.6899167777278893965,0.039000000804662704468,0,0
0.99948805049659439348,0.0005119495034056065208,997.89783019475441961,48.676731169941184874,192629860.70591163635,192631833.1083137989,3.9516583186833069696,3.9558066541545269246,0.039999999105930328369,0,0
0.99948716880618115876,0.00051283119381884123555,997.7488795826209298,48.58278452338097253,192109805.4352273941,192111885.15302684903,4.2315748921483020695,4.2359484760559169558,0.041000001132488250732,0,0
0.99948623626438048984,0.00051376373561951016455,997.59211889062009959,48.483884617209405121,191562784.23846483231,191564974.36856499314,4.5261116199211182121,4.530716895592996174,0.041999999433755874634,0,0
0.99948525102117302676,0.00051474897882697323581,997.42735625057866855,48.37990598152363475,190988173.68923854828,190990477.26805624366,4.8356260669453687839,4.8404692956696182549,0.043000001460313796997,0,0
0.99948421122051744891,0.00051578877948255108521,997.25440946471564985,48.27072880584273662,190385387.82954216003,190387807.73914548755,5.1604569701360532008,5.165544211154248444,0.043999999761581420898,0,0
0.99948311500269337859,0.00051688499730662140763,997.073106819970576,48.156239490330456476,189753881.06928634644,189756420.16017270088,5.5009227412529266843,5.5062598329558385402,0.045000001788139343262,0,0
0.99948196050748971953,0.00051803949251028047485,996.88328785258181597,48.036331045733717815,189093150.88821077347,189095811.84340372682,5.8573200648472596441,5.862912607360779127,0.046000000089406967163,0,0
0.99948074587301771743,0.00051925412698228257113,996.68480405317893656,47.910903570244649075,188402740.30959367752,188405525.69856753945,6.2299226032870143044,6.2357759424541532312,0.046999998390674591064,0,0
0.99947946924172426097,0.00052053075827573902501,996.47751951083216682,47.779864621639099198,187682240.13237142563,187685152.3975648582,6.618979819046302282,6.6250990321005787109,0.048000000417232513428,0,0
0.9994781287589582508,0.00052187124104174920092,996.26131148885531275,47.643129571504140074,186931290.90205001831,186934332.35950002074,7.0247159229834750249,7.0311058058435875751,0.048999998718500137329,0,0
0.99947672257290398612,0.00052327742709601388071,996.03607092983384064,47.500621900748797088,186149584.60864830017,186152757.41324982047,7.4473289563970004323,7.4539940126920409824,0.050000000745058059692,0,0
0.99947524883832583598,0.00052475116167416402391,995.8017028867963063,47.352273474479076754,185336866.09797620773,185340172.25554710627,7.8869900125400018709,7.8939344444974937076,0.050999999046325683594,0,0
0.9994737057160727467,0.00052629428392725330355,995.5581268780508708,47.198024753990232227,184492934.19197225571,184496375.56345248222,8.3438426015450577466,8.3510703026878037036,0.052000001072883605957,0,0
0.99947209137229064968,0.00052790862770935031989,995.30527716480753497,47.037824963826011526,183617642.51355314255,183621220.82085153461,8.8180021617140642576,8.8255167113987056382,0.052999999374151229858,0,0
0.99947040397777420218,0.00052959602222579782449,995.04310295098321149,46.871632202676728696,182710900.01257514954,182714616.81173148751,9.3095557178402970067,9.3173603776014743971,0.054000001400709152222,0,0
0.99946864171166216462,0.00053135828833783538272,994.77156850549590672,46.699413528115016447,181772671.19950580597,181776527.88520106673,9.8185616857036421834,9.826659397505185467,0.054999999701976776123,0,0
0.99946680275662880266,0.00053319724337119733804,994.49065320876047736,46.52114497839234275,180802976.08823442459,180806973.89581128955,10.345049820568785748,10.353443206719948222,0.056000001728534698486,0,0
0.99946488529866661654,0.00053511470133338345789,994.20035152453351657,46.33681156274737134,179801889.85931587219,179806029.89578521252,10.889021305975223441,10.897712670760506981,0.057000000029802322388,0,0
0.99946288752757694862,0.00053711247242305137917,993.90067290147283074,46.146407180390369263,178769542.25413751602,178773825.44389101863,11.450448977347484458,11.459440310324747969,0.057999998331069946289,0,0
0.99946080763421751847,0.0005391923657824815308,993.59164160525085663,45.949934541905406604,177706116.71303224564,177710543.84128800035,12.02927767414321103,12.038570654915366376,0.059000000357627868652,0,0
0.99945864380923421511,0.00054135619076578489484,993.2732964878734947,45.747405012623310938,176611849.27330732346,176616420.97373256087,12.625424713169797641,12.63502071761412715,0.059999998658895492554,0,0
0.99945639423989995898,0.00054360576010004102443,992.94569069651674909,45.538838440030893651,175487027.24622392654,175491744.00229606032,13.238780474284844502,13.248680582028811159,0.061000000685453414917,0,0
0.99945405710976920055,0.00054594289023079944911,992.60889132841407445,45.32426295036687236,174331987.6904001236,174336849.86892068386,13.869209089323236483,13.879414092473117748,0.061999998986721038818,0,0
0.99945163059494956936,0.00054836940505043063609,992.26297903547981605,45.103714691722153418,173147115.7033829689,173152123.51296591759,14.516549224234392312,14.527059637096982669,0.063000001013278961182,0,0
0.9994491128616173059,0.00055088713838269409706,991.90804758578155997,44.877237587238951733,171932842.55225515366,171937996.08046320081,15.180614944238490338,15.191431013985003062,0.064000003039836883545,0,0
0.99944650206310259311,0.00055349793689740689473,991.54420338556872139,44.644883032447530979,170689643.66409730911,170694942.86984717846,15.861196650833516486,15.872318368917147424,0.064999997615814208984,0,0
0.99944379633761293302,0.00055620366238706697715,991.17156496931102083,44.406709597153458446,169418036.50283050537,169423481.23654675484,16.558062080274986272,16.569489194532089016,0.065999999642372131348,0,0
0.99944099380321871351,0.0005590061967812864907,990.79026246266357703,44.162782692837183163,168118578.34751319885,168124168.35114395618,17.27095735228794382,17.282689379477218949,0.067000001668930053711,0,0
0.9994380925560122364,0.00056190744398776359958,990.40043702337845843,43.913174232656075446,166791864.00055217743,166797598.88264063001,17.999608058537095445,18.01164429728668992,0.068000003695487976074,0,0
0.99943509066794278262,0.00056490933205721738375,990.00224026730893456,43.657962304854109448,165438523.4425535202,165444402.74468401074,18.743720380139198056,18.756059924200631173,0.068999998271465301514,0,0
0.99943198617842210485,0.00056801382157789515048,989.59583368292487648,43.397230797683675974,164059219.45673465729,164065242.61366635561,19.502982224129095101,19.515623975547462976,0.070000000298023223877,0,0
0.99942877709567112809,0.00057122290432887190548,989.18138804102954964,43.13106906166117227,162654645.24024534225,162660811.61453828216,20.277064369702660684,20.290007052216925132,0.07100000232458114624,0,0
0.99942546138988530569,0.00057453861011469431475,988.75908280321209531,42.859571545957713568,161225522.02300453186,161231830.89085528255,21.065621614438356346,21.078863786585635864,0.07199999690055847168,0,0
0.99942203699046316956,0.00057796300953683044099,988.3291055341496758,42.582837456799715881,159772596.70678758621,159779047.28583905101,21.868293912745400576,21.881833980830553088,0.072999998927116394043,0,0
0.9994185017817468486,0.00058149821825315139989,987.89165132163793714,42.300970394976282307,158296639.54470872879,158303230.96321934462,22.684707498496219813,22.698543729197592,0.074000000953674316406,0,0
0.99941485360071224964,0.00058514639928775036282,987.44692220834463114,42.014078043669258022,156798441.87154960632,156805173.21926245093,23.514475984736311176,23.52860651739606368,0.07500000298023223877,0,0
0.9994110902287560716,0.00058890977124392840381,986.99512663766302012,41.72227182052053962,155278813.89767169952,155285684.21023792028,24.357201434424244013,24.371624292669881839,0.075999997556209564209,0,0
0.99940720939124261246,0.00059279060875738753822,986.53647891795083069,41.425666571903633439,153738582.57989788055,153745590.85184618831,25.212475396771473868,25.227188499708180558,0.076999999582767486572,0,0
0.99940320875497035136,0.00059679124502964864263,986.07119870644783077,41.124380261088724353,152178589.57291889191,152185734.74193575978,26.079879904263517432,26.094881077143764259,0.078000001609325408936,0,0
0.99939908591763804147,0.00060091408236195853476,985.59951051570362779,40.818533698924071018,150599689.27535200119,150606970.26966023445,26.958988426330396493,26.974275410228457872,0.079000003635883331299,0,0
0.99939483841000986697,0.00060516158999013303088,985.12164324374384705,40.508250248245474268,149002746.97259950638,149010162.67088389397,27.849366776855514871,27.864937237923310676,0.079999998211860656738,0,0
0.99939046368997175307,0.00060953631002824693041,984.63782972992066789,40.193655590358005725,147388637.08031892776,147396186.34463518858,28.750573972728297178,28.766425510562818602,0.081000000238418579102,0,0
0.9993859591378501106,0.00061404086214988939929,984.14830633660221793,39.874877471762701475,145758241.49545145035,145765923.15675619245,29.66216304158956163,29.67829319679685085,0.082000002264976501465,0,0
0.99938132205322272039,0.00061867794677727960817,983.65331255790601972,39.552045499030505482,144112448.05301570892,144120260.94824931026,30.583681777759554876,30.600088038716386052,0.082999996840953826904,0,0
0.99937654965014210973,0.0006234503498578902736,983.1530906560819858,39.225290914799593622,142452149.09326267242,142460092.00976386666,31.514673445833295773,31.531353254597927815,0.083999998867511749268,0,0
0.99937163905506920525,0.00062836094493079475143,982.64788532444413249,38.894746445253524314,140778240.1334862709,140786311.87862148881,32.454677431941860277,32.471628189327837788,0.085000000894069671631,0,0
0.99936658730231620051,0.00063341269768379948601,982.13794337755575725,38.56054610922554815,139091618.64879417419,139099818.01462459564,33.403229842792676152,33.420448912597812807,0.086000002920627593994,0,0
0.9993613913292358486,0.0006386086707641513982,981.62351346844877753,38.222825077596404242,137393182.95762300491,137401508.72140312195,34.35986405413674305,34.377348766424304927,0.086999997496604919434,0,0
0.99935604797524713039,0.00064395202475286961175,981.10484583038305573,37.88171955261125845,135683831.20516681671,135692282.1510848105,35.324111209780504339,35.341858863408390334,0.087999999523162841797,0,0
0.99935055397642580388,0.00064944602357419611849,980.58219204446959338,37.537366638308220956,133964460.44777154922,133973035.33714331686,36.295500672911977347,36.313508537124917552,0.08900000154972076416,0,0
0.99934490596329039747,0.00065509403670960253407,980.05580483042831474,37.189904263868946543,132235965.82822179794,132244663.43280062079,37.273560431729656273,37.291825746910362227,0.090000003576278686523,0,0
0.9993391004580264303,0.00066089954197356970411,979.52593785965916595,36.839471089141738958,130499239.83935308456,130508058.93292850256,38.257817462203021819,38.27633743983314929,0.090999998152256011963,0,0
0.99933313387058697597,0.00066686612941302403357,978.9928455894603303,36.486206441392432964,128755171.67118597031,128764111.01869980991,39.247798050557044292,39.266569872271823272,0.092000000178813934326,0,0
0.99932700249715711305,0.00067299750284288695212,978.45678311673191274,36.130250267043230394,127004646.6340880394,127013704.99408473074,40.243028078020671501,40.262048893936118077,0.093000002205371856689,0,0
0.99932070251647564518,0.00067929748352435481706,977.91800604887043846,35.771743094351791115,125248545.65281820297,125257721.78835718334,41.243033271225179703,41.262300197384789158,0.093999996781349182129,0,0
0.99931422998909869015,0.00068577001090130984551,977.37677039166385384,35.410825998775202095,123487744.82569932938,123497037.47831627727,42.247339421653691716,42.266849536787304942,0.094999998807907104492,0,0
0.99930758085495774434,0.00069241914504225565707,976.83333245017070112,35.047640604293356148,121723115.04126691818,121732522.9660602808,43.255472577162642267,43.275222918648957204,0.096000000834465026855,0,0
0.99930075093096548677,0.00069924906903451322648,976.28794874309335228,34.68232905900219265,119955521.64678382874,119965043.57149513066,44.26695920904995063,44.286946768138868435,0.097000002861022949219,0,0
0.99929373591138814792,0.0007062640886118520811,975.74087592684293213,34.315034056689498243,118185824.16074895859,118195458.81074750423,45.281326358519386588,45.301548074916532016,0.097999997437000274658,0,0
0.99928653136497203047,0.00071346863502796953327,975.19237072849057313,33.945898838516008311,116414876.02448654175,116424622.11009795964,46.298101765742146085,46.318554521419969205,0.098999999463558197021,0,0
0.99927913273632695823,0.00072086726367304176932,974.64268988501942204,33.575067214484711542,114643524.38494682312,114653380.58920180798,47.316813985624236238,47.337494598093670106,0.10000000149011611938,0,0
0.99927153534459645101,0.00072846465540354898849,974.09209008755783543,33.20268359274668768,112872609.90058040619,112882574.89882138371,48.336992493115339187,48.357897708004394133,0.10100000351667404175,0,0
0.99926373438436877361,0.00073626561563122638887,973.54082792774545396,32.828892997455596969,111102966.56812143326,111113038.99704544246,49.358167782310800931,49.379294265396097785,0.10199999809265136719,0,0
0.99925572492629899379,0.00074427507370100620676,972.98915984506527366,32.45384110938243083,109335421.55884504318,109345600.02560019493,50.379871463004292309,50.401215791679305767,0.10300000011920928955,0,0
0.99924750191995670434,0.00075249808004329565847,972.43734207260797575,32.077674298699754729,107570795.06024837494,107581078.14623895288,51.401636357750831507,51.423195012033026785,0.10400000214576721191,0,0
0.99923906019441433024,0.00076093980558566975958,971.88563058001409445,31.700539652973954929,105809900.11799764633,105820286.36218115687,52.422996603120331827,52.444765956113876371,0.10499999672174453735,0,0
0.99923039446133188335,0.00076960553866811665102,971.33428101067670468,31.322585012174240404,104053542.47014427185,104064030.36046782136,53.443487758797189713,53.465464066785791886,0.10599999874830245972,0,0
0.99922149931973958115,0.00077850068026041885361,970.78354861223317585,30.943959003016942688,102302520.36753320694,102313108.3465950191,54.462646927851281475,54.48482632002811954,0.10700000077486038208,0,0
0.9992123692592196349,0.00078763074078036510173,970.23368815821891076,30.564811061293884364,100557624.3776268959,100568310.83158533275,55.480012891220702897,55.502391359039521035,0.10800000280141830444,0,0
0.99920299866628392582,0.00079700133371607417843,969.68495385887183602,30.185291455850197906,98819637.164083480835,98830420.415622115135,56.495126259740970909,56.517699646074248676,0.10899999737739562988,0,0
0.99919338182960626416,0.00080661817039373584493,969.13759926001671374,29.805551305069403867,97089333.23620891571,97100211.538852363825,57.507529646563739334,57.530293634602109876,0.10999999940395355225,0,0
0.99918351294782092875,0.00081648705217907124876,968.59187712727100461,29.425742585882606051,95367478.666436672211,95378450.203160658479,58.516767863104576008,58.539717965140781075,0.11100000143051147461,0,0
0.99917338613746631282,0.00082661386253368718258,968.04803931560707042,29.046018131143185315,93654830.768213748932,93665893.640269488096,59.522388141159908059,59.545519687305592527,0.11200000345706939697,0,0
0.99916299544338027516,0.00083700455661972483767,967.50633662154905323,28.666531620210683684,91952137.733734130859,91963289.952937945724,60.523940383327477832,60.547248510270925692,0.11299999803304672241,0,0
0.99915233484807375319,0.00084766515192624680708,966.96701861717849624,28.287437559095881312,90260138.224500179291,90271377.710795015097,61.520977444506442566,61.544457084332776731,0.11400000005960464478,0,0
0.99914139828350745365,0.00085860171649254635184,966.43033346459776567,27.908891242639178643,88579560.9134349823,88590885.484513670206,62.513055446312300489,62.536701315510406118,0.11500000208616256714,0,0
0.99913017964559558415,0.00086982035440441585195,965.89652771051385116,27.531048708364775024,86911123.974587917328,86922531.339883595705,63.499734126021166958,63.523540714827191778,0.11599999666213989258,0,0
0.99911867280859678608,0.00088132719140321391649,965.365846058795114,27.154066673443409741,85255534.520900726318,85267022.280432209373,64.480577221840107427,64.504538783958267345,0.11699999868869781494,0,0
0.99910687163994749138,0.00089312836005250861859,964.83853112217059333,26.778102454272513455,83613487.985008716583,83625053.622866392136,65.455152895204207653,65.479263437987341945,0.1180000007152557373,0,0
0.99909477001817181829,0.00090522998182818170676,964.31482315055154686,26.40331386531972413,81985667.444159507751,81997308.30967657268,66.423034191108897062,66.447287466410671186,0.11900000274181365967,0,0
0.99908236185215215652,0.00091763814784784347722,963.79495973700272771,26.029859111673445682,80372742.888000488281,80384456.202501237392,67.383799536796871621,67.40818903254704253,0.11999999731779098511,0,0
0.99906964110167406634,0.00093035889832593365867,963.27917550179290629,25.65789665074223791,78775370.4313788414,78787153.282336756587,68.337033278725130003,68.361552211378736388,0.12099999934434890747,0,0
0.99905660179955979583,0.000943398200440204171,962.76770175331273549,25.287585036466847299,77194191.47110748291,77206040.796645119786,69.28232625714231574,69.30696756516958601,0.12200000137090682983,0,0
0.99904323807447803496,0.00095676192552196503982,962.26076612809151811,24.919082749622422313,75629831.789082050323,75641744.383094012737,70.219276416992585155,70.244032755455506845,0.1230000033974647522,0,0
0.99902954417591771641,0.00097045582408228359128,961.75859220941879357,24.552548002026139073,74082900.606675624847,74094873.115731284022,71.147489454334575498,71.172353190738235185,0.12399999797344207764,0,0
0.99901551450233883056,0.00098448549766116943971,961.26139912682617705,24.188138516989482696,72553989.591752052307,72566018.502477020025,72.066579495269479594,72.091542706957355335,0.125,0,0
0.99900114362716252447,0.00099885637283747552573,960.76940113742318772,23.826011297952600643,71043671.823153495789,71055753.463956087828,72.976169804896599658,73.001224277841188837,0.12600000202655792236,0,0
0.99898642632938194907,0.0010135736706180509259,960.28280719095630502,23.466322369449077456,69552500.720021247864,69564631.261453226209,73.875893523374188021,73.901030752820588532,0.12700000405311584473,0,0
0.99897135762238187251,0.0010286423776181274903,959.80182048115625548,23.109226499573942704,68081008.939754009247,68093184.390422359109,74.765394424699124443,74.790605617512738945,0.12800000607967376709,0,0
0.99895593278633709744,0.0010440672136629025601,959.32663798569922164,22.754876904251318592,66629707.254641056061,66641923.462571129203,75.644327694176197951,75.669603773231386867,0.12899999320507049561,0,0
0.99894014740112724304,0.0010598525988727569569,958.85744999787618781,22.403424931050487601,65199083.412577152252,65211336.063980966806,76.512360718958461803,76.537692329613420839,0.12999999523162841797,0,0
0.99892399737812120897,0.0010760026218787910324,958.39443965296186434,22.055019728437635251,63789600.994198799133,63801885.615321218967,77.369173886560190567,77.394551405260145316,0.13099999725818634033,0,0
0.9989074789936522869,0.0010925210063477130973,957.93778245291161966,21.709807899477482351,62401698.271998405457,62414010.236375153065,78.214461384814498501,78.2398749299826477,0.1319999992847442627,0,0
0.99889058892336646256,0.0011094110766335374407,957.48764579393002805,21.367933137673507105,61035787.08730506897,61048121.612408936024,79.047931996845449021,79.073371442174050117,0.13300000131130218506,0,0
0.99887332427576192018,0.0011266757242380798232,957.04418849974274508,21.029535860228534716,59692251.751227378845,59704603.914543993771,79.869309883890679203,79.89476487393891091,0.13400000333786010742,0,0
0.99885568262528856565,0.0011443173747114343541,956.60756036603174834,20.69475282101438296,58371447.985010623932,58383812.720131777227,80.678335348722342246,80.703795317044352942,0.13500000536441802979,0,0
0.99883766204331614347,0.0011623379566838565324,956.17790172018681005,20.363716728241382015,57073701.909608840942,57086074.019015952945,81.474765571692657318,81.500219761298623666,0.13600000739097595215,0,0
0.99881926112994701139,0.0011807388700529886094,955.75534300060724036,20.036555854390378784,55799309.097030639648,55811683.265269324183,82.258375311650738126,82.28381279791406655,0.13699999451637268066,0,0
0.9988004790439594105,0.0011995209560405895033,955.34000436097744569,19.713393645832127277,54548533.698618412018,54560904.499640367925,83.02895756406380201,83.054367279960999326,0.13799999654293060303,0,0
0.99878131553063875803,0.0012186844693612419732,954.93199530328627134,19.394348336905789409,53321607.657324314117,53333969.565091148019,83.786324167860684042,83.811694931492269234,0.13899999856948852539,0,0
0.99876177094641738208,0.0012382290535826179223,954.5314143452259259,19.07953257399322311,52118730.019886493683,52131077.422704525292,84.53030635390022951,84.555626898071665209,0.14000000059604644775,0,0
0.99874184628224937921,0.0012581537177506207925,954.1383487250205917,18.769053052141043025,50940066.358927249908,50952393.58390660584,85.260755227279616975,85.28601423113569524,0.14100000262260437012,0,0
0.99872154318162420505,0.0012784568183757949456,953.75287414947001707,18.463010156064289191,49785748.316528320312,49798049.630749069154,85.977542176326025469,86.002728298684445463,0.14200000464916229248,0,0
0.9987008639576461233,0.0012991360423538766966,953.37505458760153942,18.161497635879165102,48655873.275329589844,48668142.912021838129,86.680559202195354374,86.70566111646624563,0.14300000667572021484,0,0
0.99867981160479413205,0.0013201883952058679483,953.00494211436489422,17.864602297574808887,47550504.170544624329,47562736.351080745459,87.369719163245790128,87.394725593631335414,0.14399999380111694336,0,0
0.99865838980646126632,0.0013416101935387336752,952.64257680666662509,17.572403715127773438,46469669.447355270386,46481858.388676069677,88.044955928855515026,88.06985568753779603,0.14499999582767486572,0,0
0.9986366029381321674,0.0013633970618678326048,952.28798669483319372,17.284973985876142422,45413363.168035507202,45425503.11386115849,88.706224439145515248,88.731006464166782166,0.14599999785423278809,0,0
0.99861445606536969333,0.0013855439346303066728,951.94118777089568084,17.002377506010645902,44381545.275655269623,44393630.510780856013,89.353500667486216003,89.378154060956333637,0.14699999988079071045,0,0
0.99859195493783858844,0.0014080450621614115647,951.60218405492969396,16.72467079112467303,43374142.0148229599,43386166.887250222266,89.986781483562864992,90.011295549845101505,0.14800000190734863281,0,0
0.99856910597729808821,0.0014308940227019117941,951.27096772006530045,16.451902332038351062,42391046.509557247162,42403005.453378021717,90.606084416799859582,90.630448700350470403,0.14900000393390655518,0,0
0.99854591626115096759,0.0014540837388490324145,950.94751927622473886,16.184112489800376977,41432119.496436595917,41444007.047912962735,91.21144732024559687,91.235651642628496916,0.15000000596046447754,0,0
0.99852239350058347167,0.0014776064994165283295,950.63180781100095373,15.921333438366541913,40497190.210715770721,40509001.034295573831,91.802927936719669333,91.826962432546793025,0.15099999308586120605,0,0
0.99849854601413978727,0.0015014539858602127254,950.32379128675052016,15.663589144337368708,39586057.418148994446,39597786.32200641185,92.380603370267280638,92.404458521616547273,0.15199999511241912842,0,0
0.9984743826953771384,0.001525617304622861603,950.02341689092031629,15.410895397066569856,38698490.586368560791,38710132.545551203191,92.944569466805830871,92.968236135757308602,0.15299999713897705078,0,0
