"Tw","area","dummy_bounds","enthalpy","heat_flux_perimeter","heat_transfer_coefficient","hydraulic_diameter","jump_pressure_pcs_wse","jump_rho_pcs_wse","pressure","rho","rhoA","rhoE","rhoEA","rhoe","rhou","rhouA","specific_internal_energy","specific_volume","temperature","u","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
550,0.0045603673099999996951,0,298396.789162222296,0.048962349359916598757,0,0.016985659999999999648,0.1677563786506652832,1.4054835446586366743e-06,1999999.9568881830201,23.458696954353346342,0.10698027472582956332,4999999.8922204589471,22801.836058485703688,4999999.8922204589471,0,0,213140.56368730164832,0.042628113656348033678,296.99999817082482423,0,1,1,0,0,0
550,0.0045603673099999996951,0,298396.78900848637568,0.048962349359916598757,0,0.016985659999999999648,0.21677947044372558594,1.8162037349611637183e-06,1999999.9532817492727,23.458696924138298101,0.10698027458803784084,4999999.8832043744624,22801.836017369045294,4999999.8832043744624,3.6424949740507229189e-05,1.6611115006500214132e-07,213140.56357749027666,0.042628113711253495799,296.99999801780853659,1.5527268994650357345e-06,2,2,0.012500000186264514923,0,0
550,0.0045603673099999996951,0,298396.78880985884462,0.048962349359916598757,0,0.016985659999999999648,0.33728355169296264648,2.8257990152269485407e-06,1999999.9486222155392,23.458696885100263074,0.10698027441001005389,4999999.8715555407107,22801.835964246085496,4999999.8715555407107,7.0629959306080431804e-05,3.2209855752607947024e-07,213140.56343561346876,0.042628113782191702497,296.99999782011076377,3.0108219417311659441e-06,3,3,0.025000000372529029846,0,0
550,0.0045603673099999996951,0,298396.78851386538008,0.048962349359916598757,0,0.016985659999999999648,0.45083104074001312256,3.7771116012663696893e-06,1999999.9416785975918,23.458696826925901746,0.10698027414471360241,4999999.8541964953765,22801.835885082462482,4999999.8541964953765,0.00010721490415990739275,4.8893934407562467526e-07,213140.56322418956552,0.042628113887903593127,296.99999752550286303,4.5703691450092009924e-06,4,4,0.037500001490116119385,0,0
550,0.0045603673099999996951,0,298396.7880964706419,0.048962349359916598757,0,0.016985659999999999648,0.53575824201107025146,4.4886402292831917293e-06,1999999.9318870622665,23.458696744891383901,0.1069802737706060658,4999999.8297176575288,22801.835773449969565,4999999.8297176565975,0.00014865119435496934402,6.7790404732885870714e-07,213140.56292605045019,0.042628114036973120682,296.99999711006194048,6.3367200646958881505e-06,5,5,0.050000000745058059692,0,0
550,0.0045603673099999996951,0,298396.78753669303842,0.048962349359916598757,0,0.016985659999999999648,0.63104577362537384033,5.2869688715873053297e-06,1999999.9187554100063,23.458696634873010822,0.10698027326888187583,4999999.7968885274604,22801.835623737079004,4999999.7968885265291,0.00019704169594503761435,8.9858250889470897317e-07,213140.562526209309,0.042628114236893679956,296.99999655290463352,8.3995159241763331614e-06,6,6,0.0625,0,0
550,0.0045603673099999996951,0,298396.78680965484818,0.048962349359916598757,0,0.016985659999999999648,0.7491245269775390625,6.2762450170339434408e-06,1999999.9017000405584,23.458696491981310572,0.10698027261724324388,4999999.7542501045391,22801.835429290207685,4999999.7542501036078,0.0002546224876376542985,1.1611720690136376561e-06,213140.5620068962744,0.042628114496550205403,296.99999582926966468,1.0854076556414366883e-05,7,7,0.07500000298023223877,0,0
550,0.0045603673099999996951,0,298396.78588414285332,0.048962349359916598757,0,0.016985659999999999648,0.89637175202369689941,7.5098977276866207831e-06,1999999.8799887332134,23.458696310081663228,0.10698027178771403467,4999999.6999718360603,22801.835181761369313,4999999.6999718341976,0.00032395300816803225671,1.4773447084256571355e-06,213140.56134581624065,0.042628114827090272942,296.99999490808988867,1.3809506030768192543e-05,8,8,0.087499998509883880615,0,0
550,0.0045603673099999996951,0,298396.78472113236785,0.048962349359916598757,0,0.016985659999999999648,1.0783820599317550659,9.0347998593642842025e-06,1999999.8527060260531,23.458696081504253783,0.10698027074531708813,4999999.6317650703713,22801.834870713460987,4999999.631765066646,0.00040803641214529794623,1.8607959152371035185e-06,213140.56051509446115,0.042628115242451129763,296.9999937505234584,1.7393823200046046936e-05,9,9,0.10000000149011611938,0,0
550,0.0045603673099999996951,0,298396.78327235713368,0.048962349359916598757,0,0.016985659999999999648,1.3013971447944641113,1.0903244856308447197e-05,1999999.818719644798,23.458695796762729202,0.10698026944679114858,4999999.5467991186306,22801.834483237515087,4999999.5467991130427,0.00051043325403488072015,2.327763125637595515e-06,213140.55948025494581,0.042628115759870958967,296.99999230852984056,2.1758807840686517245e-05,10,10,0.11249999701976776123,0,0
550,0.0045603673099999996951,0,298396.78147866320796,0.048962349359916598757,0,0.016985659999999999648,1.5727828145027160645,1.3176943184589617886e-05,1999999.7766419206746,23.458695444231075555,0.10698026783911732118,4999999.4416048116982,22801.834003512834897,4999999.4416048033163,0.0006353866202026681306,2.8975963719836331804e-06,213140.55819904486998,0.042628116400476069592,296.99999052323198612,2.7085334805304417334e-05,11,11,0.125,0,0
550,0.0045603673099999996951,0,298396.77926805661991,0.048962349359916598757,0,0.016985659999999999648,1.9012858867645263672,1.5929176925055799074e-05,1999999.7247839667834,23.458695009759608752,0.1069802658577678478,4999999.3119599325582,22801.833412284566293,4999999.3119599195197,0.00078796576039853239749,3.5934132951207596105e-06,213140.55662004003534,0.042628117189978650958,296.99998832297302442,3.3589496775959276533e-05,12,12,0.13750000298023223877,0,0
