"Tw","area","dummy_bounds","enthalpy","heat_flux_perimeter","heat_transfer_coefficient","hydraulic_diameter","jump_pressure_pcs_wse","jump_rho_pcs_wse","pressure","rho","rhoA","rhoE","rhoEA","rhoe","rhou","rhouA","specific_internal_energy","specific_volume","temperature","u","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
550,0.0045603673099999996951,0,298397.17282074427931,0.048962349359916598757,0,0.016985659999999999648,1193.7897196114063263,0.010001669493362896901,2000008.9571639157366,23.458772360014364722,0.10698061860334105722,5000022.3929097903892,22801.93866989378148,5000022.3929097903892,0,0,213140.83772910307744,0.04262797663293355771,297.00038003344690196,0,1,1,0,0,0
550,0.0045603673099999996951,0,298396.45040831796359,0.048962349359916598757,0,0.016985659999999999648,1094.1193704642355442,0.0091666071903375723195,1999992.0102487963159,23.45863037677644769,0.10697997110762429152,4999980.025622039102,22801.745459499707067,4999980.0256219916046,-0.0014914809682207545456,-6.8017010509610772805e-06,213140.3217202257074,0.04262823463853963879,296.99966100262059854,-6.3579200672230604834e-05,2,2,0.050000000745058059692,0,0
550,0.0045603673099999996951,0,298397.01686489512213,0.048962349359916598757,0,0.016985659999999999648,752.6530911885201931,0.0063057371637853520951,2000005.2983114733361,23.458741704712373632,0.10698047880390397502,5000013.2457788037136,22801.896955616648484,5000013.2457786854357,0.0023580893035726807269,1.0753753374073518983e-05,213140.72633206433966,0.042628032338116447764,297.00022480761975885,0.00010052070708886272842,3,3,0.10000000149011611938,0,0
550,0.0045603673099999996951,0,298396.72819685767172,0.048962349359916598757,0,0.016985659999999999648,409.03147847205400467,0.0034268603461669044918,1999998.5268740081228,23.458684974056140504,0.10698022009127380882,4999996.3171851309016,22801.819755011460074,4999996.3171850210056,-0.0022679322695433145989,-1.0342604183319440174e-05,213140.5201406092965,0.042628135426428993837,296.99993749083353123,-9.6677723924060870488e-05,4,4,0.15000000596046447754,0,0
550,0.0045603673099999996951,0,298396.67856743762968,0.048962349359916598757,0,0.016985659999999999648,478.43352341279387474,0.0040083896472253854881,1999997.3623092547059,23.458675216119853957,0.10698017559150016509,4999993.405773177743,22801.806477903563064,4999993.4057731386274,0.0013617749234241065519,6.2101938443610481833e-06,213140.48469102568924,0.042628153158147663593,296.99988809373104459,5.8049950002647626539e-05,5,5,0.20000000298023223877,0,0
550,0.0045603673099999996951,0,298397.05130484589608,0.048962349359916598757,0,0.016985659999999999648,858.88026125729084015,0.0071958481240415039792,2000006.1064331287052,23.458748475917914789,0.10698050968308837894,5000015.2660828251392,22801.906168945064564,5000015.2660828242078,-0.00024053961750206077821,-1.0969490084163018048e-06,213140.75093203273718,0.042628020033829663871,297.00025908636257554,-1.0253727633807571744e-05,6,6,0.25,0,0
550,0.0045603673099999996951,0,298396.44435951049672,0.048962349359916598757,0,0.016985659999999999648,1153.1984781883656979,0.0096616772927973215701,1999991.8681244973559,23.458629185279832541,0.1069799656739620769,4999979.6703112460673,22801.743839151982684,4999979.670311245136,-0.00024573764317008527395,-1.1206539147493016801e-06,213140.31739965034649,0.042628236803687352685,296.99965498212947068,-1.047536244463441861e-05,7,7,0.30000001192092895508,0,0
550,0.0045603673099999996951,0,298397.14169129898073,0.048962349359916598757,0,0.016985659999999999648,1177.6769076734781265,0.0098667231114006881398,2000008.2269827555865,23.458766242745713981,0.10698059070634907686,5000020.5674568982795,22801.93034515808904,5000020.5674568889663,-0.00064951924646323674125,-2.9620463387867779167e-06,213140.81549378472846,0.042627987748896881137,297.00034904971772676,-2.7687698480907587794e-05,8,8,0.34999999403953552246,0,0
550,0.0045603673099999996951,0,298396.52035654656356,0.048962349359916598757,0,0.016985659999999999648,922.77392981946468353,0.0077310395515723939752,1999993.6513160280883,23.458644126420171716,0.10698003381105004872,4999984.128290290013,22801.764169173882692,4999984.1282900711522,0.0032051386614299678252,1.4616609575602382365e-05,213140.37168324089726,0.042628209653163856574,296.9997306234152461,0.00013662932282689762903,9,9,0.40000000596046447754,0,0
550,0.0045603673099999996951,0,298396.91616158565739,0.048962349359916598757,0,0.016985659999999999648,521.20035397633910179,0.0043666048309489724488,2000002.935881664278,23.458721911845358932,0.10698038854116026508,5000007.3397052073851,22801.870021751692548,5000007.3397041615099,-0.0070035152913884663947,-3.1938602189933082681e-05,213140.65440110079362,0.042628068304738087058,297.00012457566168678,-0.000298546328214585187,10,10,0.44999998807907104492,0,0
