"Tw","area","dummy_bounds","enthalpy","heat_flux_perimeter","heat_transfer_coefficient","hydraulic_diameter","jump_pressure_pcs_wse","jump_rho_pcs_wse","pressure","rho","rhoA","rhoE","rhoEA","rhoe","rhou","rhouA","specific_internal_energy","specific_volume","temperature","u","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
550,0.0045603673099999996951,0,298396.59760904748691,0.048962349359916598757,0,0.016985659999999999648,2448.2437914609909058,0.020511497527877509128,1999995.463373405626,23.458659307429975627,0.1069801030420308996,4999988.6584335146472,22801.784828290954465,4999988.6584335146472,0,0,213140.42686360538937,0.042628182066793286753,296.99980751430769033,0,1,1,0,0,0
550,0.0045603673099999996951,0,298396.97178388136672,0.048962349359916598757,0,0.016985659999999999648,2326.2833040356636047,0.019489698963866430859,2000004.2409376427531,23.458732846499199098,0.10698043840719818898,5000010.6023447904736,22801.884900586588628,5000010.6023441087455,0.0056553361906196810208,2.5790410290761918281e-05,213140.69413132307818,0.042628048434816982748,297.00017993760565105,0.00024107594504890915627,2,2,0.012500000186264514923,0,0
550,0.0045603673099999996951,0,298396.64540314645274,0.048962349359916598757,0,0.016985659999999999648,1907.6186666935682297,0.015982117028670472791,1999996.5846562609076,23.458668701996494121,0.10698014588470493302,4999991.4616432758048,22801.797611957113986,4999991.4616406532004,-0.011092131422608793312,-5.0584193537888930451e-05,213140.46100216763443,0.042628164995351727762,296.99985508457183414,-0.00047283720843309309106,3,3,0.025000000372529029846,0,0
550,0.0045603673099999996951,0,298396.885974314122,0.048962349359916598757,0,0.016985659999999999648,1243.4952951669692993,0.010418095936870486184,2000002.2280445506331,23.458715982592309501,0.106980361501588489,5000005.57011686638,22801.861951778868388,5000005.570111378096,0.016046999681887989808,7.3180212772862385869e-05,213140.63283862869139,0.042628079079096076187,297.00009452950780542,0.00068405277142175079444,4,4,0.037500001490116119385,0,0
550,0.0045603673099999996951,0,298396.75220426748274,0.048962349359916598757,0,0.016985659999999999648,613.37898293137550354,0.0051389480024681688519,1999999.0898878381122,23.458689690510681203,0.10698024160003892502,4999997.724728282541,22801.826173925237526,4999997.7247195960954,-0.020187889576371704364,-9.2064191681975255971e-05,213140.53728849801701,0.042628126855887939206,296.99996138550113756,-0.00086057191781423094529,5,5,0.050000000745058059692,0,0
550,0.0045603673099999996951,0,298396.77805177902337,0.048962349359916598757,0,0.016985659999999999648,411.77642560005187988,0.0034498582346031980705,1999999.6961661111563,23.458694769747548747,0.10698026476322468337,4999999.2404266772792,22801.833086066646501,4999999.2404152788222,0.02312526639943615972,0.0001054597089230300557,213140.55575092369691,0.042628117626118101902,296.9999871119057957,0.00098578657621048123606,6,6,0.0625,0,0
550,0.0045603673099999996951,0,298396.84356125554768,0.048962349359916598757,0,0.016985659999999999648,678.48411184549331665,0.0056843312356704700505,2000001.2328067789786,23.458707643465757542,0.10698032347210836845,5000003.0820297021419,22801.85060518750106,5000003.0820169476792,-0.024462454205985920824,-0.00011155777648335019536,213140.60254336561775,0.042628094232571342448,297.00005231467588374,-0.0010427878030527290131,7,7,0.07500000298023223877,0,0
550,0.0045603673099999996951,0,298396.71467780839885,0.048962349359916598757,0,0.016985659999999999648,980.34654451906681061,0.0082134333680414783885,1999998.2095010248013,23.45868231432751827,0.10698020796193435933,4999995.5237647136673,22801.816136722925876,4999995.523752563633,0.023875874641421757777,0.00010888275821239775233,213140.51048377889674,0.042628140259576494109,296.99992403455587464,0.0010177841330345923331,8,8,0.087499998509883880615,0,0
550,0.0045603673099999996951,0,298396.876098686771,0.048962349359916598757,0,0.016985659999999999648,1084.5855438858270645,0.0090868687476586273988,2000001.9963274397887,23.458714041096591529,0.10698035264765488883,5000004.9908281844109,22801.859310009698675,5000004.9908186011016,-0.021204337465932254769,-9.6699567409845688473e-05,213140.62578448449494,0.042628082607091381806,297.00008469993440485,-0.00090390024912640289968,9,9,0.10000000149011611938,0,0
550,0.0045603673099999996951,0,298396.70755806547822,0.048962349359916598757,0,0.016985659999999999648,1053.5241663753986359,0.008826701415955540142,1999998.0424745688215,23.458680914918179639,0.1069802015801137457,4999995.1061922432855,22801.814232439082843,4999995.106186424382,0.016523458747061577079,7.5353041118233162247e-05,213140.50539844104787,0.042628142802525005595,296.99991694840900891,0.00070436435906137174773,10,10,0.11249999701976776123,0,0
550,0.0045603673099999996951,0,298396.86882866919041,0.048962349359916598757,0,0.016985659999999999648,974.83761020004749298,0.0081674924513208679855,2000001.8258847119287,23.458712613428598814,0.10698034613696444373,5000004.5647139893845,22801.857366772455862,5000004.5647117802873,-0.01017993239458083593,-4.6424230910256459378e-05,213140.62059183933889,0.0426280852013833228,297.00007746426058475,-0.0004339510254605140338,11,11,0.125,0,0
550,0.0045603673099999996951,0,298396.71661348588532,0.048962349359916598757,0,0.016985659999999999648,930.97310851514339447,0.0077999979379228534526,1999998.2549541734625,23.458682695248569416,0.10698020969907426347,4999995.6373855993152,22801.816654875899985,4999995.6373854354024,0.0027744474589557963085,1.2652499495134579937e-05,213140.51186677065562,0.04262813956738264326,296.99992596168107184,0.00011826953350273781192,12,12,0.13750000298023223877,0,0
550,0.0045603673099999996951,0,298396.86777783109574,0.048962349359916598757,0,0.016985659999999999648,971.66326437890529633,0.0081407997782889651717,2000001.8013381357305,23.458712408120142356,0.10698034520068246123,5000004.503345856443,22801.857086911226361,5000004.5033453414217,0.0049173711786684353234,2.2425018774335699632e-05,213140.61984129226767,0.042628085574460343465,297.00007641841330042,0.0002096181194056629673,13,13,0.15000000596046447754,0,0
