"Tw","area","dummy_bounds","enthalpy","heat_flux_perimeter","heat_transfer_coefficient","hydraulic_diameter","jump_pressure_pcs_wse","jump_rho_pcs_wse","pressure","rho","rhoA","rhoE","rhoEA","rhoe","rhou","rhouA","specific_internal_energy","specific_volume","temperature","u","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
550,0.0045603673099999996951,0,298396.83491591521306,0.048962349359916598757,0,0.016985659999999999648,35.542046777904033661,0.00029772661122251520283,2000001.0300112613477,23.458705944424433909,0.10698031572385585664,5000002.575028154999,22801.848293074217509,5000002.575028154999,0,0,213140.59636851085816,0.042628097319992015735,297.00004371034538053,0,1,1,0,0,0
550,0.0045603673099999996951,0,298396.79997374676168,0.048962349359916598757,0,0.016985659999999999648,83.586147863417863846,0.00070024798540657684498,2000000.2106535104103,23.458699080898941958,0.10698028442365857538,5000000.526633807458,22801.838951643600012,5000000.526633775793,-0.0012153573781858461635,-5.5424760574460396622e-06,213140.57140981816337,0.042628109792083139495,297.00000893173938721,-5.1808387753924566238e-05,2,2,0.10000000149011611938,0,0
550,0.0045603673099999996951,0,298396.83284328511218,0.048962349359916598757,0,0.016985659999999999648,136.51887821219861507,0.001143741515605256609,2000000.981347062625,23.45870553656875046,0.10698031386388413833,5000002.4533682912588,22801.847738260552433,5000002.4533676579595,-0.0054514456728339726402,-2.4860594638633000289e-05,213140.59488804155262,0.042628098061128889829,297.0000416473903897,-0.00023238476071648337968,3,3,0.20000000298023223877,0,0
550,0.0045603673099999996951,0,298396.37710431404412,0.048962349359916598757,0,0.016985659999999999648,483.3013115543872118,0.0040491602350272160038,1999990.2904904347379,23.45861596802167881,0.10697990539841006896,4999975.726248646155,22801.725852777832188,4999975.7262260895222,0.032531317752493738027,0.00014835475802969509446,213140.26935953751672,0.042628260821660587943,296.99958804079659558,0.001386753498025620427,4,4,0.30000001192092895508,0,0
550,0.0045603673099999996951,0,298395.82911146391416,0.048962349359916598757,0,0.016985659999999999648,1749.5807672329246998,0.014658062054081710812,1999977.4353953369427,23.458508266705941026,0.10697941424085052886,4999943.5885665128008,22801.579293142811366,4999943.5884883431718,0.06055960140246258866,0.00027617402654242051256,213139.87793437976507,0.042628456534010490675,296.99904261073328371,0.0025815623361018771517,5,5,0.40000000596046447754,0,0
550,0.0045603673099999996951,0,298398.76905835128855,0.048962349359916598757,0,0.016985659999999999648,2978.1063073724508286,0.024951479727747027937,2000046.4039794870187,23.45908609604692785,0.10698204935488792033,5000116.0103147998452,22802.365599647233466,5000116.0099487183616,-0.13105673568129563855,-0.00059766685315629111772,213141.97788767586462,0.042627406536885903421,297.00196878355706076,-0.0055866087512837893717,6,6,0.5,0,0
550,0.0045603673099999996951,0,298409.72153367573628,0.048962349359916598757,0,0.016985659999999999648,10967.048925435170531,0.091875453408235330244,2000303.3423793322872,23.46123872498468188,0.10699186613352622277,5000758.3723784368485,22805.295006603428192,5000758.3559483317658,-0.87803259456080973155,-0.0040041511413496004915,213149.80059526232071,0.042623495362803048847,297.01286930900693051,-0.037424818222652603272,7,7,0.60000002384185791016,0,0
550,0.0045603673099999996951,0,298414.07554660859751,0.048962349359916598757,0,0.016985659999999999648,39903.739652801305056,0.3343936698446441369,2000405.437277212739,23.462093894928461424,0.10699576602258233093,5001013.622765594162,22806.459042124886764,5001013.5931930327788,-1.1779933871627439324,-0.0053720825342131505245,213152.9102044061874,0.04262194177886905605,297.01720238335963131,-0.050208365563543223831,8,8,0.69999998807907104492,0,0
550,0.0045603673099999996951,0,298343.26919444365194,0.048962349359916598757,0,0.016985659999999999648,82426.36559302918613,0.69149672232697412255,1998745.1623525198083,23.448185607786552254,0.10693233912456226453,4996863.1885526226833,22787.531537617745926,4996862.9058813014999,3.6409146111283399172,0.016603907971091041995,213102.32652806915576,0.042647222976089256552,296.946716730513117,0.15527489725769161311,9,9,0.80000001192092895508,0,0
550,0.0045603673099999996951,0,298083.37923095771112,0.048962349359916598757,0,0.016985659999999999648,105974.1193877030164,0.89130615726945450206,1992652.4787951565813,23.397122435105369931,0.10669947230112211689,4981640.8409415055066,22718.112041190550372,4981631.1969878925011,21.243387839501970404,0.096877651456916305528,212916.4050325002172,0.042740298631749093494,296.68764505082617688,0.90794874021038129985,10,10,0.89999997615814208984,0,0
550,0.0045603673099999996951,0,297568.42686126573244,0.048962349359916598757,0,0.016985659999999999648,92301.023305168375373,0.78047125776231496275,1980579.4799014427699,23.295803918577504987,0.10623742265045074684,4951516.24461817462,22580.732816890686081,4951448.6997536076233,56.09834080717222804,0.25582903956226721309,212546.80529848631704,0.042926185483667236853,296.17262755051069689,2.4080877828146536324,11,11,1,0,0
550,0.0045603673099999996951,0,296848.43825227837078,0.048962349359916598757,0,0.016985659999999999648,61113.486798482015729,0.52252003132879565328,1963695.0490917281713,23.153798152834216495,0.10558982419852354362,4909473.7721855975688,22389.003699977583892,4909237.6227293219417,104.57300650271298537,0.47689132036338971465,212027.31363227291149,0.043189458308272921094,295.44874364382508247,4.5164515045196758081,12,12,1.1000000238418579102,0,0
550,0.0045603673099999996951,0,296010.90437756181927,0.048962349359916598757,0,0.016985659999999999648,39952.948108965530992,0.34780792823723061247,1944048.6718897807878,22.988112823541609231,0.10483423823907093986,4860683.3949401974678,22166.50165854509396,4860121.6797244530171,160.70328406244706798,0.73286600324802753104,211418.90667716370081,0.043500743522361808024,294.60096102831295184,6.990712343201763268,13,13,1.2000000476837158203,0,0
550,0.0045603673099999996951,0,295097.2839315222227,0.048962349359916598757,0,0.016985659999999999648,32271.261716406792402,0.28589820231580631571,1922611.2207457174081,22.806768094183524909,0.10400723966346554772,4807604.0991039397195,21924.440572975607211,4806528.0518642943352,221.54529944452821155,1.0103279412709875729,210750.07348762039328,0.043846633414711344567,293.6689776806364307,9.7140155294966827881,14,14,1.2999999523162841797,0,0
