"kappa_max_aux","kappa_aux","mu_aux","res_aux","c_aux","gx","jump_pressure","jump_rho","kappa_pcs_wse","mu_pcs_wse","visc_max_pcs_wse","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
8.6370830446920301426,1.7441972149968496166e-08,1.7441972149968496166e-08,0.56501843351702518703,345.48330831916371153,0,0,0,1.4722104158728903176e-08,1.4722104158728903176e-08,17.274166089381374434,0,1,1,3
8.6370833072104549188,2.4924589067973845955e-08,2.4924589067973845955e-08,0.80741228683746169015,345.48330817388415426,0,0,0,2.1702031010606733175e-08,2.1702031010606733175e-08,17.274166614420906285,0,2,2,3
8.6370836876292429451,3.540800172098247256e-08,3.540800172098247256e-08,1.1470147220363742235,345.48330790077807251,0,0,0,3.19486168387752698e-08,3.19486168387752698e-08,17.27416737525848589,0,3,3,3
8.637084140971298396,3.0065817213203781844e-08,3.0065817213203781844e-08,0.97395926856552261786,345.48330729395638627,0,0,0,3.303992406438491884e-08,3.303992406438491884e-08,17.274168281942596792,0,4,4,3
8.6370844370130122059,1.9581152146313308754e-08,1.9581152146313308754e-08,0.63431774161608700524,345.48330580556864788,0,0,0,3.1923606410529290001e-08,3.1923606410529290001e-08,17.274168874026020859,0,5,5,3
8.6370850622927726192,3.681400396455580301e-08,3.681400396455580301e-08,1.1925610100471430997,345.48330267413751926,0,0,0,4.9980272143369487074e-08,4.9980272143369487074e-08,17.274170124585545238,0,6,6,3
8.6370848181314592296,1.5203549152077834093e-08,1.5203549152077834093e-08,0.49250623442901536597,345.48329484156101898,0,0,0,3.7351726661240096377e-08,3.7351726661240096377e-08,17.274169636262918459,0,7,7,3
8.6370861172415338558,4.2478054453789640213e-09,4.2478054453789640213e-09,0.13760443806495459285,345.48327939273212905,0,0,0,4.9266579282754740334e-08,4.9266579282754740334e-08,17.274172234541289583,0,8,8,3
8.6370885987157741681,3.0802171891651981925e-09,3.0802171891651981925e-09,0.099781285059634683421,345.48324423214262424,0,0,0,8.2580433631287525865e-08,8.2580433631287525865e-08,17.274177197459781752,0,9,9,3
8.6370967157371705269,3.1815575321066134164e-09,3.1815575321066134164e-09,0.10306384629075181214,345.48317403614470322,0,0,0,1.8715189982938579481e-07,1.8715189982938579481e-07,17.274193431594913051,0,10,10,3
8.6371102539364912332,4.8129584019436144986e-09,4.8129584019436144986e-09,0.15591165737350820564,345.4830270690171119,0,0,0,3.8101152851015977075e-07,3.8101152851015977075e-07,17.274220507851584472,0,11,11,3
8.6371402371723764446,6.1296850117097323405e-09,6.1296850117097323405e-09,0.19856492237158815395,345.48273932065728786,0,0,0,7.4893445766541996931e-07,7.4893445766541996931e-07,17.274280474733028967,0,12,12,3
8.6371955575745893441,2.3316911090294470897e-08,2.3316911090294470897e-08,0.75532042341365002169,345.48217387618365137,0,0,0,1.6115405827734283088e-06,1.6115405827734283088e-06,17.274391115126149998,0,13,13,3
8.6373033226818645147,5.4740925855567372839e-08,5.4740925855567372839e-08,1.7732237878954038024,345.48110810294457451,0,0,0,2.6387994642174547511e-06,2.6387994642174547511e-06,17.274606647454024966,0,14,14,3
8.6374997493778344904,8.8341836189597960874e-08,8.8341836189597960874e-08,2.8615811288473200769,345.47913268942039622,0,0,0,6.5447223748405254566e-06,6.5447223748405254566e-06,17.274999501246146139,0,15,15,3
8.6378551398068008638,1.6693973533472354787e-07,1.6693973533472354787e-07,5.407268818817101419,345.47558871020544302,0,0,0,1.2139771473635447898e-05,1.2139771473635447898e-05,17.275710294888369845,0,16,16,3
8.6384738013474997587,2.1932149981068114451e-07,2.1932149981068114451e-07,7.1031064813723787665,345.46939408797140914,0,0,0,3.5765089917118205723e-05,3.5765089917118205723e-05,17.276947635150136762,0,17,17,3
8.639523497896600901,5.1184250618365214255e-07,5.1184250618365214255e-07,16.575297917472198606,345.45890315526526138,0,0,0,0.00010141353662014359759,0.00010141353662014359759,17.279047108036390767,0,18,18,3
8.6412455556328229278,1.1494827184848807877e-06,1.1494827184848807877e-06,37.212762813083827496,345.44168040933072916,0,0,0,0.00026594194703967178857,0.00026594194703967178857,17.28249137214540454,0,19,19,3
8.6439800185255499798,2.1426821237166410048e-06,2.1426821237166410048e-06,69.347331829369068146,345.41433710721452144,0,0,0,0.00065441218917352444225,0.00065441218917352444225,17.287960729784902725,0,20,20,3
8.6481732947703324754,5.9956874938285442176e-06,5.9956874938285442176e-06,193.90668770577758551,345.37241193716255339,0,0,0,0.0014893018150395930573,0.0014893018150395930573,17.296348096034982689,0,21,21,3
8.6543731005861133099,1.1420482178753565093e-05,1.1420482178753565093e-05,369.06034593656659126,345.31041571212949748,0,0,0,0.0031403127515507826828,0.0031403127515507826828,17.308749508312878618,0,22,22,3
8.6632033734165005967,2.3669302761007196252e-05,2.3669302761007196252e-05,763.82083974033594131,345.2221392802267701,0,0,0,0.0060862170409948599531,0.0060862170409948599531,17.326413096334178476,0,23,23,3
8.6752979881525824624,3.9868432267564609718e-05,3.9868432267564609718e-05,1284.4663108438251129,345.10121237360368696,0,0,0,0.010817481051292862637,0.010817481051292862637,17.350607700634874675,0,24,24,3
8.6912273150733891924,6.5280521731899353831e-05,6.5280521731899353831e-05,2098.1055997386574745,344.94198173714408995,0,0,0,0.01753497769010754076,0.01753497769010754076,17.382474037666963085,0,25,25,3
8.7113904343330172964,9.1095280088761802642e-05,9.1095280088761802642e-05,2919.6610367856915218,344.74041309852253789,0,0,0,0.025877374417453483102,0.025877374417453483102,17.422811212922837854,0,26,26,3
