"alpha_liquid","alpha_vapor","density_liquid","density_vapor","pressure_liquid","pressure_vapor","velocity_liquid","velocity_vapor","visc_max_liq_aux","visc_max_vap_aux","beta_max_aux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.999499999091952,0.000500000908047804,999.999825582548,49.9998904406891,199999386.041762,199999386.42796,0.000328124197021029,0.000328945579739794,0.938083046628676,1.18321562964993,1.51464128532824e-07,1,0.0230000000447035,0.0230000000447035,0,0
0.999499998927543,0.000500001072456513,999.999794099686,49.999870662261,199999275.222342,199999275.673644,0.00038739333795761,0.000388357280282036,0.938083027584639,1.18321557049974,1.78905861992024e-07,1,0.0240000002086163,0.0240000002086163,0,0
0.999499998733999,0.000500001266000916,999.999757170915,49.9998474616004,199999145.232908,199999145.756553,0.000456907311088352,0.000458037336658569,0.938083005230972,1.18321550108199,2.11106217997915e-07,1,0.025000000372529,0.025000000372529,0,0
0.999499998507792,0.000500001492208302,999.999713900891,49.999820279335,199998992.922347,199998993.54108,0.000538351720076206,0.0005396750138276,0.938082979022273,1.18321541970034,2.48851143073222e-07,1,0.0260000005364418,0.0260000005364418,0,0
0.999499998242847,0.000500001757153146,999.999663255389,49.9997884623784,199998814.65078,199998815.368938,0.000633673252193917,0.000635221191840614,0.938082948328345,1.18321532438942,2.93048826434005e-07,1,0.0270000007003546,0.0270000007003546,0,0
0.999499997932399,0.000500002067600702,999.999604041648,49.9997512635592,199998606.218784,199998607.061126,0.000745117379462642,0.000746926137449781,0.938082912421395,1.18321521289193,3.4474744119515e-07,1,0.0280000008642673,0.0280000008642673,0,0
0.999499997569674,0.000500002430325996,999.999534885418,49.9997078207799,199998362.789419,199998363.77808,0.000875270771565457,0.000877381987606608,0.938082870462446,1.18321508260026,4.05155174975131e-07,1,0.028999999165535,0.028999999165535,0,0
0.99949999714644,0.000500002853560222,999.999454205468,49.9996571341429,199998078.796731,199998079.940538,0.00102710931871274,0.00102957087006388,0.938082821485628,1.18321493051382,4.75662841336745e-07,1,0.0299999993294477,0.0299999993294477,0,0
0.999499996652716,0.000500003347284173,999.999360185165,49.9995980682268,199997747.845995,199997749.177414,0.00120405233295116,0.00120691919178401,0.938082764380304,1.18321475319237,5.57869438571546e-07,1,0.0309999994933605,0.0309999994933605,0,0
0.999499996077666,0.00050000392233418,999.999250739624,49.9995293164604,199997362.598404,199997364.169695,0.00141002325915178,0.0014133584576065,0.938082697871125,1.18321454667411,6.5361088066228e-07,1,0.0320000015199184,0.0320000015199184,0,0
0.999499995408555,0.000500004591444947,999.999123479893,49.9994493681723,199996914.645407,199996916.468342,0.00164951824541933,0.0016533939656247,0.938082620495808,1.18321430641349,7.64992321081783e-07,1,0.0329999998211861,0.0329999998211861,0,0
0.999499994630884,0.00050000536911643,999.998975671757,49.9993565099444,199996394.363107,199996396.470618,0.00192768269922479,0.00193218148902023,0.93808253057995,1.18321402720012,8.94424438145052e-07,1,0.034000001847744,0.034000001847744,0,0
0.999499993728192,0.000500006271808462,999.998804190944,49.9992487803341,199995790.753547,199995793.194218,0.00225039688726619,0.00225561301165714,0.938082426208525,1.18321370309011,1.04466397788352e-06,1,0.0350000001490116,0.0350000001490116,0,0
0.999499992681267,0.000500007318733009,999.998605471294,49.9991239399997,199995091.264563,199995094.087836,0.00262437164813004,0.00263041261206876,0.938082305194523,1.18321332728173,1.21885908672776e-06,1,0.0359999984502792,0.0359999984502792,0,0
0.999499991468221,0.000500008531779117,999.998375449028,49.9989794344354,199994281.591577,199994284.865482,0.00305725510731392,0.00306424333726841,0.938082165043869,1.183212892038,1.42059992332193e-06,1,0.0370000004768372,0.0370000004768372,0,0
0.999499990065083,0.000500009934916612,999.998109498931,49.9988123567649,199993345.454528,199993349.23983,0.00355775125106866,0.00356582596713231,0.938082002916264,1.18321238854414,1.65397498591776e-06,1,0.0379999987781048,0.0379999987781048,0,0
0.999499988443401,0.000500011556598956,999.997802364981,49.9986194026211,199992264.353359,199992268.716241,0.00413575168788023,0.00414507098838692,0.93808181558193,1.18321180675804,1.923633702179e-06,1,0.0390000008046627,0.0390000008046627,0,0
0.999499986571501,0.000500013428498702,999.997448082593,49.9983968284801,199991017.292611,199991022.317783,0.0048024813075023,0.00481322446320685,0.938081599373031,1.18321113528166,2.23485579056448e-06,1,0.0399999991059303,0.0399999991059303,0,0
0.999499984413248,0.000500015586751501,999.997039892982,49.9981403919428,199989580.482942,199989586.292969,0.0055706593789103,0.00558302936910615,0.93808135013043,1.18321036119831,2.59362795626405e-06,1,0.0410000011324883,0.0410000011324883,0,0
0.999499981927557,0.000500018072442932,999.996570148791,49.9978452768823,199987927.007286,199987933.684799,0.00645467749843025,0.0064689038081637,0.938081063145271,1.18320946988371,3.00672866017108e-06,1,0.0419999994337559,0.0419999994337559,0,0
0.999499979068165,0.000500020931834877,999.996030210292,49.9975060594513,199986026.455541,199986034.119215,0.00747079499766031,0.00748713668781034,0.938080733093802,1.18320844479256,3.4818214658028e-06,1,0.0430000014603138,0.0430000014603138,0,0
0.999499975783224,0.000500024216776085,999.995410331101,49.9971166226129,199983844.522542,199983853.322879,0.00863735349363078,0.0086561025696582,0.938080353966015,1.18320726724126,4.02755753728269e-06,1,0.0439999997615814,0.0439999997615814,0,0
0.99949997201337,0.000500027986629625,999.994699533485,49.9966700623754,199981342.570273,199981352.656256,0.00997501188133473,0.00999649697563788,0.938079918987832,1.18320591617616,4.65368803407532e-06,1,0.0450000017881393,0.0450000017881393,0,0
0.999499967693145,0.000500032306855247,999.993885471879,49.9961586215468,199978477.146428,199978488.686881,0.0115070030809636,0.0115315934703907,0.938079420535743,1.18320436792058,5.3711870555262e-06,1,0.046000000089407,0.046000000089407,0,0
0.999499962746621,0.000500037253378993,999.992954284161,49.9955735926267,199975199.461803,199975212.654446,0.0132594139534692,0.0132875239345904,0.938078850043425,1.18320259585191,6.19238581680807e-06,1,0.0469999983906746,0.0469999983906746,0,0
0.999499957090976,0.000500042909023501,999.991890430377,49.9949052122641,199971454.822038,199971469.892354,0.0152614888831027,0.0152935825157562,0.938078197900409,1.18320057009825,7.13111853417651e-06,1,0.0480000004172325,0.0480000004172325,0,0
0.999499950633048,0.000500049366951694,999.990676517256,49.9941425471901,199967182.012587,199967199.19376,0.0175459593745284,0.0175825556155151,0.938077453342319,1.18319825720077,8.20288073108411e-06,1,0.0489999987185001,0.0489999987185001,0,0
0.999499943267243,0.000500056732757437,999.989293109324,49.9932733906614,199962312.631517,199962332.208778,0.0201494001243738,0.0201910783772223,0.938076604331662,1.18319561974093,9.4250006672441e-06,1,0.0500000007450581,0.0500000007450581,0,0
0.9994999348765,0.00050006512349976,999.98771852491,49.992284118331,199956770.374589,199956792.655003,0.0231126124797497,0.0231600185553561,0.938075637429431,1.18319261592837,1.08168242333385e-05,1,0.0509999990463257,0.0509999990463257,0,0
0.999499925330809,0.000500074669191219,999.985928617373,49.9911595474255,199950470.263523,199950495.554741,0.0264810365024868,0.0265348890172223,0.938074537657014,1.18318919918562,1.2399913844197e-05,1,0.0520000010728836,0.0520000010728836,0,0
0.999499914484765,0.000500085515234727,999.983896539961,49.9898828254851,199943317.822168,199943346.536127,0.0303051923976949,0.0303662896200919,0.938073288347897,1.18318531768591,1.41982618250225e-05,1,0.0529999993741512,0.0529999993741512,0,0
0.999499902175759,0.000500097824240875,999.981592496144,49.988435217226,199935208.197003,199935240.739708,0.034641151148413,0.0347103782868604,0.938071870989555,1.18318091384301,1.62385184402459e-05,1,0.0540000014007092,0.0540000014007092,0,0
0.999499888225745,0.000500111774255463,999.978983472991,49.9867959802394,199926025.220788,199926062.063971,0.0395510355412822,0.0396293724936889,0.93807026505454,1.18317592380926,1.85502348218246e-05,1,0.0549999997019768,0.0549999997019768,0,0
0.999499872436289,0.000500127563710651,999.976032958914,49.9849421622042,199915640.421219,199915682.051945,0.0451035513162106,0.0451920808633521,0.938068447821393,1.18317027689594,2.1166121026295e-05,1,0.0560000017285347,0.0560000017285347,0,0
0.99949985458737,0.000500145412630437,999.972700645913,49.9828484440188,199903911.975351,199903958.968019,0.0513745470256043,0.0514744634734161,0.938066394185377,1.18316389494898,2.41223187999753e-05,1,0.0570000000298023,0.0570000000298023,0,0
0.999499834437234,0.000500165562766108,999.968942115993,49.9804869075591,199890683.608125,199890736.590172,0.0584476034902779,0.0585602217408223,0.938064076458635,1.18315669177104,2.74586889204476e-05,1,0.0579999983310699,0.0579999983310699,0,0
0.999499811719202,0.000500188280797786,999.964708513382,49.9778268427907,199875783.443508,199875843.083143,0.0664146506465686,0.0665414156753571,0.938061464161093,1.18314857246593,3.12191127843125e-05,1,0.0590000003576279,0.0590000003576279,0,0
0.999499786140001,0.000500213859998766,999.959946202343,49.9748345507744,199859022.804508,199859089.872554,0.0753766104817119,0.0755191072083656,0.938058523802259,1.18313943270481,3.54518073642071e-05,1,0.0599999986588955,0.0599999986588955,0,0
0.999499757377075,0.000500242622925362,999.954596413016,49.9714730784873,199840194.9692,199840270.250693,0.0854440637254771,0.0856040272366285,0.938055218653403,1.18312915803163,4.02096526260541e-05,1,0.0610000006854534,0.0610000006854534,0,0
0.99949972507837,0.000500274921629629,999.948594874518,49.9677020438019,199819073.890596,199819158.312641,0.0967379375505814,0.0969172636224746,0.938051508512785,1.18311762313528,4.55505301360704e-05,1,0.061999998986721,0.061999998986721,0,0
0.99949968885785,0.000500311142150434,999.941871440435,49.9634773488534,199795412.881995,199795507.427091,0.109390211380006,0.109590967263727,0.938047349464176,1.18310469105132,5.15376714452379e-05,1,0.063000001013279,0.063000001013279,0,0
0.999499648294424,0.000500351705576274,999.934349705184,49.9587509574092,199768943.278721,199769048.990583,0.123544636305024,0.123769071712143,0.93804269362959,1.18309021237531,5.82400144015551e-05,1,0.0640000030398369,0.0640000030398369,0,0
0.999499602929579,0.000500397070421488,999.925946616063,49.9534706652045,199739373.083272,199739491.12198,0.139357463518261,0.139608021724473,0.938037488918209,1.18307402446518,6.57325651164015e-05,1,0.0649999976158142,0.0649999976158142,0,0
0.999499552264979,0.00050044773502067,999.916572083435,49.9475798334123,199706385.60701,199706517.239397,0.156998177068228,0.157277506073542,0.938031678773455,1.18305595063207,7.40967632626984e-05,1,0.0659999996423721,0.0659999996423721,0,0
0.999499495758733,0.000500504241266686,999.906128591224,49.9410171429,199669638.114668,199669784.680591,0.176650223784744,0.176961187417674,0.938025201919499,1.18303579930263,8.34208477433482e-05,1,0.0670000016689301,0.0670000016689301,0,0
0.999499432825367,0.000500567174633204,999.894510812972,49.9337163711661,199628760.491962,199628923.456554,0.198511733986176,0.198857422865524,0.938017992109824,1.18301336316567,9.38002193446451e-05,1,0.068000003695488,0.068000003695488,0,0
0.999499362832931,0.000500637167069051,999.881605235603,49.9256061351164,199583353.944945,199583534.89073,0.222796226190134,0.223179968442287,0.938009977881064,1.182988418389,0.000105337797082909,1,0.0689999982714653,0.0689999982714653,0,0
0.999499285096709,0.000500714903291399,999.867289796666,49.9166096619852,199532989.747875,199533190.36079,0.249733286066832,0.250158657645152,0.938001082313385,1.18296072382136,0.000118144364108533,1,0.0700000002980232,0.0700000002980232,0,0
0.999499198883081,0.000500801116918637,999.851433539651,49.9066445851121,199477208.061026,199477430.164718,0.279569212040483,0.280040046562418,0.937991222801596,1.18293002017609,0.000132338898828828,1,0.0710000023245811,0.0710000023245811,0,0
0.999499103401802,0.000500896598198297,999.833896291351,49.8956227233103,199415516.830156,199415762.378097,0.312567617226739,0.313088015151196,0.937980310839971,1.18289602928714,0.000148048886772583,1,0.0719999969005585,0.0719999969005585,0,0
0.999498997806742,0.000501002193258437,999.814528367981,49.8834498956526,199347390.793374,199347661.84222,0.349009977506754,0.349584314532514,0.93796825182386,1.18285845337542,0.000165410608067967,1,0.0729999989271164,0.0729999989271164,0,0
0.999498881193196,0.000501118806803591,999.793170314445,49.8700257698671,199272270.611009,199272569.39264,0.389196115790839,0.389829050324138,0.93795494487228,1.18281697438937,0.000184569395497484,1,0.0740000009536743,0.0740000009536743,0,0
0.999498752597004,0.000501247402996174,999.769652684279,49.8552436892656,199189562.142709,199189890.998786,0.433444610626836,0.434141090158561,0.937940282674592,1.18277125342089,0.000205679857681375,1,0.0750000029802322,0.0750000029802322,0,0
0.999498610987164,0.000501389012835807,999.743795863283,49.8389905866842,199098635.891085,199098997.317604,0.482093118598853,0.482858384832617,0.937924151365654,1.18272093012714,0.000228906061789515,1,0.0759999975562096,0.0759999975562096,0,0
0.999498455271925,0.000501544728074621,999.715409946589,49.8211468894668,198998826.635996,198999223.279658,0.535498598726132,0.536338191326688,0.937906430433239,1.18266562225336,0.000254421670196087,1,0.0769999995827675,0.0769999995827675,0,0
0.999498284294504,0.000501715705496286,999.684294672086,49.8015864588228,198889433.279319,198889867.896253,0.594037427637178,0.594957186426844,0.937886992661537,1.18260492527147,0.000282410025323004,1,0.0780000016093254,0.0780000016093254,0,0
0.999498096826546,0.000501903173454332,999.650239417094,49.7801766025378,198769718.921728,198770194.414917,0.658105394789026,0.659111460238625,0.937865704114739,1.18253841210436,0.000313064177182983,1,0.0790000036358833,0.0790000036358833,0,0
0.999497891574997,0.000502108425003422,999.613023264463,49.7567781114783,198638911.19251,198639430.651873,0.728117566611579,0.729216378526647,0.937842424164296,1.18246563292251,0.000346586848160817,1,0.0799999982118607,0.0799999982118607,0,0
0.999497667177625,0.000502332822375329,999.572415142869,49.7312453027446,198496202.853407,198496769.479713,0.804508009846454,0.805706304087863,0.937817005564079,1.18238611511127,0.000383190329820053,1,0.0810000002384186,0.0810000002384186,0,0
0.999497422201928,0.000502577798071502,999.528174045798,49.7034261822968,198340752.68825,198341369.825086,0.887729365082511,0.889034168213214,0.937789294575885,1.18229936332598,0.00042309630705289,1,0.0820000022649765,0.0820000022649765,0,0
0.999497155146399,0.000502844853600859,999.480049334044,49.6731626135101,198171686.700298,198172357.834577,0.978252262016103,0.979670883801883,0.937759131148341,1.18220485964975,0.000466535605207199,1,0.0829999968409538,0.0829999968409538,0,0
0.999496864439178,0.000503135560822265,999.427781125324,49.6402905451662,197988099.627711,197988828.383105,1.07656456988896,1.0781045935531,0.937726349152744,1.18210206395326,0.00051374785643603,1,0.0839999988675117,0.0839999988675117,0,0
0.999496548440693,0.000503451559307089,999.371100773475,49.6046402984944,197789056.785429,197789846.900733,1.18317047822275,1.18483974842057,0.937690776676899,1.18199041435834,0.000564981082413278,1,0.0850000008940697,0.0850000008940697,0,0
0.999496205443247,0.000503794556752535,999.30973143946,49.5660369195378,197573596.242767,197574451.58899,1.29858940340349,1.30039601188238,0.937652236378565,1.18186932783532,0.000620491191084611,1,0.0860000029206276,0.0860000029206276,0,0
0.999495833670524,0.000504166329475586,999.243388754777,49.5243005620731,197340731.338865,197341655.864708,1.42335472032964,1.42530698926407,0.937610545899941,1.18173820096549,0.000680541386145826,1,0.0869999974966049,0.0869999974966049,0,0
0.999495431282375,0.000504568717625165,999.171781577224,49.4792469796116,197089453.533472,197090451.34205,1.5580123189904,1.56011878204472,0.937565518342808,1.18159641082951,0.000745401489020184,1,0.0879999995231628,0.0879999995231628,0,0
0.99949499637418,0.000505003625820288,999.094612838405,49.4306879885606,196818735.59035,196819810.824211,1.70311898899005,1.70538837015292,0.937516962803903,1.181443316052,0.00081534717405626,1,0.0890000015497208,0.0890000015497208,0,0
0.999494526979498,0.000505473020501634,999.011580478446,49.378432089318,196527535.080215,196528692.028898,1.85924063701039,1.86168182729037,0.937464684969448,1.18127825800867,0.000890659118948921,1,0.0900000035762787,0.0900000035762787,0,0
0.999494021072924,0.000505978927076378,998.922378466858,49.3222850284211,196214798.191118,196216041.140518,2.02695034386288,2.02957237597235,0.937408487766179,1.18110056210861,0.000971622073295874,1,0.090999998152256,0.090999998152256,0,0
0.99949347657207,0.000506523427930006,998.826697902156,49.2620505228764,195879463.824491,195880797.171193,2.20682627202578,2.20963829321009,0.93734817206593,1.18090953925039,0.00105852384967762,1,0.0920000001788139,0.0920000001788139,0,0
0.999492891341203,0.000507108658796995,998.724228184882,49.1975309275836,195520467.95549,195521896.10018,2.39944943482357,2.40246067801453,0.937283537440423,1.18070448738069,0.00115165424277495,1,0.0930000022053719,0.0930000022053719,0,0
0.999492263192651,0.000507736807349279,998.614658256563,49.128528019253,195136748.224309,195138275.63102,2.60540134231673,2.60862109580614,0.937214382960728,1.18048469315929,0.00125130388308107,1,0.0939999967813492,0.0939999967813492,0,0
0.999491589893345,0.000508410106654589,998.497677896016,49.0548437653224,194727248.731839,194728879.878772,2.82526154032887,2.82869911624551,0.93714050803654,1.1802494337279,0.00135776303308399,1,0.0949999988079071,0.0949999988079071,0,0
0.999490869164795,0.000509130835204985,998.372979062379,48.976281141302,194290924.996192,194292664.332722,3.05960506117558,3.06326976295924,0.937061713289215,1.17999797849845,0.00147132033466712,1,0.096000000834465,0.096000000834465,0,0
0.999490098688747,0.000509901311252947,998.240257274932,48.8926449797248,193826749.03296,193828600.996842,3.30899980705044,3.31290089626754,0.936977801451003,1.17972959108165,0.00159226151760912,1,0.0970000028610229,0.0970000028610229,0,0
0.999489276110733,0.000510723889267206,998.099213018176,48.8037428176071,193333714.513769,193335683.52499,3.57400388773038,3.57815055049375,0.936888578283438,1.17944353126103,0.00172086807983864,1,0.0979999974370003,0.0979999974370003,0,0
0.999488399042195,0.000511600957805225,997.949553159901,48.7093857546969,192810841.959061,192812932.378038,3.85516293607795,3.85956424936091,0.936793853507131,1.17913905693294,0.00185741595072829,1,0.0989999994635582,0.0989999994635582,0,0
0.999487465066107,0.000512534933892805,997.790992368887,48.6093893164824,192257183.914195,192259400.033594,4.15300742513474,4.15767232335074,0.936693441734598,1.17881542609568,0.00200217414924755,1,0.100000001490116,0.100000001490116,0,0
0.999486471739084,0.000513528260915885,997.623254520298,48.5035743062501,191671830.062601,191674176.076194,4.46805001215024,4.47298725424223,0.936587163397596,1.17847189883933,0.00215540344925858,1,0.101000003516674,0.101000003516674,0,0
0.999485416595293,0.000514583404707225,997.446074075355,48.3917676512149,191053912.223068,191056392.246707,4.80078293402506,4.80600107143928,0.93647484566003,1.17810773929492,0.00231735506441104,1,0.101999998092651,0.101999998092651,0,0
0.999484297149655,0.000515702850344524,997.259197422448,48.2738032056166,190402609.186933,190405227.225394,5.15167547832601,5.15718282410755,0.936356323308006,1.1777222175484,0.00248826936479481,1,0.103000000119209,0.103000000119209,0,0
0.999483110902755,0.000516889097245343,997.062384166513,48.1495225229929,189717151.345392,189719911.239255,5.52117155480663,5.52697615420964,0.936231439609542,1.17731461149993,0.00266837463762367,1,0.104000002145767,0.104000002145767,0,0
0.999481855339707,0.000518144660292763,996.855408355822,48.0187756368545,188996825.058663,188999730.571163,5.90968738937699,5.91579699209741,0.936100047134158,1.17688420865023,0.00285788590366756,1,0.104999996721745,0.104999996721745,0,0
0.99948052793548,0.000519472064519522,996.638059634041,47.8814217025251,188240976.733026,188244031.408743,6.3176093622834,6.32403139672119,0.935962008526041,1.17643030775734,0.0030570038003593,1,0.105999998748302,0.105999998748302,0,0
0.999479126158346,0.000520873841654113,996.410144307377,47.7373296964944,187449016.556408,187452223.816462,6.74529201041037,6.75203356013971,0.935817197223385,1.1759522204388,0.00326591354199519,1,0.10700000077486,0.10700000077486,0,0
0.999477647468322,0.000522352531677761,996.171486317719,47.5863789649023,186620421.867353,186623784.920768,7.19305621040409,7.20012399294409,0.935665498116877,1.17544927262414,0.0034847839661775,1,0.108000002801418,0.108000002801418,0,0
0.999476089321315,0.000523910678684847,995.921928113117,47.4284597829625,185754740.119495,185758262.03678,7.66118755918827,7.66858790737847,0.935506808142314,1.17492080588707,0.003713766674818,1,0.108999997377396,0.108999997377396,0,0
0.999474449169362,0.000525550830637878,995.661331410764,47.263473772061,184851591.426786,184855275.034911,8.14993496325697,8.15767380928731,0.935341036802773,1.17436617866631,0.00395299527669052,1,0.109999999403954,0.109999999403954,0,0
0.999472724460746,0.000527275539254357,995.389577843954,47.0913343361997,183910670.659407,183914518.616559,8.65950944714867,8.66759230931114,0.935168106616255,1.17378476729094,0.00420258473697606,1,0.111000001430511,0.111000001430511,0,0
0.999470912641475,0.000529087358524749,995.106569492698,46.9119669516669,182931749.085296,182935763.84498,9.19008318815396,9.19851516043657,0.934987953485129,1.1731759668728,0.00446263083816526,1,0.112000003457069,0.112000003457069,0,0
0.999469011155239,0.000530988844761215,994.812229293346,46.7253094126122,181914675.548289,181918859.328348,9.74178878091678,9.75057452543985,0.934800526987019,1.1725391920604,0.00473320975499504,1,0.112999998033047,0.112999998033047,0,0
0.99946701743989,0.000532982560109918,994.506501327513,46.5313120236277,180859377.178472,180863732.017203,10.3147187339512,10.3238624761196,0.934605790585308,1.17187387764463,0.00501437774483598,1,0.114000000059605,0.114000000059605,0,0
0.999464928929686,0.000535071070313919,994.189350991143,46.3299376722999,179765859.643985,179770387.347387,10.9089251958792,10.9184307224098,0.934403721759721,1.17117947899744,0.00530617095348918,1,0.115000002086163,0.115000002086163,0,0
0.999462743052618,0.000537256947381604,993.860765044878,46.1211618735621,178634206.949988,178638909.093514,11.524419906352,11.5342905658914,0.934194312058228,1.17045547233345,0.00560860533458216,1,0.11599999666214,0.11599999666214,0,0
0.999460457228467,0.000539542771533341,993.520751550652,45.904972737684,177464580.801682,177469458.788813,12.161174366184,12.1714130725298,0.933977567071704,1.16970135486418,0.00592167667993406,1,0.116999998688698,0.116999998688698,0,0
0.999458068864828,0.000541931135171536,993.169339698657,45.681370835212,176257219.55243,176262274.547441,12.8191202162465,12.8297294539352,0.933753506335021,1.16891664479956,0.00624536075690966,1,0.118000000715256,0.118000000715256,0,0
0.999455575356129,0.000544424643870611,992.806579529806,45.4503690527608,175012436.758849,175017669.735933,13.4981498137288,13.5091316459334,0.933522163157977,1.16810088121003,0.0065796135472999,1,0.119000002741814,0.119000002741814,0,0
0.999452974079089,0.000547025920910604,992.432541562194,45.2119923556585,173730619.37213,173736031.112371,14.1981169930797,14.2094730715071,0.933283584390141,1.16725362376728,0.00692437158170718,1,0.119999997317791,0.119999997317791,0,0
