"kappa_max_liq_aux","kappa_liq_aux","mu_liq_aux","kappa_max_vap_aux","kappa_vap_aux","mu_vap_aux","beta_max_aux","beta_aux","pI_aux","vI_aux","gx","jump_alpha","jump_pressure_liquid","jump_pressure_vapor","jump_rho_liquid","jump_rho_vapor","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
160.51546026824854607,2.8950625029459546377e-09,2.8950625029459546377e-09,109.3750944993524854,1.4224601547941138719e-08,1.4224601547941138719e-08,4.5700350881100127331e-07,4.5700350881100127331e-07,8.3738314281949494783e-05,0,0,1.2000328832861839601e-06,264.73370685428380966,266.11350607872009277,0.00064218459465337218717,0.001390293465078684676,0,1,1,3
160.51546320292982273,4.4353205909558380981e-09,4.4353205909558380981e-09,109.37509571776233486,2.101165260920688906e-08,2.101165260920688906e-08,6.7365353879956937326e-07,3.7881788027492586365e-07,8.3738309662364140886e-05,0,0,1.2405404403725839302e-06,274.40335547924041748,275.31650448217988014,0.00066563490668158920016,0.0014383735128546959459,0,2,2,3
160.51545828746694156,5.6301151443993396714e-09,5.6301151443993396714e-09,109.37509375962919478,2.3916043902729563321e-08,2.3916043902729563321e-08,7.7959000813884858943e-07,7.7959000813884858943e-07,8.3738318294106759733e-05,0,0,1.3431470091695985047e-06,298.68535085394978523,298.56546230986714363,0.00072453080656487145461,0.0015598366212259406893,0,3,3,3
160.51546468835817905,4.299527303755383755e-09,4.299527303755383755e-09,109.37509627172954652,1.9529508952565429517e-08,1.9529508952565429517e-08,5.2377530604087957188e-07,5.2377530604087957188e-07,8.3738306750867915027e-05,0,0,1.4815834370462965808e-06,330.90855631977319717,329.77454494684934616,0.00080270052762898558285,0.00172288735964798434,0,4,4,3
160.51545727828124654,4.642713174391325522e-09,4.642713174391325522e-09,109.37509340997644358,2.897477950000113877e-08,2.897477950000113877e-08,5.4060724381446746808e-07,5.4060724381446746808e-07,8.3738319775083044265e-05,0,0,1.6395662176815761768e-06,366.91834454238414764,365.16585414111614227,0.00089005763743443822023,0.0019077861399239282036,0,5,5,3
160.51546456004200536,5.5063557278870699041e-09,5.5063557278870699041e-09,109.37509676531530545,5.3189252872257616498e-08,5.3189252872257616498e-08,6.1598303882685810122e-07,6.1598303882685810122e-07,8.3738306813965337279e-05,0,0,1.8000060004741413877e-06,402.6622711718082428,400.86431438475847244,0.00097676676023183972575,0.002094290290699518664,0,6,6,3
160.51545851104759777,1.0733113357578530958e-08,1.0733113357578530958e-08,109.37509446107124234,8.470864300412446453e-08,8.470864300412446453e-08,1.0812565426832462477e-06,1.0812565426832462477e-06,8.3738318657565615844e-05,0,0,1.9485388476070397701e-06,435.16224731877446175,433.7379179336130619,0.0010556074919350066921,0.0022660378112107082416,0,7,7,3
160.51546418608768363,1.3431162672191605804e-08,1.3431162672191605804e-08,109.37509688835956467,9.8059210255846631503e-08,9.8059210255846631503e-08,1.265762394958602832e-06,1.265762394958602832e-06,8.3738308676609531436e-05,0,0,2.0671204443711843624e-06,460.85413729399442673,459.90527230873703957,0.0011179319972143275663,0.0024027481505584091792,0,8,8,3
160.51546154725974702,1.6382416013971475255e-08,1.6382416013971475255e-08,109.37509583829654503,1.1340513266734973496e-07,1.1340513266734973496e-07,1.4766950031107389302e-06,5.830632832481289635e-07,8.3738313930910635344e-05,0,0,2.1507171745760444992e-06,478.93748529627919197,478.34537456929683685,0.0011617966729318141006,0.0024990868213592420943,0,9,9,3
160.51546459539150646,1.6369996110119943431e-08,1.6369996110119943431e-08,109.37509704590978288,1.122960707228601714e-07,1.122960707228601714e-07,1.4047399345457629054e-06,6.0508893485809765747e-07,8.3738308314913371217e-05,0,0,2.2506423447143930616e-06,502.71191713958978653,501.01216400042176247,0.0012194663561331253732,0.0026175075417427251523,0,10,10,3
160.51545478162384484,1.7861601476790981354e-08,1.7861601476790981354e-08,109.37509382436920191,1.4503497745539977048e-07,1.4503497745539977048e-07,1.5760241585425421741e-06,1.5760241585425421741e-06,8.3738324476504045904e-05,0,0,2.2209687846608261452e-06,498.83909103646874428,495.1862456277012825,0.0012100705125703825615,0.0025870700694383685914,0,11,11,3
160.51543886726889809,1.2272779257214934057e-07,1.2272779257214934057e-07,109.37509367899875201,8.2505224448604373788e-07,8.2505224448604373788e-07,1.1501713136281857555e-05,1.1501713136281857555e-05,8.3738369963328314035e-05,0,0,2.0637424367198065056e-06,459.17630394175648689,458.9115276113152504,0.0011138543429751734948,0.0023975529942674711492,0,12,12,3
160.51542997767427323,1.9656158669400968612e-07,1.9656158669400968612e-07,109.37508741149493119,1.111133370466473081e-06,1.111133370466473081e-06,1.2025679389344655584e-05,6.6160810772307029003e-06,8.3738391855807164845e-05,0,0,3.0291248958036476324e-06,692.77761395648121834,679.03556332737207413,0.0016805113527880166657,0.0035475730804250815709,0,13,13,3
160.51565537624531999,6.5135976070637249236e-07,6.5135976070637249236e-07,109.37520321102225296,4.9053868197649150244e-06,4.9053868197649150244e-06,4.4444272572592402853e-05,4.4444272572592402853e-05,8.3738072129612602643e-05,0,0,2.7821031791663841659e-06,640.47997503355145454,625.09581273049116135,0.0015536492749106400879,0.0032657578683767951588,0,14,14,3
160.51658397379583221,1.7793326539205259999e-06,1.7793326539205259999e-06,109.37572320153388716,1.490209506649203266e-05,1.490209506649203266e-05,0.00026993507444835916284,0.00026993507444835916284,8.3736857968201637396e-05,0,0,1.6701617591152739806e-06,284.2509191557765007,347.0749673955142498,0.00068949370529480802361,0.0018132244864546009921,0,15,15,3
160.51779616691544561,4.8928650553273052228e-05,4.8928650553273052228e-05,109.37639313560300991,0.00029756892890981420218,0.00029756892890981420218,0.00056073955948697702407,0.00032149488208597248352,8.3735174708669769458e-05,0,0,1.5627436397158689374e-05,3735.7461197338998318,3549.3592016808688641,0.0090619869372403627494,0.018543236624452674732,0,16,16,3
160.51571994256869402,0.00013564106845166052956,0.00013564106845166052956,109.37561090043448075,0.00095875462561513221174,0.00095875462561513221174,0.00039956328070827077867,0.00039956328070827077867,8.373814762411359346e-05,0,0,6.1714160675574447623e-05,14774.093842566013336,14020.442434459924698,0.035844136991272534942,0.073254485771428790031,0,17,17,3
160.50581975102443266,0.0035220505611538270585,0.0035220505611538270585,109.37471218088273872,0.024395219516833210882,0.024395219516833210882,0.0043136414092788026922,0.0043136414092788026922,8.3761352132256499661e-05,0,0,0.00015197726506888109554,35373.029281605035067,34227.200812853872776,0.085869850431436134386,0.17889193492260346829,0,18,18,3
