"Hw_liquid","Hw_vapor","Tw","alpha_A_liquid","alpha_liquid","alpha_rhoE_A_liquid","alpha_rhoE_A_vapor","alpha_rho_A_liquid","alpha_rho_A_vapor","alpha_rhou_A_liquid","alpha_rhou_A_vapor","alpha_vapor","area","density_liquid","density_vapor","dummy_bounds","enthalpy_liquid","enthalpy_vapor","heat_flux_perimeter","hydraulic_diameter","internal_energy_liquid","internal_energy_vapor","momentum_liquid","momentum_vapor","pressure_liquid","pressure_mix","pressure_vapor","specific_internal_energy_liquid","specific_internal_energy_vapor","specific_volume_liquid","specific_volume_vapor","temperature_liquid","temperature_vapor","total_energy_liquid","total_energy_vapor","velocity_liquid","velocity_vapor","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0,0,550,0.00017169496023674643971,0.90000083993849433472,164277.43030436369008,4531.6674570487457459,0.10362537739925058167,0.0018454688001197580571,0,0,0.099999160061505665276,0.00019077199999999999562,603.54350096452344587,96.737692169333527659,0,1610154.6848355752882,2610624.8011103356257,0.048962349359916598757,0.016985659999999999648,956798208.15849876404,237545631.46519735456,0,0,15000187.42159303464,15000187.370858343318,15000186.914241857827,1585301.1533210757188,2455564.3838328081183,0.0016568813986098749474,0.010337232340105447295,615.30017237210427083,615.30155698220744398,956798208.15849876404,237545631.46519735456,0,0,1,1,0,0,0
0,0,550,0.00017169463977289358423,0.89999916011203728861,164276.87231931230053,4531.6463167828142105,0.10362502787249480707,0.0018454625436404559734,-3.640975595239372826e-07,-6.28709228817806451e-09,0.10000083988796271139,0.00019077199999999999562,603.54259171726732802,96.735739204541317804,0,1610154.0637902992312,2610620.936876243446,0.048962349359916598757,0.016985659999999999648,956796744.13020098209,237540533.01063847542,-0.0021206111035588629844,-0.00032955776969839531377,14999812.593886399642,14999812.644591899589,14999813.100937146693,1585301.1158795191441,2455561.2534099183977,0.0016568838947300923697,0.010337441034957784228,615.29982764136673268,615.29844313037665415,956796744.13020098209,237540533.01063847542,-3.5136063844724880937e-06,-3.4067840118693588911e-06,2,2,0.125,0,0
0,0,550,0.00017169496019407530507,0.90000083971481825706,164277.4302291997883,4531.6674541696802407,0.10362537735220306301,0.0018454687992620457185,7.2774576491242137754e-07,1.2565613481002279228e-08,0.099999160285181742935,0.00019077199999999999562,603.54350084050327041,96.737691907992186202,0,1610154.6847502000164,2610624.8005933538079,0.048962349359916598757,0.016985659999999999648,956798207.95851480961,237545630.78294232488,0.0042385971264958174909,0.00065867732147310506258,15000187.370357882231,15000187.31974462606,15000186.864221062511,1585301.1533154842909,2455564.3834139998071,0.0016568813989503419683,0.010337232368031957358,615.30017232492639323,615.30155656554666166,956798207.95851480961,237545630.78294232488,7.0228527365352907253e-06,6.808900527620372909e-06,3,3,0.25,0,0
0,0,550,0.00017169463985821435919,0.89999916055927686731,164276.87246982043143,4531.6463225866518769,0.10362502796680671258,0.0018454625453732127066,-1.0905026341938475167e-06,-1.8827178419272601263e-08,0.10000083944072313269,0.00019077199999999999562,603.54259196664725096,96.735739728006109317,0,1610154.0639597221743,2610620.9379123211838,0.048962349359916598757,0.016985659999999999648,956796744.53134047985,237540534.37723127007,-0.0063514075634183214322,-0.00098688593596526737531,14999812.696540897712,14999812.747001055628,14999813.201138252392,1585301.1158891245723,2455561.2542492458597,0.0016568838940454789794,0.010337440979018931719,615.29982773570111476,615.2984439650749664,956796744.53134047985,237540534.37723127007,-1.0523544896346455465e-05,-1.0201875116064807808e-05,4,4,0.375,0,0
0,0,550,0.00017169496006584541309,0.90000083904265515411,164277.43000292833312,4531.6674454199228421,0.10362537721045847472,0.0018454687966470300926,1.4518786377992790632e-06,2.5062583022242698318e-08,0.09999916095734484589,0.00019077199999999999562,603.54350046569743427,96.737691120675066259,0,1610154.6844946676865,2610624.7990359030664,0.048962349359916598757,0.016985659999999999648,956798207.35522794724,237545628.72758102417,0.0084561517544980945027,0.0013137563850968245627,15000187.215924473479,15000187.165685305372,15000186.713528566062,1585301.1533003954682,2455564.3821523054503,0.0016568813999792799709,0.010337232452163384877,615.30017218293460246,615.30155531031641658,956798207.35522794724,237545628.72758102417,1.4010840557430049024e-05,1.3580605138259751807e-05,5,5,0.5,0,0
0,0,550,0.00017169464002969920158,0.89999916145817626667,164276.87277251190972,4531.6463343143250313,0.10362502815637270048,0.0018454625488803311304,-1.8114044027450686177e-06,-3.1263112171347779915e-08,0.10000083854182373333,0.00019077199999999999562,603.54259246793003513,96.735740781392465237,0,1610154.0643025529571,2610620.9399963961914,0.048962349359916598757,0.016985659999999999648,956796745.33867681026,237540537.12720677257,-0.010550151142934558954,-0.001638754640055934764,14999812.903260076419,14999812.953210461885,14999813.402759745717,1585301.1159100874793,2455561.2559375646524,0.0016568838926693250143,0.01033744086645123697,615.29982792586031337,615.29844564457528122,956796745.33867692947,237540537.12720677257,-1.7480375493955138384e-05,-1.6940529186200804031e-05,6,6,0.625,0,0
0,0,550,0.00017169495985070704048,0.90000083791493012964,164277.42962296085898,4531.6674306716313367,0.10362537697247296842,0.0018454687922342489712,2.1685235633533161822e-06,3.7418545010677045157e-08,0.099999162085069870365,0.00019077199999999999562,603.54349983585871087,96.737689798417051179,0,1610154.6840644495096,2610624.7964189122431,0.048962349359916598757,0.016985659999999999648,956798206.34108352661,237545625.27560585737,0.012630094472423070845,0.0019614439513597125772,15000186.956275541335,15000186.906690655276,15000186.460422534496,1585301.1532744481228,2455564.3800322893076,0.001656881401708348682,0.010337232593457729157,615.30017194413437664,615.30155320192511681,956798206.34108364582,237545625.27560588717,2.0926568633177205782e-05,2.0275902344236140242e-05,7,7,0.75,0,0
0,0,550,0.00017169464028903220262,0.89999916281756342507,164276.87323074499727,4531.6463521288160337,0.10362502844337714847,0.0018454625542144483929,-2.5227084646409585155e-06,-4.3519316497740973813e-08,0.10000083718243657493,0.00019077199999999999562,603.54259322791847353,96.73574237599929404,0,1610154.0648216684349,2610620.9431510302238,0.048962349359916598757,0.016985659999999999648,956796746.56238472462,237540541.29007804394,-0.014692994844767489487,-0.0022812022815044594691,14999813.216558728367,14999813.265700096264,14999813.707968289033,1585301.1159413985442,2455561.2584931505844,0.0016568838905829559593,0.010337440696047275196,615.29982821400597004,615.29844818693879915,956796746.56238496304,237540541.29007807374,-2.4344586462713671044e-05,-2.3581793300740090745e-05,8,8,0.875,0,0
0,0,550,0.00017169495954664977825,0.90000083632110472465,164277.42908543188241,4531.6674097459899713,0.10362537663582652159,0.0018454687859653278251,2.8733198117064772057e-06,4.9553897882419977202e-08,0.099999163678895275353,0.00019077199999999999562,603.54349894395909359,96.737687927963492029,0,1610154.6834547584876,2610624.7927186880261,0.048962349359916598757,0.016985659999999999648,956798204.90477132797,237545620.39260977507,0.016735027162668638517,0.0025975673744360896177,15000186.588516321033,15000186.539906594902,15000186.102414999157,1585301.1532373628579,2455564.3770347298123,0.0016568814041568412625,0.010337232793331365896,615.30017160586419322,615.3015502198041986,956798204.90477156639,237545620.39260980487,2.7727955303885293921e-05,2.6851658645908403595e-05,9,9,1,0,0
0,0,550,0.00017169464063834791244,0.89999916464862728116,164276.87384866236243,4531.6463762196117386,0.10362502883039040324,0.0018454625614347066383,-3.2197489697586483757e-06,-5.5511424626617202635e-08,0.10000083535137271884,0.00019077199999999999562,603.54259425407951767,96.735744525750334333,0,1610154.0655226456001,2610620.9474058561027,0.048962349359916598757,0.016985659999999999648,956796748.21469736099,237540546.90235579014,-0.018752763381476911242,-0.0029098065185165114359,14999813.639593003318,14999813.68758104369,14999814.119469389319,1585301.1159837127198,2455561.2619399880059,0.0016568838877658728041,0.010337440466319122029,615.299828603081437,615.2984516148306966,956796748.21469759941,237540546.90235581994,-3.1071151497854959114e-05,-3.0079951653671746948e-05,10,10,1.125,0,0
0,0,550,0.00017169495915146697684,0.90000083424961196954,164277.42838597373338,4531.6673824397057615,0.10362537619773366793,0.0018454687777765303117,3.5612681046410836858e-06,6.137888148182467491e-08,0.09999916575038803046,0.00019077199999999999562,603.54349778153220996,96.737685494783747231,0,1610154.6826609272975,2610624.7879039021209,0.048962349359916598757,0.016985659999999999648,956798203.03314983845,237545614.04045942426,0.020741832621302417478,0.0032174215052092080581,15000186.109338691458,15000186.062072690576,15000185.636674741283,1585301.1531896034721,2455564.373134276364,0.0016568814073480008387,0.01033723305333702179,615.30017116517740305,615.30154634021118909,956798203.03315019608,237545614.04045948386,3.4366756824560218539e-05,3.3259235930165982544e-05,11,11,1.25,0,0
0,0,550,0.00017169464107998525329,0.89999916696362813884,164276.87463076566928,4531.6464067912493192,0.10362502932023576196,0.0018454625706075360181,-3.8971770719942227924e-06,-6.7143813560387011045e-08,0.10000083303637186116,0.00019077199999999999562,603.54259555463499964,96.735747245987809606,0,1610154.0664109785575,2610620.9527885396965,0.048962349359916598757,0.016985659999999999648,956796750.30879938602,237540554.00388455391,-0.022698303496721795175,-0.0035195549783331937961,14999814.175732253119,14999814.222174160182,14999814.640147455037,1585301.1160372796003,2455561.2663005171344,0.0016568838841955044108,0.010337440175627276434,615.29982909617513087,615.29845595211236287,956796750.30879986286,237540554.00388461351,-3.7608453262296805499e-05,-3.6383189033350544139e-05,12,12,1.375,0,0
0,0,550,0.00017169495866281432009,0.90000083168816347179,164277.42752010578988,4531.667348547975962,0.10362537565542091766,0.001845468767601553782,4.2266652304771234848e-06,7.2791725813459832838e-08,0.099999168311836528211,0.00019077199999999999562,603.54349634066511499,96.737682483514745968,0,1610154.6816768879071,2610624.781946497038,0.048962349359916598757,0.016985659999999999648,956798200.71318674088,237545606.17922863364,0.024617293736490668959,0.0038156716509059238583,15000185.515372512862,15000185.469866285101,15000185.060306448489,1585301.1531303618103,2455564.3683081744239,0.0016568814113035498347,0.010337233375116381892,615.30017061891760477,615.30154153917271742,956798200.71318721771,237545606.17922872305,4.0787936388590697765e-05,3.9443488338230138902e-05,13,13,1.5,0,0
0,0,550,0.00017169464161622820545,0.89999916977453819911,164276.87558149322285,4531.6464440541431031,0.10362502991571137523,0.0018454625818005363207,-4.5489487224882849565e-06,-7.8308641690470564915e-08,0.10000083022546180089,0.00019077199999999999562,603.54259713785359054,96.735750551836559907,0,1610154.0674918799195,2610620.9593287901953,0.048962349359916598757,0.016985659999999999648,956796752.8578132391,237540562.63413271308,-0.026494412869657826826,-0.0041047948104326647048,14999814.828314185143,14999814.872772462666,14999815.272893268615,1585301.1161021231674,2455561.2715988066047,0.0016568838798491510554,0.010337439822355467059,615.29982969631953438,615.29846122285039201,956796752.85781383514,237540562.63413280249,-4.3898165589803938983e-05,-4.2433069335964688975e-05,14,14,1.625,0,0
