"Hw_liquid","Hw_vapor","Tw","alpha_A_liquid","alpha_liquid","alpha_rhoE_A_liquid","alpha_rhoE_A_vapor","alpha_rho_A_liquid","alpha_rho_A_vapor","alpha_rhou_A_liquid","alpha_rhou_A_vapor","alpha_vapor","area","density_liquid","density_vapor","dummy_bounds","enthalpy_liquid","enthalpy_vapor","heat_flux_perimeter","hydraulic_diameter","internal_energy_liquid","internal_energy_vapor","momentum_liquid","momentum_vapor","pressure_liquid","pressure_mix","pressure_vapor","specific_internal_energy_liquid","specific_internal_energy_vapor","specific_volume_liquid","specific_volume_vapor","temperature_liquid","temperature_vapor","total_energy_liquid","total_energy_vapor","velocity_liquid","velocity_vapor","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0,0,550,0.00017169741156668441215,0.9000136894653535391,164278.71559160054312,4530.2461249188445436,0.10362593203892056515,0.0018448305870712542343,0,0,0.099986310534646460901,0.00019077199999999999562,603.53811448505143744,96.716665395992663434,0,1610156.6852168608457,2610724.2200963599607,0.048962349359916598757,0.016985659999999999648,956792033.68652665615,237501644.70161470771,0,0,14998896.134758049622,14998896.134748132899,14998896.134658873081,1585305.0714168685954,2455643.4377591279335,0.0016568961860067717672,0.010339479715369030016,615.29947108564681457,615.2994991932891935,956792033.68652665615,237501644.70161470771,0,0,1,1,0,0,0
0,0,550,0.00017169699294398039222,0.90001149510400058062,164278.31828832736937,4530.3357335750433776,0.10362570688111821804,0.001844866703562912701,-1.3663132650734617866e-06,-2.4324727728766458475e-08,0.099988504895999419375,0.00019077199999999999562,603.53827463319748858,96.716436232232922521,0,1610156.2512426348403,2610724.8493786212057,0.048962349359916598757,0.016985659999999999648,956792052.50802779198,237501130.1579247117,-0.0079577006076003275331,-0.0012752146123631538828,14998873.256809294224,14998873.256819225848,14998873.256908621639,1585304.6819433639757,2455643.9361314279959,0.0016568957463513865353,0.010339504214142328231,615.29940351625975836,615.29937537665864511,956792052.50802779198,237501130.1579247117,-1.3185080287470826165e-05,-1.3185086858464704036e-05,2,2,0.5,0,0
0,0,550,0.00017169741516089397754,0.90001370830569460413,164278.71894913594588,4530.2453242187457363,0.10362593393376227924,0.0018448302630859098224,2.7353773517061296511e-06,4.8697360119520469717e-08,0.099986291694305395872,0.00019077199999999999562,603.53811288688666536,96.716666635055943857,0,1610156.6888972446322,2610724.2166013931856,0.048962349359916598757,0.016985659999999999648,956792033.21257829666,237501647.47654160857,0.01593138341158406926,0.0025529971179075357235,14998896.256662536412,14998896.256652571261,14998896.256562881172,1585305.0748294622172,2455643.4349905182607,0.0016568961903942211553,0.010339479582907170827,615.29947160638766945,615.29949984210554703,956792033.21257853508,237501647.47654163837,2.6396648482363337465e-05,2.6396661575825819103e-05,3,3,1,0,0
0,0,550,0.00017169698576315159822,0.90001145746310573514,164278.3115808085131,4530.3373335563373985,0.10362570309575792893,0.0018448673509705206929,-4.1098907092738486059e-06,-7.3169172227108803324e-08,0.099988542536894264856,0.00019077199999999999562,603.53827782803944046,96.716433763214482155,0,1610156.2438901416026,2610724.8563434346579,0.048962349359916598757,0.016985659999999999648,956792053.45761334896,237501124.62851017714,-0.023936883288931239122,-0.0038358646194750073422,14998873.013906989247,14998873.013917006552,14998873.01400716044,1585304.67512488598,2455643.941648749169,0.0016568957375805758517,0.010339504478093607467,615.29940247640683992,615.29937408391731424,956792053.4576138258,237501124.62851026654,-3.966091989239388957e-05,-3.9660939410422670764e-05,4,4,1.5,0,0
0,0,550,0.00017169742591282362472,0.90001376466579807722,164278.72899122984381,4530.2429278599674944,0.10362593960080701549,0.0018448292934086542305,5.4923495096446418783e-06,9.7779110479586885242e-08,0.099986235334201922775,0.00019077199999999999562,603.53810809849460384,96.716670316057715695,0,1610156.6999051426537,2610724.2062161732465,0.048962349359916598757,0.016985659999999999648,956792031.78409540653,237501655.72009277344,0.031988537279721868112,0.005126149083733551326,14998896.618769092485,14998896.618759002537,14998896.618668181822,1585305.0850402163342,2455643.4267636360601,0.0016568962035398179626,0.010339479189390286817,615.29947316208870234,615.29950176907095738,956792031.784096241,237501655.72009292245,5.3001685975563098932e-05,5.3001711772975143491e-05,5,5,2,0,0
0,0,550,0.00017169697146403518255,0.90001138250914802796,164278.29822784723365,4530.3405217616946175,0.10362569556061007603,0.0018448686411164339719,-6.8850992879963479205e-06,-1.2257683573285876577e-07,0.099988617490851972036,0.00019077199999999999562,603.53828420506658858,96.716428897500506423,0,1610156.2292524578515,2610724.8700738255866,0.048962349359916598757,0.016985659999999999648,956792055.36981678009,237501113.73201918602,-0.040100295475733231665,-0.0064260368209540317391,14998872.535310192034,14998872.535320367664,14998872.535411965102,1585304.6615427692886,2455643.9525255989283,0.0016568957200737012125,0.010339504998264505142,615.29940040983365179,615.299371537368188,956792055.36981809139,237501113.73201939464,-6.6442007947433196651e-05,-6.6442039829285958852e-05,6,6,2.5,0,0
0,0,550,0.00017169744372644762725,0.90001385804231037735,164278.74562275316566,4530.2389540108042638,0.10362594898554997047,0.0018448276852604421957,8.2900815838207252102e-06,1.4758638527102688161e-07,0.09998614195768962265,0.00019077199999999999562,603.53810013997212991,96.716676330676662587,0,1610156.7181376703084,2610724.189239224419,0.048962349359916598757,0.016985659999999999648,956792029.38213551044,237501669.18913632631,0.048283081005146916143,0.0077373430424518604281,14998897.210284573957,14998897.210274290293,14998897.210181729868,1585305.1019649582449,2455643.4133149110712,0.0016568962253883901762,0.010339478546398510675,615.29947573283743623,615.29950491589966077,956792029.38213741779,237501669.18913662434,8.0000054667549803976e-05,8.0000092393556787606e-05,7,7,3,0,0
0,0,550,0.00017169695017838084534,0.9000112709327409144,164278.27835963419056,4530.3452730675553539,0.10362568435022344315,0.0018448705640060623131,-9.709006414523547993e-06,-1.728516296546777429e-07,0.099988729067259085603,0.00019077199999999999562,603.53829373535040759,96.716421779152341287,0,1610156.2074704275001,2610724.8901725383475,0.048962349359916598757,0.016985659999999999648,956792058.26871335506,237501097.79178532958,-0.056547343470204826377,-0.0090616607175920630551,14998871.835368717089,14998871.835379105061,14998871.83547261171,1585304.6413128899876,2455643.9684473494999,0.0016568956939101808605,0.010339505759254158379,615.29939734349068203,615.29936781447577232,956792058.26871597767,237501097.79178574681,-9.369304989784236733e-05,-9.3693093177950312659e-05,8,8,3.5,0,0
0,0,550,0.00017169746843123667723,0.90001398754134087632,164278.76867570122704,4530.2334354885406356,0.10362596199186283052,0.0018448254517106181527,1.1142986856188936252e-05,1.9837572204275390836e-07,0.099986012458659123681,0.00019077199999999999562,603.53808905088260417,96.716684499436226474,0,1610156.7434129270259,2610724.1661657751538,0.048962349359916598757,0.016985659999999999648,956792025.97848916054,237501687.48087602854,0.064898958371372869602,0.010400031126720636274,14998898.013337559998,14998898.013327041641,14998898.013232363388,1585305.1254530260339,2455643.3950365665369,0.0016568962558313245909,0.010339477673118841611,615.29947928430635784,615.29950918615327282,956792025.97849261761,237501687.48087659478,0.00010753084113288070866,0.00010753088963446900657,9,9,4,0,0
0,0,550,0.00017169692211919135197,0.90001112385041492914,164278.25218531707651,4530.351546065173352,0.10362566958416973006,0.0018448731031290967544,-1.2592844464872124909e-05,-2.2419358384823414429e-07,0.099988876149585070863,0.00019077199999999999562,603.53830636657062314,96.716412622630286933,0,1610156.1787706145551,2610724.9160473295487,0.048962349359916598757,0.016985659999999999648,956792062.18545365334,237501077.28908029199,-0.073343449081342410034,-0.011753219842619587465,14998870.935427783057,14998870.935438431799,14998870.935534289107,1585304.6146242911927,2455643.9889449370094,0.0016568956592336505501,0.010339506738135715788,615.29939331947070968,615.29936303036754452,956792062.18545806408,237501077.28908100724,-0.00012152244241610051932,-0.00012152249575755563293,10,10,4.5,0,0
