"kappa_max_liq_aux","kappa_liq_aux","mu_liq_aux","kappa_max_vap_aux","kappa_vap_aux","mu_vap_aux","beta_max_aux","beta_aux","pI_aux","vI_aux","TI_aux","gx","jump_alpha","jump_pressure_liquid","jump_pressure_vapor","jump_rho_liquid","jump_rho_vapor","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
321.02108708257719627,3.2108351004889983511e-07,3.2108351004889983511e-07,218.7668087166553903,2.0036559324128372908e-06,2.0036559324128372908e-06,6.532316586975462898e-05,5.9365013003894834221e-05,0.83688318505754022425,0,615.29943012969602023,0,2.8441693693204150861e-05,117.20731031522154808,117.20772185921669006,0.0026129712285865025478,0.0011986640447361196493,0,11,11,3
321.02108272035889058,2.3582888959378730931e-07,2.3582888959378730931e-07,218.76679178945113335,1.4716466428429246464e-06,1.4716466428429246464e-06,5.9864909292033495372e-05,5.9864909292033495372e-05,0.83688209654837319995,0,615.29944571675014231,0,2.7274920094133570103e-05,93.935243967920541763,93.935935648158192635,0.0025611511821352905827,0.00096481730784603314532,0,12,12,3
321.02108177989657634,1.464543013277716568e-07,1.464543013277716568e-07,218.76679678966283404,9.1392774317991000693e-07,9.1392774317991000693e-07,5.1703563084917685097e-05,5.1703563084917685097e-05,0.8368837674398997839,0,615.29942801242680162,0,2.546055195329355314e-05,67.543814266100525856,67.544783266261219978,0.002451196226388674404,0.00069884495756866726879,0,13,13,3
321.02105405449901809,6.6088647124787944793e-08,6.6088647124787944793e-08,218.766771378675287,4.1242385425905442659e-07,4.1242385425905442659e-07,4.0934329600090972395e-05,4.0934329600090972395e-05,0.83688146420738340758,0,615.29944752382425577,0,2.2941150099264895346e-05,38.498430140316486359,38.499660851433873177,0.0022757242991247039754,0.00040533061110181733966,0,14,14,3
321.02106871397938903,1.8496413123391400467e-08,1.8496413123391400467e-08,218.76677400476489765,1.1542174170157011276e-07,1.1542174170157011276e-07,2.7779879193434465221e-05,2.7779879193434465221e-05,0.83688442249394323635,0,615.29942668110300019,0,1.9689354799234948246e-05,15.876730460673570633,15.876623935997486115,0.002029755027706414694,0.00016105647169695203047,0,15,15,3
321.02101548425093824,1.4299780825186936894e-08,1.4299780825186936894e-08,218.76674370631891975,8.9228543257032764305e-08,8.9228543257032764305e-08,1.3929953531610913755e-05,1.3929953531610913755e-05,0.83688081966039273851,0,615.29944821823983148,0,1.5714439142722191889e-05,24.478438982740044594,24.47678869403898716,0.0017114166722649315489,0.00023354566890532169054,0,16,16,3
321.02106767611496707,3.5433439546117975908e-08,3.5433439546117975908e-08,218.76676130952603216,2.2110745750898457225e-07,2.2110745750898457225e-07,1.5003957536584390856e-05,1.5003957536584390856e-05,0.83688501872954157434,0,615.29942676545192626,0,1.1067642783135767104e-05,56.313362205401062965,56.311580989509820938,0.0013225990810497023631,0.00055774071631731203524,0,17,17,3
321.02101199829110101,7.8898135434574696706e-08,7.8898135434574696706e-08,218.76675207217431307,4.9233664642057831121e-07,4.9233664642057831121e-07,2.1702006575121730219e-05,2.1702006575121730219e-05,0.83688031252283912043,0,615.29944725724635646,0,5.8459107653563435747e-06,86.690380951389670372,86.688539089635014534,0.00086948930982089223107,0.0008679399383737518292,0,18,18,3
321.02110218426184929,1.8906703680367214591e-07,1.8906703680367214591e-07,218.76678442944643166,1.1798138181546136427e-06,1.1798138181546136427e-06,3.9459274057838566367e-05,3.9459274057838566367e-05,0.83688539419082175197,0,615.29942867733780076,0,2.9149700391251087694e-06,114.25382226705551147,114.25199990719556808,0.00036283593510688660899,0.0011502717488838243298,0,19,19,3
321.02103877759134321,3.2661140616329302582e-07,3.2661140616329302582e-07,218.7667889061761457,2.0381204163350696794e-06,2.0381204163350696794e-06,5.6528419856395037456e-05,5.6528419856395037456e-05,0.83688010145722246946,0,615.29944450938262435,0,5.7102648676199407873e-06,137.77437379583716393,137.7726540919393301,0.0002794637358647378278,0.0013919671133066913171,0,20,20,3
321.02113974327147616,4.6955444247257062556e-07,4.6955444247257062556e-07,218.76681441693457941,2.9301229776186668642e-06,2.9301229776186668642e-06,7.205902164739173344e-05,7.205902164739173344e-05,0.83688539909955483864,0,615.29943207277835882,0,1.1613947497157717237e-05,155.38231352344155312,155.38079036585986614,0.00074419932229830010328,0.0015742267867153714178,0,21,21,3
321.02106530675985141,6.144350294718965688e-07,6.144350294718965688e-07,218.76682290966425626,3.834214886269243467e-06,3.834214886269243467e-06,8.6115945339162864301e-05,8.6115945339162864301e-05,0.83688040421469067631,0,615.29943824642293748,0,1.7423636831326305696e-05,170.13603647984564304,170.13473904319107533,0.001305496196778221929,0.0017258149313192916452,0,22,22,3
321.02115199028355619,6.4016434792317927917e-07,6.4016434792317927917e-07,218.76683864225145726,3.9947827284222275912e-06,3.9947827284222275912e-06,9.1757889092601457892e-05,9.1757889092601457892e-05,0.83688562901127161453,0,615.29942370453568401,0,2.2168047158932502327e-05,166.36119451373815536,166.36034622602164745,0.0018112704832446979708,0.0016935548627969865265,0,23,23,3
321.0210940324599278,9.812195559898388059e-07,9.812195559898388059e-07,218.76689605670867422,6.1230596639930205379e-06,6.1230596639930205379e-06,0.00011970076402048572127,0.00011970076402048572127,0.83688456113886666721,0,615.2993781594864231,0,2.8320888156407875158e-05,195.46687612868845463,195.46601381339132786,0.0023654908317212175461,0.0019810860064524149493,0,24,24,3
321.02121680240634305,9.3981901564397430248e-07,9.3981901564397430248e-07,218.76705866217599805,5.8646968455079709882e-06,5.8646968455079709882e-06,0.00017942093112398690069,0.00017942093112398690069,0.83689912895263240955,0,615.2992236226177738,0,2.6882085003454569971e-05,124.90369636751711369,124.90204746648669243,0.0024680324664814179414,0.0012322275341318800201,0,25,25,3
321.02165919849124975,7.7568319179045783023e-06,7.7568319179045783023e-06,218.76782290769995143,4.8404949280439715678e-05,4.8404949280439715678e-05,0.00060998082272608494282,0.00060998082272608494282,0.83693562783984576381,0,615.2987343972367853,0,4.2648359611541231118e-05,303.23023995757102966,303.22685332410037518,0.003577449194608561811,0.0029986161160877600196,0,26,26,3
321.02328717649970713,5.4701938405731095286e-05,5.4701938405731095286e-05,218.7699462531409722,0.0003413649167859136033,0.0003413649167859136033,0.0018346146808012439751,0.0018346146808012439751,0.83705180577591264957,0,615.29743290132444145,0,5.160399424164463511e-05,710.98864550516009331,710.9809466265141964,0.0032481795332159890677,0.0070647158967176437727,0,27,27,3
321.02778840002787319,0.00030234114243643186873,0.00030234114243643186873,218.77529120711511723,0.0018868629931702875484,0.0018868629931702875484,0.0049337511077185737529,0.0049337511077185737529,0.8373588969189461606,0,615.29422807823937092,0,0.00011902019858534007568,1461.2568751610815525,1461.2422300428152084,0.0080277416878971052938,0.014557515318443847718,0,28,28,3
321.03934384768552945,0.0014156961930366306589,0.0014156961930366306589,218.78754724898072936,0.0088363864967647212656,0.0088363864967647212656,0.012149530252846232198,0.012149530252846232198,0.83810346864099105613,0,615.28711249330604005,0,0.00024964571174601601911,2778.5711716786026955,2778.5455013513565063,0.017693626929258243763,0.027761352894060564722,0,29,29,3
321.06618395357440932,0.0055677432011866532721,0.0055677432011866532721,218.8132811211493447,0.034762577333281349801,0.034762577333281349801,0.027472871465269766561,0.027472871465269766561,0.83976067938375109634,0,615.2725623623307456,0,0.00047791291296073179495,4832.7766200266778469,4832.7358694262802601,0.035349933284464896133,0.048377829644906000794,0,30,30,3
321.12333288905534801,0.018757299385845107448,0.018757299385845107448,218.86325926566047428,0.11717915612669234371,0.11717915612669234371,0.057624084131633480921,0.057624084131633480921,0.843154722465845885,0,615.24508011800116947,0,0.00085185239703822190904,7762.6637089066207409,7762.6055283322930336,0.065640575634802189597,0.077801518204751118901,0,31,31,3
321.23614698817766566,0.054947633543279715551,0.054947633543279715551,218.95345896039850686,0.34361493054033132033,0.34361493054033132033,0.11276425850025567632,0.11276425850025567632,0.84962116864111936199,0,615.19681676998584408,0,0.0014089644392264455419,11621.658740254119039,11621.583130408078432,0.11259730726465022599,0.11648804986928951166,0,32,32,3
321.44362825225698543,0.14149693010073438604,0.14149693010073438604,219.10592163963332268,0.88636637650121063992,0.88636637650121063992,0.20723374072302253035,0.20723374072302253035,0.86111671962483837817,0,615.11740906207205626,0,0.0021913569501285090624,16287.82303030975163,16287.735740920528769,0.18175383666198285937,0.1630186851334798348,0,33,33,3
321.80268224194526283,0.32647809030831786981,0.32647809030831786981,219.34889127044431234,2.0506660227247155426,2.0506660227247155426,0.35994511781892868374,0.35994511781892868374,0.88031109700453402667,0,614.99427230075968964,0,0.0032163053271658803567,21644.358619023114443,21644.270309899002314,0.27727897848308202811,0.21592673480904522876,0,34,34,3
322.39116951364815122,0.68192167047464924412,0.68192167047464924412,219.71662615496492776,4.3006946285318612411,4.3006946285318612411,0.59442360742166266974,0.59442360742166266974,0.91052876425062079235,0,614.81284888284858425,0,0.0044646757025269545593,27391.419877499341965,27391.347566340118647,0.4023391251333805485,0.27146901029897207991,0,35,35,3
323.31052354635539814,1.3049411430355397634,1.3049411430355397634,220.24852062887180182,8.2779708231417075126,8.2779708231417075126,0.93870193552229230782,0.93870193552229230782,0.95546151927529587855,0,614.55734588717950828,0,0.0058521499602269821949,33222.460886368528008,33222.426510749384761,0.55614614844614607136,0.32539632683440800065,0,36,36,3
324.68459763733619639,2.2919732990120511573,2.2919732990120511573,220.98678955792740908,14.656346010708286798,14.656346010708286798,1.4239445613065182528,1.4239445613065182528,1.0185234790395236715,0,614.21139225415549845,0,0.0070954252310316823227,38519.061002185568213,38519.078459363430738,0.72011458854774446081,0.37060399389469012021,0,37,37,3
326.6460391140099091,3.7399413873926397045,3.7399413873926397045,221.97217280584141008,24.171196842279524475,24.171196842279524475,2.0816861342881596286,2.0816861342881596286,1.1014814046670826642,0,613.7596453288133489,0,0.0079513430677190521934,43078.036961730569601,43078.108699463307858,0.86600654884978212067,0.40636637855138246778,0,38,38,3
329.31439778933452089,5.5057855238402826359,5.5057855238402826359,223.24066731438830402,36.07135419343788385,36.07135419343788385,2.9399576154126929595,2.9399576154126929595,1.2033887562717344721,0,613.18816591248139503,0,0.0077714480225268278701,45023.517090504989028,45023.639680746942759,0.95329872858667386026,0.41409860824546740332,0,39,39,3
332.76479117007090736,7.9557798351850692598,7.9557798351850692598,224.81152608510674895,53.004325677956117602,53.004325677956117602,4.0151770195978588873,4.0151770195978588873,1.3188060960851606396,0,612.48959148789106166,0,0.006946711817216955076,47800.405959935858846,47800.429848913103342,0.91641772789625974838,0.41995594320115969822,0,40,40,3
336.9870596259006561,10.242362582619257694,10.242362582619257694,226.69608371128205704,69.686727862071251138,69.686727862071251138,5.3197155335432393386,5.3197155335432393386,1.4402033033106453885,0,611.65351049612036149,0,0.0097745434739229253296,66432.012263350188732,66431.890974620357156,1.0360221666710458521,0.57339281133609176777,0,41,41,3
342.11714291571672675,9.8022924286809818284,9.8022924286809818284,229.00307669497766483,68.345791818223858627,68.345791818223858627,6.931149754697341514,6.931149754697341514,1.5684188762265596218,0,610.62348035206173336,0,0.013538012753682715505,83282.707073483616114,83282.676009725779295,1.4769406150337545114,0.69422140999738246592,0,42,42,3
348.54625666605465995,8.694306643789335709,8.694306643789335709,231.87042489959273439,62.469886891938045892,62.469886891938045892,8.9637468794602881417,8.9637468794602881417,1.700804951219860861,0,609.34586632901527992,0,0.014384147908624522749,96154.015774516388774,96154.086949072778225,1.7186439943476443659,0.77817799665685072341,0,43,43,3
356.51501003190469419,5.1879905386001166079,5.1879905386001166079,235.40292723883072767,38.66711046130029672,38.66711046130029672,11.495927584660538656,11.495927584660538656,1.8236127562386899026,0,607.77371435373174791,0,0.0074780725149956595033,74169.360287135466933,74169.812086589634418,1.5910361540250050894,0.55779800636464926811,0,44,44,3
365.93779727897617704,3.9730756386064896013,3.9730756386064896013,239.52195626441977083,30.88080422169795014,30.88080422169795014,14.47487059223681527,14.47487059223681527,1.9127908882781883282,0,605.96035940824845056,0,0.01114175396235883575,72215.917310751974583,72216.058698879554868,1.3900712126543339764,0.62357367902532701009,0,45,45,3
375.52068896618885674,4.4891765598653261549,4.4891765598653261549,243.57342049315923305,36.326793459761091754,36.326793459761091754,17.44055966637751709,17.44055966637751709,1.952216893996185032,0,604.21507981143463439,0,0.021436647949411913316,99354.800565462559462,99354.666992891579866,1.6806304140615111464,0.94484564354857525359,0,46,46,3
383.71724615785956303,4.2636183752038885331,4.2636183752038885331,246.99646900451566012,35.690542007296869542,35.690542007296869542,19.968650641085723407,16.440305582260229755,1.956865387818374824,0,602.73916052176923586,0,0.019659587957331137176,108941.55286381393671,108941.65433241985738,2.0572688293459577835,0.97074882210876012323,0,47,47,3
390.18827687515278058,4.2463416182088700168,4.2463416182088700168,249.71058029584699511,36.501580527695566047,36.501580527695566047,21.988583159200601358,11.915519468330673547,1.9471257883956845092,0,601.57555131461310793,0,0.018752041601585056618,120219.71169105730951,120219.72235740721226,2.1165726458265226029,1.0211190426768723682,0,48,48,3
394.80798367327287224,3.3631908735794011633,3.3631908735794011633,251.62306333192009333,29.448029505965273245,29.448029505965273245,23.422390656574648915,7.7652297450869145479,1.9339784521398684092,0,600.76938726281821346,0,0.021006225826202484797,101866.14491521008313,101866.31941170617938,1.9184630863002212209,0.84723454628164063251,0,49,49,3
397.70080166963884949,2.6483052664680686306,2.6483052664680686306,252.79269006559917443,23.454862074281805917,23.454862074281805917,24.297713631557439129,5.1196460531819862894,1.9212992460955258256,0,600.27228360930848794,0,0.02133937094029048076,83431.001834012567997,83431.181628445163369,1.5657922341838457214,0.68387906415554766681,0,50,50,3
399.21180680387408302,1.5482778568416746268,1.5482778568416746268,253.38877420025067977,13.789674407735130757,13.789674407735130757,24.750249574959298116,5.1182426898399118187,1.9080507397959500793,0,600.03231218231758248,0,0.020943457374468343879,49751.918730370700359,49752.09602489694953,0.99371069218864249706,0.40592050186479866625,0,51,51,3
399.81144339810225574,0.48684442944675643261,0.48684442944675643261,253.59706734394859495,4.3452066456078792811,4.3452066456078792811,24.905643876617524768,5.1352190250629821122,1.8874134016303765193,0,599.94652273091230654,0,0.020881816870109037865,15751.011008609086275,15751.237557278946042,0.45055297102794611419,0.1313240519926637262,0,52,52,3
399.99498318256064522,0.28603740825771239997,0.28603740825771239997,253.64353971462165305,2.5550991654656831642,2.5550991654656831642,24.930829210906381377,5.3313273621251564549,1.8476716602177323256,0,599.90966212798934976,0,0.021657369787336566702,9265.4191279541701078,9265.418745769187808,0.23168291561444220861,0.075198269834473308038,0,53,53,3
400.06106465571514264,0.37222696755365708432,0.37222696755365708432,253.6558960924294297,3.3256818499323745897,3.3256818499323745897,24.938601240594060471,9.9779704460963749568,1.7719783253237511023,0,599.9016682531303104,0,0.04052072499783176962,12061.899479249492288,12061.780660398304462,0.17941295013383751211,0.096355345863273100804,0,54,54,3
400.17265129152156078,0.50935806592433374718,0.50935806592433374718,253.61140562313383384,4.5541607318708985375,4.5541607318708985375,24.878001254819388066,8.0839588457560616064,1.6088095081098945371,0,599.874490015065021,0,0.032909076369338263746,16468.855407303199172,16469.091351108625531,0.43086757916307760752,0.13172972812762395733,0,55,55,3
400.46489320813691393,1.052475450600220519,1.052475450600220519,253.50366852593140266,9.4286362512823131965,9.4286362512823131965,24.726101705190984603,9.5093987263766273088,1.3386506361111512042,0,599.79578186823619035,0,0.038949733571443156954,33839.593859262764454,33841.020887475460768,1.4889332427743511289,0.27380114941958311192,0,56,56,3
401.46729227729701961,3.6807665807090073073,3.6807665807090073073,253.20313404092917153,33.136715136266275294,33.136715136266275294,24.319921809440238292,17.628760785189495408,1.0848153213231408465,0,599.6110739010762245,0,0.073411939034269013682,116589.97753029502928,116591.14072585478425,2.5637972703641480621,0.93384725048933603375,0,57,57,3
403.43282770727819297,5.5220011160769200131,5.5220011160769200131,252.47183621690078326,50.379937188450170993,50.379937188450170993,23.273747006618595634,18.48038424160239046,0.98432214465260137182,0,599.05812940046598669,0,0.080417723112638062055,167949.54142793081701,167949.40631048195064,2.5402635857126369956,1.3185056388050639953,0,58,58,3
406.09228647900954456,9.1803727212852681561,9.1803727212852681561,251.18114527261951707,85.843891907816413323,85.843891907816413323,21.375109712381942018,19.030348219185231784,1.0797677368501148454,0,597.96751176339148515,0,0.079738960722926299773,257684.18919892795384,257683.03247126378119,3.4228733152251606953,1.9392455234998209335,0,59,59,3
409.49598889976061855,10.011574785549335331,10.011574785549335331,249.00027058208718245,97.553164721304796103,97.553164721304796103,18.152111033622151837,18.152111033622151837,1.3181281551614203451,0,596.01928192757031866,0,0.039264052259992632266,239771.76868420466781,239768.73750313930213,2.3341927470920609267,1.6819141891321791604,0,60,60,3
413.19496200160074295,11.622761086067729508,11.622761086067729508,246.0148485757348169,119.88753102836672326,119.88753102836672326,13.781753241400750198,13.781753241400750198,1.5398915175459499949,0,593.24211198862963101,0,0.036663622403020235119,212288.16155981086195,212285.83370051719248,2.3279163557430138098,1.5300181751094399374,0,61,61,3
416.09375626955545613,15.56877245639709173,15.56877245639709173,243.2852601361911411,169.18584287485674622,169.18584287485674622,9.8851257551231981324,9.8851257551231981324,1.6419176296524060632,0,590.72348062138075875,0,0.05392345740954440636,205847.75140114873648,205846.6026999335736,2.865419917052463461,1.5985194079301763281,0,62,62,3
418.28892610363817539,13.969834450995712416,13.969834450995712416,241.28007851764934344,157.69143689510667627,157.69143689510667627,7.0341309434187397898,7.0341309434187397898,1.6660060176179456448,0,588.84542560349723317,0,0.026295133821391702966,131892.62171185202897,131891.70521754585207,1.7499977262148149748,0.99016460688270058199,0,63,63,3
420.07753690095580623,13.326875522621906001,13.326875522621906001,239.71728730221525439,155.1911856773884324,155.1911856773884324,4.8372022435542438856,4.8372022435542438856,1.6666727982292881549,0,587.40169655582394626,0,0.011726072491879180326,89948.30927880294621,89948.019647078588605,1.3520427464436579612,0.66525062666980261383,0,64,64,3
421.47708087589512616,7.0781297054478109487,7.0781297054478109487,238.47355214211054886,84.357484138589114764,84.357484138589114764,3.0972425603499020852,3.0972425603499020852,1.660905546013948797,0,586.25444079012072507,0,0.0086418866996367249556,61791.442619459703565,61791.389704771339893,1.0215999427770157126,0.44799392116173208933,0,65,65,3
422.56431683986585313,5.25116019279571411,5.25116019279571411,237.46135291242569565,63.757398438795135576,63.757398438795135576,1.6877758716079624968,1.6877758716079624968,1.6528353353804750014,0,585.31981430458358773,0,0.0096204597394913271557,84364.60644312761724,84364.702088253572583,1.388685267711139204,0.59825453715828302848,0,66,66,3
423.20484834486728687,2.0341901148055669957,2.0341901148055669957,236.75659450629120784,25.010542034086217456,25.010542034086217456,0.71965915582101847026,0.71965915582101847026,1.6462222032679436623,0,584.68334991756705676,0,0.0095100615177966529856,76785.673194196075201,76785.580466154962778,1.2388627260372686578,0.53259570182540016958,0,67,67,3
423.49396331195191578,0.46651427089743446874,0.46651427089743446874,236.37813354700566038,5.7738295766283211918,5.7738295766283211918,0.19433430912936033863,0.19433430912936033863,1.6424219788032408118,0,584.32441050203010491,0,0.0070225763684129693942,65269.79443727247417,65269.56072074919939,0.9207427224876028049,0.45057802489769471777,0,68,68,3
423.54852786227320394,0.020581215613153146238,0.020581215613153146238,236.25084055842265229,0.25521425464645464132,0.25521425464645464132,0.020065280888090807065,0.020065280888090807065,1.6413033178172007354,0,584.20381610745016587,0,0.002929610163097229325,27894.515270853415132,27894.259345903992653,0.32954010088019458635,0.19027378599272992687,0,69,69,3
423.55486940912658156,0.00069310871920986235218,0.00069310871920986235218,236.24070121971851677,0.0085962420801359590988,0.0085962420801359590988,0.0035335461580990506006,0.0035335461580990506006,1.6411929518080474732,0,584.185818725873105,0,0.00049599562190777435333,5334.4521477464586496,5334.3805938456207514,0.054481647681996037136,0.036005287005053787652,0,70,70,3
423.54798927293012412,4.5584384413683139104e-06,4.5584384413683139104e-06,236.23756419416156405,5.6537818366401145582e-05,5.6537818366401145582e-05,0.00098586313617999069524,0.00098586313617999069524,1.6412152520211691353,0,584.18712566895135296,0,2.9721947811200966072e-05,125.74674492329359055,125.75247626751661301,0.0047318901579274097458,0.00092118074260127968955,0,71,71,3
423.54587577532231535,2.1047610401494029229e-06,2.1047610401494029229e-06,236.2364977908608239,2.6103088358044443309e-05,2.6103088358044443309e-05,0.00024472536914979775135,0.00024472536914979775135,1.6412220312214531592,0,584.18798285492243849,0,2.2410576945131044369e-05,233.89471614733338356,233.8916798010468483,0.0026413282291741779773,0.0015868903977107606806,0,72,72,3
423.54591314700309113,2.6840860045882642814e-06,2.6840860045882642814e-06,236.23649219655175102,3.3288239130231143752e-05,3.3288239130231143752e-05,0.00023190129512252238213,0.00023190129512252238213,1.641221767269281484,0,584.18797744372250236,0,3.9251067763867997229e-05,314.76752193830907345,314.76648809760808945,0.0047280051571760850493,0.0021521619764328647761,0,73,73,3
423.54610582261466334,2.1932728928311622568e-06,2.1932728928311622568e-06,236.23651015104039175,2.720119591954652243e-05,2.720119591954652243e-05,0.00022306366618772866819,0.00022306366618772866819,1.6412207324248844209,0,584.18791300743919237,0,3.2838869629514544357e-05,267.39951991848647594,267.39852744154632092,0.0039130639637505737483,0.0018297827261264387744,0,74,74,3
423.54588137817631832,1.3133009141431669059e-06,1.3133009141431669059e-06,236.2364369919361593,1.6287635719394018762e-05,1.6287635719394018762e-05,0.00017203531484032564668,0.00017203531484032564668,1.6412216257709841827,0,584.18796404176418946,0,2.4292506329959273614e-05,207.60761874727904797,207.60644646920263767,0.0028408808478843639023,0.0014176927771814007428,0,75,75,3
423.54597583375965542,6.7278677237135281776e-07,6.7278677237135281776e-07,236.23640693700042448,8.3439487893635996021e-06,8.3439487893635996021e-06,0.00012002616865173718064,0.00012002616865173718064,1.6412208775345829004,0,584.18791122647462544,0,1.6966813532970359546e-05,152.43977468460798264,152.43861652910709381,0.0019459042189282627078,0.0010384615389966711518,0,76,76,3
423.54582516455974428,3.0171361138976262367e-07,3.0171361138976262367e-07,236.23634717276451056,3.7418635156149141716e-06,3.7418635156149141716e-06,7.8807012715387980044e-05,7.8807012715387980044e-05,1.6412214325727167985,0,584.18795709937705851,0,1.1172497948519488631e-05,104.11822148784995079,104.11728236638009548,0.0012624838858528164565,0.00070785659419669855197,0,77,77,3
423.54586606759903589,1.2605642287873018687e-07,1.2605642287873018687e-07,236.23633180080838656,1.5633579583613314394e-06,1.5633579583613314394e-06,5.0352629293752824188e-05,5.0352629293752824188e-05,1.6412210834574363361,0,584.18792397977676956,0,7.203324163207458497e-06,68.083144241943955421,68.082484709098935127,0.00080920925267946586246,0.0004622469159798470173,0,78,78,3
423.54581211733597002,5.5188272022083245716e-08,5.5188272022083245716e-08,236.23630690689930134,6.844474328434940103e-07,6.844474328434940103e-07,3.336415452110126482e-05,3.336415452110126482e-05,1.6412212676476567452,0,584.18794453606028583,0,4.8722408210188916655e-06,44.984552875161170959,44.984144516289234161,0.0005526996189928468084,0.0003054325116522704775,0,79,79,3
423.54581943255544729,2.9336531847468764865e-08,2.9336531847468764865e-08,236.23630237915875796,3.638336218988036033e-07,3.638336218988036033e-07,2.4784645047521942847e-05,2.4784645047521942847e-05,1.6412211897708695041,0,584.18793361585267121,0,3.7103546742800475045e-06,32.190135661512613297,32.189912606030702591,0.0004312347017503270763,0.00021899740479369711466,0,80,80,3
423.5458107502225289,2.038573044977822855e-08,2.038573044977822855e-08,236.23629711582850632,2.5282558766698603672e-07,2.5282558766698603672e-07,2.1226222259356304953e-05,2.1226222259356304953e-05,1.6412212140308659603,0,584.18793846274775206,0,3.2242940917748263985e-06,26.118623461574316025,26.118513431400060654,0.00038399196989757911069,0.00017824400397614681424,0,81,81,3
423.54581114626074623,1.7247487600013591016e-08,1.7247487600013591016e-08,236.23629642290802622,2.1390508976205710701e-07,2.1390508976205710701e-07,1.9921040870288965886e-05,1.9746355422239959164e-05,1.6412212061272311026,0,584.18793660871870088,0,3.0260616538102524942e-06,23.545641139149665833,23.545583706349134445,0.00036518860645173845114,0.00016108139525528031299,0,82,82,3
