"Hw_liquid","Hw_vapor","Tw","alpha_A_liquid","alpha_liquid","alpha_rhoE_A_liquid","alpha_rhoE_A_vapor","alpha_rho_A_liquid","alpha_rho_A_vapor","alpha_rhou_A_liquid","alpha_rhou_A_vapor","alpha_vapor","area","density_liquid","density_vapor","dummy_bounds","enthalpy_liquid","enthalpy_vapor","heat_flux_perimeter","hydraulic_diameter","internal_energy_liquid","internal_energy_vapor","momentum_liquid","momentum_vapor","pressure_liquid","pressure_mix","pressure_vapor","specific_internal_energy_liquid","specific_internal_energy_vapor","specific_volume_liquid","specific_volume_vapor","temperature_liquid","temperature_vapor","total_energy_liquid","total_energy_vapor","velocity_liquid","velocity_vapor","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0,0,550,0.00017169485199597324301,0.90000027255558068262,164277.24183901198558,4531.6603165893366167,0.10362525934299608721,0.0018454666868922481923,0,0,0.099999727444419317379,0.00019077199999999999562,603.54319386015379223,96.737032521984474442,0,1610154.4750702343881,2610623.4959093849175,0.048962349359916598757,0.016985659999999999648,956797713.67207205296,237543909.37433645129,0,0,15000060.82003647089,15000060.803243525326,15000060.652106555179,1585301.1406732397154,2455563.3264887691475,0.0016568822416904078511,0.010337302829428221887,615.30005593629186933,615.30050522912176802,956797713.67207205296,237543909.37433645129,0,0,1,1,0,0,0
0,0,550,0.00017169474896650498532,0.89999973248959486138,164277.06245587929152,4531.6535216939937527,0.10362514697567115629,0.0018454646760868410275,-5.410367531852339361e-07,-9.7857815247503827012e-09,0.10000026751040513862,0.00019077199999999999562,603.5429015705473148,96.736404676263589408,0,1610154.2754290548619,2610622.2536233151332,0.048962349359916598757,0.016985659999999999648,956797243.04164493084,237542270.3060054481,-0.003151154921405207969,-0.00051295553576188369395,14999940.327029056847,14999940.342062069103,14999940.477358778939,1585301.1286386675201,2455562.3201106181368,0.0016568830441013996692,0.010337369921350531357,615.29994511850736671,615.29950417773420668,956797243.04164493084,237542270.3060054481,-5.2210951586129684005e-06,-5.3026111263751430323e-06,2,2,0.5,0,0
0,0,550,0.00017169485106773141173,0.90000026768986751691,164277.24012236617273,4531.6602447184077391,0.10362525826802386486,0.001845466664694156737,1.1487628523301743365e-06,2.317594277817006522e-08,0.099999732310132483093,0.00019077199999999999562,603.54319086217117274,96.737026651429502522,0,1610154.4730265054386,2610623.484296079725,0.048962349359916598757,0.016985659999999999648,956797708.84661483765,237543894.04871711135,0.0066907239511626477591,0.0012148535853262877691,15000059.584799975157,15000059.579168042168,15000059.528480494395,1585301.1405526984017,2455563.3170807911083,0.0016568822499206459567,0.01033730345675476503,615.30005480058321155,615.30049586953157359,956797708.84661483765,237543894.04871711135,1.1085741753800323908e-05,1.2558310167044355553e-05,3,3,1,0,0
0,0,550,0.00017169474165531874231,0.89999969416538461164,164277.04912943550153,4531.6529719222480708,0.10362513863123350155,0.0018454645075046943042,1.6911329363135870945e-06,3.6181496789392789442e-08,0.10000030583461538836,0.00019077199999999999562,603.54287867046866722,96.73635876610178741,0,1610154.2597838912625,2610622.1627829181962,0.048962349359916598757,0.016985659999999999648,956797206.1673592329,237542150.4519110024,0.0098496489759050190327,0.0018965773873623836907,14999930.88612803258,14999930.966494863853,14999931.68979389593,1585301.1276929765008,2455562.2465205937624,0.0016568831069681047834,0.010337374827368616195,615.29993643533521208,615.29943097741215752,956797206.16735935211,237542150.4519110322,1.6319716997742720347e-05,1.960563134227644142e-05,4,4,1.5,0,0
0,0,550,0.00017169483852574687096,0.90000020194654806183,164277.2185204642301,4531.6594404068464428,0.103625244735274194,0.0018454664286676320233,9.4707018074697019042e-06,1.7095458165930196463e-07,0.099999798053451938173,0.00019077199999999999562,603.54315613124765605,96.736950680965065885,0,1610154.4493012554012,2610623.3339741090313,0.048962349359916598757,0.016985659999999999648,956797652.92320799828,237543695.71819397807,0.055160084535968753605,0.0089612168922523008363,15000045.266840083525,15000045.238859690726,15000044.987035598606,1585301.1391204325482,2455563.1953048054129,0.0016568823452660244675,0.010337311574953024496,615.30004163206433532,615.30037473988204511,956797652.92321050167,237543695.7181943953,9.1393770231028084185e-05,9.2634891105944277352e-05,5,5,2,0,0
0,0,550,0.00017169475600502782605,0.89999976938454195885,164277.07779515808215,4531.6543216895051955,0.10362515656788662266,0.0018454649420864578917,-9.5092033559169258087e-06,-2.1652335489173304609e-07,0.10000023061545804115,0.00019077199999999999562,603.54293269651236642,96.736454310320368677,0,1610154.2966878660955,2610622.3518275097013,0.048962349359916598757,0.016985659999999999648,956797293.15872085094,237542399.88144084811,-0.055384355219552906802,-0.011349823640605433486,14999953.158161576837,14999952.840106837451,14999949.977621519938,1585301.129919518251,2455562.399666105397,0.001656882958652493255,0.010337364617397544475,615.29995691927331336,615.29958331451291542,956797293.15872335434,237542399.88144150376,-9.1765394339233480954e-05,-0.00011732726531609679362,6,6,2.5,0,0
0,0,550,0.00017169499169759645102,0.90000100485184642007,164277.4962449981831,4531.6707780327587898,0.10362541864533690583,0.0018454698914552839124,-6.7627937765088206386e-05,-1.3700077512499874457e-06,0.099998995148153579926,0.00019077199999999999562,603.54363060193770707,96.737908911156111458,0,1610154.7733824043535,2610625.2299618208781,0.048962349359916598757,0.016985659999999999648,956798416.89450883865,237546197.2966324687,-0.39388416107209567318,-0.071814601615357950837,15000240.863619199023,15000239.617325147614,15000228.400553440675,1585301.1586589959916,2455564.7312450632453,0.0016568810427220661413,0.010337209179478935167,615.30022152263438784,615.30190255841432645,956798416.89463734627,237546197.29665911198,-0.00065261919950884011987,-0.00074236255903890099178,7,7,3,0,0
0,0,550,0.00017169515844777652122,0.90000187893284400165,164277.78944818879245,4531.6821450935985922,0.10362560229485510976,0.001845473287466905133,-0.00021240196957600778003,-4.0049171701071265887e-06,0.099998121067155998354,0.00019077199999999999562,603.54411406640963378,96.738932512222262972,0,1610155.1036119870842,2610627.2553153634071,0.048962349359916598757,0.016985659999999999648,956799195.34794867039,237548869.53815823793,-1.2370877053042401705,-0.20993607139544212536,15000440.169788248837,15000438.58565268293,15000424.328134935349,1585301.1785691431724,2455566.3719789925963,0.0016568797154899719479,0.010337099800782453135,615.3004048238476571,615.30353460615810945,956799195.34921646118,237548869.53838604689,-0.0020497055252006318726,-0.0021701301217988758219,8,8,3.5,0,0
0,0,550,0.00017169528888526475142,0.90000256266781686332,164277.97568987080012,4531.6862910537047355,0.1036257191769422159,0.0018454741261154344444,-0.00019692758388003235646,-3.1583593377028724894e-06,0.099997437332183136682,0.00019077199999999999562,603.54433630494088447,96.739637928990418914,0,1610155.2554110244382,2610628.6510241781361,0.048962349359916598757,0.016985659999999999648,956799553.18670582771,237550711.11553579569,-1.1469597398891304696,-0.1655609983663950957,15000531.787163738161,15000534.543521746993,15000559.351450208575,1585301.1877213318367,2455567.5026394515298,0.0016568791053897815278,0.010337024423577310592,615.30048908368007687,615.3046593185290476,956799553.18779563904,237550711.11567747593,-0.0019003736277455988979,-0.0017114080837052694783,9,9,4,0,0
0,0,550,0.00017169342437640033785,0.89999278917451375204,164274.56581890778034,4531.545171152979492,0.10362358407880177535,0.0018454307830231054567,0.000722609504952394276,1.5650350724990961301e-05,0.10000721082548624796,0.00019077199999999999562,603.53845498258397129,96.727911948539784248,0,1610151.2383358299267,2610605.4482789826579,0.048962349359916598757,0.016985659999999999648,956790083.33046090603,237520099.00997135043,4.208719743210612485,0.82031022827678590215,14998107.328365769237,14998128.08903189376,14998314.920057944953,1585300.9455015929416,2455548.7059033634141,0.0016568952512377302985,0.010338277544252273341,615.29825925065301817,615.28596276883081373,956790083.34513545036,237520099.01344969869,0.0069734077563161425695,0.008480594812314352221,10,10,4.5,0,0
