"kappa_max_liq_aux","kappa_liq_aux","mu_liq_aux","kappa_max_vap_aux","kappa_vap_aux","mu_vap_aux","beta_max_aux","beta_aux","pI_aux","vI_aux","gx","jump_alpha","jump_pressure_liquid","jump_pressure_vapor","jump_rho_liquid","jump_rho_vapor","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
80.257730615032073729,8.0893927396448890108e-09,8.0893927396448890108e-09,54.687547614780413596,4.5105589376743511197e-08,4.5105589376743511197e-08,5.2761642580817892156e-07,5.2761642580817892156e-07,8.3738313708861029537e-05,0,0,7.088459660131718465e-06,1604.8272339552640915,1584.302455261349678,0.0038929499360165209509,0.0082770953966928573209,0,1,1,3
80.257731642947348405,1.4050606709847922599e-08,1.4050606709847922599e-08,54.687548251821880285,7.9133240895112702905e-08,7.9133240895112702905e-08,9.2221369430116950308e-07,9.2221369430116950308e-07,8.3738311399957798169e-05,0,0,7.0483286189748639572e-06,1596.2386683151125908,1575.4490533694624901,0.0038721138457731285598,0.0082308435974027815973,0,2,2,3
80.25773121536659005,2.3507346303437722461e-08,2.3507346303437722461e-08,54.687548412653775642,1.3475192732699009559e-07,1.3475192732699009559e-07,1.5651217731498944984e-06,1.5651217731498944984e-06,8.3738315353157111208e-05,0,0,6.9541185752086676075e-06,1576.2294017374515533,1554.710114873945713,0.0038235723209254501853,0.0081224963838621988543,0,3,3,3
80.257733092043196166,3.3252872360969375991e-08,3.3252872360969375991e-08,54.687549616552722398,1.9479004668224376666e-07,1.9479004668224376666e-07,2.250330689261413974e-06,2.250330689261413974e-06,8.3738310907015102501e-05,0,0,6.8476446415388636524e-06,1554.04914790391922,1531.397862046957016,0.0037697625698456249665,0.0080007024201336207625,0,4,4,3
80.257732890351363153,4.3635231093212307285e-08,4.3635231093212307285e-08,54.687549968950811774,2.6117909191402774589e-07,2.6117909191402774589e-07,2.992937248686757566e-06,2.992937248686757566e-06,8.3738314520634448204e-05,0,0,6.7601424733609860596e-06,1536.6097976863384247,1512.4686271026730537,0.0037274570404406404123,0.0079018068279879116744,0,5,5,3
80.257734075362776593,5.5081926798005038546e-08,5.5081926798005038546e-08,54.6875510210014113,3.3570710986175414302e-07,3.3570710986175414302e-07,3.8023348961024981408e-06,3.8023348961024981408e-06,8.3738312869611976254e-05,0,0,6.7184128451636127011e-06,1529.6675393581390381,1503.8407902494072914,0.0037106267473063780926,0.0078567308124206647335,0,6,6,3
80.257735277791866224,6.7953012312323047609e-08,6.7953012312323047609e-08,54.687552053805731589,4.193887095873377021e-07,4.193887095873377021e-07,4.6775473897579296982e-06,4.6775473897579296982e-06,8.373831195605888891e-05,0,0,6.7370451541926001937e-06,1536.0658899247646332,1508.6519491150975227,0.0037261530655996466521,0.0078818662868229694141,0,7,7,3
80.257735206542619721,8.2333170645987435293e-08,8.2333170645987435293e-08,54.687552638612281442,5.1144127363902091669e-07,5.1144127363902091669e-07,5.6033581097447054172e-06,5.6033581097447054172e-06,8.3738315304413197572e-05,0,0,6.8135375879130322119e-06,1554.7051261067390442,1526.1876043379306793,0.0037713653300670557655,0.0079734776849136324017,0,8,8,3
80.257737537737952493,9.7827432961450990084e-08,9.7827432961450990084e-08,54.68755417092623361,6.0825537881220399555e-07,6.0825537881220399555e-07,6.5495114111201394787e-06,6.5495114111201394787e-06,8.3738310398598253298e-05,0,0,6.9277409653345500828e-06,1580.5459567829966545,1551.7930499985814095,0.0038340541645993653219,0.0081072492647535909782,0,9,9,3
80.257737100452061441,1.1347416368614725435e-07,1.1347416368614725435e-07,54.687554500641986976,7.0315876355803029918e-07,7.0315876355803029918e-07,7.4746178454223600782e-06,7.4746178454223600782e-06,8.373831541708495101e-05,0,0,7.0462187085063021641e-06,1605.7555697411298752,1577.8962759673595428,0.0038952090330894861836,0.0082436244214818543696,0,10,10,3
