"kappa_max_liq_aux","kappa_liq_aux","mu_liq_aux","kappa_max_vap_aux","kappa_vap_aux","mu_vap_aux","beta_max_aux","beta_aux","pI_aux","vI_aux","TI_aux","gx","jump_alpha","jump_pressure_liquid","jump_pressure_vapor","jump_rho_liquid","jump_rho_vapor","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
160.51053494979953484,1.0101039415101165674e-07,1.0101039415101165674e-07,109.38339023460230237,6.3032840976683825603e-07,6.3032840976683825603e-07,2.0613604781742674851e-05,2.0613604781742674851e-05,0.83688311729828246399,0,615.29943588355399697,0,2.5694749082427748021e-05,233.20414634793996811,233.20241332799196243,0.0019790976991771458415,0.0023438056538225282566,0,11,11,3
160.51053233824774225,1.1553057650483045983e-07,1.1553057650483045983e-07,109.38339112991178581,7.2093769728605774951e-07,7.2093769728605774951e-07,2.2687108851438331968e-05,2.2687108851438331968e-05,0.83688241190397172353,0,615.2994389412167493,0,2.7270150037450591185e-05,242.34938247129321098,242.34763189777731895,0.0021158723973258020123,0.0024369453533950036217,0,12,12,3
160.51053953026536192,1.3121484173602843874e-07,1.3121484173602843874e-07,109.38339446823783874,8.1881152028059339433e-07,8.1881152028059339433e-07,2.4779688848710990448e-05,2.4779688848710990448e-05,0.83688317238552312194,0,615.29943571247656564,0,2.8969321884231291619e-05,252.00621908903121948,252.00445158779621124,0.0022640133736331335967,0.0025353343471579137258,0,13,13,3
160.51053613265602849,1.4808115606142155961e-07,1.4808115606142155961e-07,109.38339527361216597,9.240612495178330713e-07,9.240612495178330713e-07,2.6888463825066652701e-05,2.6888463825066652701e-05,0.83688235953066070216,0,615.29943908560733234,0,3.0786342421595946917e-05,262.09451668336987495,262.09273268654942513,0.002423143774421987473,0.0026381643413344590954,0,14,14,3
160.51054415763508132,1.6612371319576289673e-07,1.6612371319576289673e-07,109.38339874514301187,1.036651501626837098e-06,1.036651501626837098e-06,2.900968147388477872e-05,2.900968147388477872e-05,0.8368832216666090007,0,615.29943559666958208,0,3.2714497910202311459e-05,272.52905795350670815,272.52726125344634056,0.0025928194040716334712,0.0027445751487675806857,0,15,15,3
160.51053999759466251,1.853096647834456629e-07,1.853096647834456629e-07,109.38339948792489054,1.156376370655223286e-06,1.156376370655223286e-06,3.113853644123149543e-05,3.113853644123149543e-05,0.83688231369026311324,0,615.29943917150626476,0,3.4746237123073342445e-05,283.22005464136600494,283.21825117245316505,0.0027725227105293015484,0.0028536596662149804615,0,16,16,3
160.51054878750565535,2.0557793727513054138e-07,2.0557793727513054138e-07,109.38340302868502363,1.282855785556423193e-06,1.282855785556423193e-06,3.3269360687579964853e-05,3.3269360687579964853e-05,0.83688326364454534989,0,615.29943554223314095,0,3.6873137182924509148e-05,294.07370482757687569,294.07190023735165596,0.0029616573881412477931,0.002964469380657419606,0,17,17,3
160.5105439024637235,2.2683646529376939591e-07,2.2683646529376939591e-07,109.38340373311771714,1.4155140894976517723e-06,1.4155140894976517723e-06,3.5395443272199039416e-05,3.5395443272199039416e-05,0.8368822759352292362,0,615.29943919355719117,0,3.9085879388833788539e-05,304.99283839762210846,304.9910382442176342,0.0031595434707014646847,0.0030760208099138708349,0,18,18,3
160.51055335808240443,2.4896219128684848267e-07,2.4896219128684848267e-07,109.38340726756848653,1.5535846395913726871e-06,1.5535846395913726871e-06,3.7509275962329210368e-05,3.7509275962329210368e-05,0.83688329672946126792,0,615.2994355536599187,0,4.1374227679247255196e-05,315.87762190401554108,315.87583298236131668,0.0033654134649623301812,0.0031873025330639848107,0,19,19,3
160.51054780371731567,2.717993537853537757e-07,2.717993537853537757e-07,109.38340795389714799,1.696094086973697713e-06,1.696094086973697713e-06,3.9602383144581943322e-05,3.9602383144581943322e-05,0.83688224788853782243,0,615.29943914821001272,0,4.3727022682071847726e-05,326.62635378167033195,326.62458392605185509,0.0035784095662165782414,0.0032972831382949152612,0,20,20,3
160.51055779152366654,2.9516111817792237716e-07,2.9516111817792237716e-07,109.38341139685500991,1.8418780066489074338e-06,1.8418780066489074338e-06,4.1665612117524373841e-05,4.1665612117524373841e-05,0.83688331929322701264,0,615.29943563344090762,0,4.6132191902525931937e-05,337.13630446791648865,337.13456085696816444,0.0037975817724600346992,0.003404919629815594817,0,21,21,3
160.51055164565099176,3.1882944254914934434e-07,3.1882944254914934434e-07,109.38341208060587917,1.9895742052169716199e-06,1.9895742052169716199e-06,4.3688984770957019405e-05,4.3688984770957019405e-05,0.83688223115409499098,0,615.29943903409696304,0,4.8576769954289389375e-05,347.30464296042919159,347.30293401703238487,0.0040218873625690321205,0.0035091668029565425968,0,22,22,3
160.51056199636249744,3.4255871121230314466e-07,3.4255871121230314466e-07,109.3834153399467084,2.1376516454465512357e-06,2.1376516454465512357e-06,4.566202392151500779e-05,4.566202392151500779e-05,0.83688332977369395138,0,615.29943578170582441,0,5.1046936972998224746e-05,357.0294153094291687,357.02775188162922859,0.0042501919210735650267,0.0036089870494322440209,0,23,23,3
160.51055536199140761,3.6607756121456493326e-07,3.6607756121456493326e-07,109.38341603140356995,2.284415232432378006e-06,2.284415232432378006e-06,4.7573633064030938907e-05,4.7573633064030938907e-05,0.83688222722005778387,0,615.29943885239595147,0,5.3528074726472141265e-05,366.21060062199831009,366.20899250358343124,0.0044812717837885429617,0.0037033609952743518079,0,24,24,3
160.51056587117562913,3.8909462939158884575e-07,3.8909462939158884575e-07,109.38341901153245317,2.428048546596992216e-06,2.428048546596992216e-06,4.941244738702749704e-05,4.941244738702749704e-05,0.8368833267886832683,0,615.29943599587363678,0,5.6004834765088773452e-05,374.75118036568164825,374.74963612481951714,0.0047138182712842535693,0.0037912983225112384389,0,25,25,3
160.51055887825361879,4.113024700612393673e-07,4.113024700612393673e-07,109.38341971542337205,2.5666312656870855294e-06,2.5666312656870855294e-06,5.1166750514047791413e-05,5.1166750514047791413e-05,0.83688223734254574282,0,615.29943860712069181,0,5.8461226688288903119e-05,382.5582745373249054,382.55680412426590919,0.0049464434989658911945,0.0038718493447049695533,0,26,26,3
160.5105693093184982,4.3238520060169364039e-07,4.3238520060169364039e-07,109.3834223214305581,2.698193997930539374e-06,2.698193997930539374e-06,5.2824831345782309459e-05,5.2806140321905390149e-05,0.83688330924475418104,0,615.29943627041348009,0,6.0880726293399689553e-05,389.54428529366850853,389.54289941862225533,0.005177687959985632915,0.0039441165843641101674,0,27,27,3
160.51056211485928316,4.520243766815037428e-07,4.520243766815037428e-07,109.38342303682895817,2.8207478008980854392e-06,2.8207478008980854392e-06,5.4374951383917317026e-05,5.1549681076399085492e-05,0.83688226241800744987,0,615.29943830532806714,0,6.3246401948546804306e-05,395.62806523218750954,395.62677356973290443,0.0054060299905813735677,0.0040072666891717290127,0,28,28,3
160.51057220457477115,4.699078534658139085e-07,4.699078534658139085e-07,109.38342517920136743,2.9323465006487564895e-06,2.9323465006487564895e-06,5.5805681104260839646e-05,4.9271219611951179288e-05,0.83688327647541627119,0,615.29943659671380374,0,6.5541055416673543732e-05,400.73605992272496223,400.73487118259072304,0.0056298969939234666526,0.0040605420943222725327,0,29,29,3
160.51056499084262441,4.8573708423487304211e-07,4.8573708423487304211e-07,109.38342589966759988,3.03112548039882946e-06,3.03112548039882946e-06,5.7105928688897515015e-05,4.4671323686823729486e-05,0.83688230285926090701,0,615.29943795715962551,0,6.7747374509208313498e-05,404.80342630296945572,404.80234916508197784,0.0058476783478909055702,0.004103272572137939278,0,30,30,3
160.51057445750598163,4.9923613562267840189e-07,4.9923613562267840189e-07,109.38342749932488118,3.1153643217036293391e-06,3.1153643217036293391e-06,5.8265230738840610161e-05,3.9686225749198393478e-05,0.8368832283430064356,0,615.29943696314330737,0,6.9848100642477817246e-05,407.77507200837135315,407.77411546185612679,0.0060577400670354109025,0.0041348859705578888679,0,31,31,3
160.51056742805781141,5.1015946686295211627e-07,5.1015946686295211627e-07,109.38342821329591459,3.1835294621469306034e-06,3.1835294621469306034e-06,5.9273847001326396137e-05,3.4379209535967811186e-05,0.8368823585047966418,0,615.29943757563501094,0,7.1826214391279563642e-05,409.60660544037818909,409.60577871650457382,0.006258441231693723239,0.0041549181353275344009,0,32,32,3
160.51057598223331979,5.1829973896218885469e-07,5.1829973896218885469e-07,109.38342920663603763,3.2343281732680132098e-06,3.2343281732680132098e-06,6.0122977650325744509e-05,2.8746185264555164097e-05,0.83688316534113837974,0,615.29943735541814931,0,7.3665131754774293427e-05,410.26515896245837212,410.26447007060050964,0.0064481516717478370992,0.00416302156853021188,0,33,33,3
160.51056935553179983,5.2349481128180983963e-07,5.2349481128180983963e-07,109.38342989811752659,3.2667477098550621319e-06,3.2667477098550621319e-06,6.0804919463116642716e-05,2.2865792359504139204e-05,0.83688242851258909383,0,615.29943717613639365,0,7.5348907347727589467e-05,409.73001518473029137,409.72947046905755997,0.0066252709491436689859,0.0041589722306696330634,0,34,34,3
160.51057671306989505,5.256328745490969683e-07,5.256328745490969683e-07,109.38343024160406003,3.280091027144376665e-06,3.280091027144376665e-06,6.1313189862357403946e-05,1.6741867013535965437e-05,0.8368830886728870766,0,615.29943775732238009,0,7.6862435985702859398e-05,407.99301999434828758,407.99262426048517227,0.0067882487537644919939,0.0041426742243118042097,0,35,35,3
160.51057071363368323,5.2465741043110897512e-07,5.2465741043110897512e-07,109.38343089122136575,3.2740049674407563802e-06,3.2740049674407563802e-06,6.1642728389522502184e-05,1.046573846476209354e-05,0.83688251132580193659,0,615.29943677543099056,0,7.8191656164738887469e-05,405.05880239233374596,405.05855913832783699,0.0069356057688310102094,0.0041141624344618321629,0,36,36,3
160.51057661057600967,5.2056783134642877492e-07,5.2056783134642877492e-07,109.38343056492138317,3.2484860499606539548e-06,3.2484860499606539548e-06,6.1789885576197836853e-05,5.5888536214296508718e-06,0.83688300025308715036,0,615.29943815179842659,0,7.9323744393011708098e-05,400.9443131648004055,400.94422579929232597,0.0070659552036431705346,0.0040735987400637441169,0,37,37,3
160.51057145761257061,5.1342382160866140311e-07,5.1342382160866140311e-07,109.38343115151045026,3.2039067557535560673e-06,3.2039067557535560673e-06,6.1752765435026926635e-05,5.6221102738704621166e-06,0.83688260469382402817,0,615.29943638995837318,0,8.0247336433414417911e-05,395.67965470254421234,395.67972476780414581,0.0071780235473397624446,0.0040212796694447661139,0,38,38,3
160.51057566557176415,5.0333204797873980285e-07,5.0333204797873980285e-07,109.38343016098349381,3.1409323812887860464e-06,3.1409323812887860464e-06,6.1530575562182185899e-05,8.9009928554322375368e-06,0.83688290272577947615,0,615.29943852129645165,0,8.0952592065308692781e-05,389.30297661945223808,389.30320398509502411,0.0072706725236457714345,0.003957588726365202092,0,39,39,3
160.51057155938454457,4.9047777126681521576e-07,4.9047777126681521576e-07,109.38343066484692656,3.0607195389654283724e-06,3.0607195389654283724e-06,6.112587565556813784e-05,1.5323982289563151305e-05,0.83688270589581326142,0,615.29943603043761868,0,8.1431732003922618901e-05,381.87247204035520554,381.87285610288381577,0.0073429185149507247843,0.0038831082196111310623,0,40,40,3
160.51057389754060978,4.750148930523290911e-07,4.750148930523290911e-07,109.38342904136023037,2.9642278237829787859e-06,2.9642278237829787859e-06,6.0537419907797585992e-05,2.1626717549606788141e-05,0.83688279983609104029,0,615.29943883903797541,0,8.1678052673117562676e-05,373.42847719416022301,373.42901565507054329,0.0073939425408298120601,0.0037982606991420198028,0,41,41,3
160.51057100469762418,4.5735195770325668236e-07,4.5735195770325668236e-07,109.38342945649074522,2.8540075980954453065e-06,2.8540075980954453065e-06,5.9781858542408541695e-05,2.7830289352327986066e-05,0.83688281317470614162,0,615.29943567293707929,0,8.1689159910469655301e-05,364.08706251531839371,364.08774953708052635,0.0074231477251487376634,0.0037041959333521390363,0,42,42,3
160.51057133353344852,4.3736902163470423423e-07,4.3736902163470423423e-07,109.38342725845915027,2.7293092284148156235e-06,2.7293092284148156235e-06,5.8831300762237834483e-05,3.3603236302858577333e-05,0.83688269965113937232,0,615.29943900374519217,0,8.1458843644410805496e-05,353.80476672202348709,353.80559669807553291,0.0074300156270510342438,0.0036005450930076676741,0,43,43,3
160.51056977803523296,4.1635056388054688783e-07,4.1635056388054688783e-07,109.38342765144673763,2.59814949658839454e-06,2.59814949658839454e-06,5.7781542794862755395e-05,3.9661063868697777539e-05,0.83688293431942994971,0,615.29943510407724716,0,8.0997367713386836385e-05,342.92104710265994072,342.92201162874698639,0.0074146002218640205683,0.0034906168799295755889,0,44,44,3
160.51056792404978069,3.9235728660431174127e-07,3.9235728660431174127e-07,109.3834249810921051,2.4484252539278078623e-06,2.4484252539278078623e-06,5.6421527085249504577e-05,4.4084600491049070212e-05,0.83688263366006032662,0,615.29943850338361244,0,8.0283814336334913264e-05,330.94893886521458626,330.95003757625818253,0.0073761759711032937048,0.0033697592710382195946,0,45,45,3
160.51056783357427094,3.707071897263284588e-07,3.707071897263284588e-07,109.38342575352821484,2.3133237572285134364e-06,2.3133237572285134364e-06,5.528048039813755624e-05,4.7682232692648158297e-05,0.83688312964469901978,0,615.29943321891187225,0,7.9373137045868347172e-05,319.14152591675519943,319.14273768290877342,0.0073167209602615912445,0.0032501441235979200428,0,46,46,3
160.51056330280633233,3.4117732269398512013e-07,3.4117732269398512013e-07,109.3834228369170205,2.1290493451246549033e-06,2.1290493451246549033e-06,5.3191964123434475747e-05,4.877689017195936021e-05,0.83688274672855267333,0,615.29943501175955589,0,7.8165380442918319659e-05,305.25179623439908028,305.25313176214694977,0.0072325358430589403724,0.003109981191101951481,0,47,47,3
160.51056515804367564,3.2555373575966911835e-07,3.2555373575966911835e-07,109.38342572971700406,2.0315549041944711993e-06,2.0315549041944711993e-06,5.2729142922889509285e-05,4.3334405146686587459e-05,0.8368836945630404589,0,615.29942533889811784,0,7.688359207325135003e-05,293.82996309921145439,293.83137454837560654,0.0071332524576064315625,0.0029936299555117784621,0,48,48,3
160.51055633655502675,2.8217413369557339985e-07,2.8217413369557339985e-07,109.38342319373316514,1.7608537622731547148e-06,1.7608537622731547148e-06,4.8532498261856486126e-05,3.2068381560451093653e-05,0.83688365132523256928,0,615.29941944397739917,0,7.5118913509530926831e-05,276.69965900853276253,276.7012065090239048,0.0070007238309699459933,0.0028212159583915763506,0,49,49,3
160.51056260151551669,2.9080464792006286305e-07,2.9080464792006286305e-07,109.38343458742616576,1.8147124472881437849e-06,1.8147124472881437849e-06,5.1495246655277929194e-05,4.954747692093819199e-05,0.83688582329766247891,0,615.29939445596733094,0,7.3672939559177308411e-05,268.75606953352689743,268.75761942565441132,0.0068739204070880077779,0.0027386813811176580202,0,50,50,3
160.51054505241827997,2.0698907567275235375e-07,2.0698907567275235375e-07,109.38343423525796538,1.2916774150690039389e-06,1.2916774150690039389e-06,4.0302174903994758299e-05,4.0302174903994758299e-05,0.83688762590930021457,0,615.29936096941651158,0,7.1116645237179199057e-05,244.42346672713756561,244.42521069571375847,0.006680464558485255111,0.0024948092388115128415,0,51,51,3
160.5105711444221015,3.1373492386019177135e-07,3.1373492386019177135e-07,109.38347947270132465,1.957817468885429339e-06,1.957817468885429339e-06,6.0437870116668987387e-05,6.0437870116668987387e-05,0.83689370030954546298,0,615.29928649333305657,0,7.0019476534843860804e-05,247.04617944732308388,247.04777836054563522,0.0065584036315158300567,0.0025163542045447684359,0,52,52,3
160.51062594057702881,5.108913485660113543e-07,5.108913485660113543e-07,109.38357684991264307,3.1881588596605088532e-06,3.1881588596605088532e-06,0.00011797302548377817727,0.00011797302548377817727,0.8369021458959600146,0,615.29916750489212518,0,6.6004400281594044486e-05,206.09628806635737419,206.09824245423078537,0.0062627385414089076221,0.0021073088220759927935,0,53,53,3
160.51073795661949362,1.0294079662987052535e-06,1.0294079662987052535e-06,109.38374251319281427,6.4239068053814956316e-06,6.4239068053814956316e-06,0.00020934097666536498122,0.00020934097666536498122,0.83692027149249814677,0,615.29894931882176934,0,6.6434363558576237097e-05,234.02255653217434883,234.02406292036175728,0.0062241625923888932448,0.002379728251582946541,0,54,54,3
160.51093116858334042,1.4122552680177878591e-06,1.4122552680177878591e-06,109.38403019266506533,8.8129291830563603253e-06,8.8129291830563603253e-06,0.00037592527535496131526,0.00037592527535496131526,0.83694902405656557143,0,615.29859461119997377,0,5.9380360451832814306e-05,178.78710761666297913,178.78512604162096977,0.0057187877384876628639,0.0017710334274738670501,0,55,55,3
160.51128486077757884,3.510274077145966612e-06,3.510274077145966612e-06,109.38450373072825528,2.1905486111118278696e-05,2.1905486111118278696e-05,0.000644796464914128677,0.000644796464914128677,0.83700127667548440691,0,615.29800107928963371,0,6.3790668933361160953e-05,259.08555794507265091,259.08258344978094101,0.0059384678982041805284,0.0025653084298937756103,0,56,56,3
160.51188041661652051,9.2937734049309209122e-06,9.2937734049309209122e-06,109.38527784110698349,5.7997923188140849526e-05,5.7997923188140849526e-05,0.0010933146378029985277,0.0010933146378029985277,0.83708530182509344186,0,615.29706144570968718,0,5.0469752989057425907e-05,404.54995907470583916,404.54565762728452682,0.0049868035455347126117,0.0040186925786542815331,0,57,57,3
160.51289376157467359,2.1948957233077719104e-05,2.1948957233077719104e-05,109.38650070876363429,0.00013697681790574657351,0.00013697681790574657351,0.0017995551600908468205,0.0017995551600908468205,0.83722541136402184314,0,615.29558144215479842,0,6.342426586170013536e-05,580.46334894746541977,580.45717227831482887,0.0058112332230848551262,0.005769798695666850108,0,58,58,3
160.51453616927886969,5.1635897166004196871e-05,5.1635897166004196871e-05,109.38840239020933609,0.00032225896150963944872,0.00032225896150963944872,0.0029098404753111362792,0.0029098404753111362792,0.83744547666358215565,0,615.29332607297442337,0,6.8753567559642903007e-05,844.51990655064582825,844.51143426448106766,0.0046344224163021863205,0.0084129412005040649092,0,59,59,3
160.51717697141231156,0.0001134820320850918622,0.0001134820320850918622,109.39128298172552434,0.00070828881835225917293,0.00070828881835225917293,0.0045960850417410843011,0.0045960850417410843011,0.83779164454542143226,0,615.28994265456753965,0,9.7774332652456052983e-05,1175.0829791054129601,1175.0714117251336575,0.0066716370772610389395,0.011717104761856944606,0,60,60,3
160.52128348856203388,0.00024258913927442953169,0.00024258913927442953169,109.39556772502847082,0.0015142552769280236396,0.0015142552769280236396,0.007123701557319253759,0.007123701557319253759,0.83831689778215523479,0,615.28498954582505576,0,0.00014414925451977644855,1620.6842510737478733,1620.6691269315779209,0.010165604258645544178,0.016185270175810728688,0,61,61,3
160.52757602806084947,0.00049395551177802633942,0.00049395551177802633942,109.4018004005446727,0.0030837541123949815253,0.0030837541123949815253,0.01081846178432310443,0.01081846178432310443,0.83910528998672284651,0,615.27787139926942928,0,0.00020017502411273646601,2173.0025342218577862,2172.9829057641327381,0.014357463482838284108,0.021721216509831720032,0,62,62,3
160.53697130529744186,0.00097131846764822709489,0.00097131846764822709489,109.41070164542797727,0.0060651935188904201879,0.0060651935188904201879,0.016130675786983891817,0.016130675786983891817,0.84025827317155710183,0,615.26784995424895897,0,0.00027996637204497076823,2865.8579517379403114,2865.8334410116076469,0.020592570466078541358,0.028675094484043484044,0,63,63,3
160.55076663922883995,0.0018362056891434344174,0.0018362056891434344174,109.42316510702269738,0.01146914656173143171,0.01146914656173143171,0.023612617757000589624,0.023612617757000589624,0.84191946423926533605,0,615.25399881469024876,0,0.00037710211314712083208,3701.1282911822199821,3701.0980267189443111,0.028235989305585462716,0.037056618156753984294,0,64,64,3
160.57059144262427708,0.0033524888732525109231,0.0033524888732525109231,109.44031363133723289,0.020948382355933770071,0.020948382355933770071,0.033974437045220649833,0.033974437045220649833,0.84426298864008719747,0,615.23520026862138366,0,0.00050556419614911085603,4696.6523414216935635,4696.61620207503438,0.038650046466500498354,0.047040493740212241391,0,65,65,3
160.59861121567104192,0.0059167959990706550655,0.0059167959990706550655,109.46349603780046778,0.036991566768938756449,0.036991566768938756449,0.048071929664022593209,0.048071929664022593209,0.84751748768958057312,0,615.2101211011668056,0,0.00066040139601653002899,5858.5710574984550476,5858.5285476706922054,0.051379456763015696197,0.058684299435952880231,0,66,66,3
160.6374971267890146,0.0101236486804669127,0.0101236486804669127,109.49433742627880406,0.063337560407688051067,0.063337560407688051067,0.06695251834110915734,0.06695251834110915734,0.85195627028503184697,0,615.1772030019030808,0,0.00085521546906730527837,7197.7922484651207924,7197.7436141297221184,0.067752487786265191971,0.072066361872032302927,0,67,67,3
160.69063822902867855,0.016818434643699545217,0.016818434643699545217,109.53473957751887724,0.10532008011140886472,0.10532008011140886472,0.091853312115586061015,0.091853312115586061015,0.85791948094361303312,0,615.13464701809857615,0,0.0010868995684678584013,8716.9499077722430229,8716.8953437730669975,0.087587191926104424056,0.087212451210888275455,0,68,68,3
160.76215376581171768,0.027249155078175220368,0.027249155078175220368,109.58692792942561312,0.17084177048150944733,0.17084177048150944733,0.12424295264372026137,0.12424295264372026137,0.86580556046994505692,0,615.08040734487599366,0,0.0013692394785562722603,10442.762090787291527,10442.702217787504196,0.11219492597160751757,0.10432435899866732143,0,69,69,3
160.85710944178285331,0.04305459305330453651,0.04305459305330453651,109.65346756720117583,0.27034229196610598533,0.27034229196610598533,0.16583122222442789329,0.16583122222442789329,0.87609116153835886465,0,615.01215351235896378,0,0.0017016051052589631354,12364.247848074883223,12364.183799166232347,0.14181665919431907241,0.12328605485092225535,0,70,70,3
160.98161748555656914,0.066803540452732429467,0.066803540452732429467,109.737317434242442,0.42025485510024951363,0.42025485510024951363,0.21862254304457459653,0.21862254304457459653,0.88932268440225392681,0,614.92728019899595893,0,0.0020992783901672140701,14555.423281472176313,14555.356036584824324,0.17788608976252362481,0.1447368814520189062,0,71,71,3
161.14306949611727759,0.10150983641671383617,0.10150983641671383617,109.84187949262779682,0.64008379061976528046,0.64008379061976528046,0.28493788253774132713,0.28493788253774132713,0.90613322528445117143,0,614.82280392803318136,0,0.0025640262850383788162,16975.237886376678944,16975.169804308563471,0.22119976766498439247,0.16824347872704947804,0,72,72,3
161.35037526579202449,0.15239538197788787821,0.15239538197788787821,109.97107346429481822,0.96371374787200991818,0.96371374787200991818,0.36750118834333878048,0.36750118834333878048,0.92722947709769698577,0,614.6954097163284132,0,0.003112512354693341976,19767.33778403326869,19767.270599752664566,0.27352757078006106894,0.19484949529697814796,0,73,73,3
161.6142307736799637,0.22466822188867702215,0.22466822188867702215,110.12939161348845118,1.4257341617057726069,1.4257341617057726069,0.46946319678842074463,0.46946319678842074463,0.95339934930120384671,0,614.54125511085430844,0,0.003744474978490286432,22824.502023804932833,22824.4396095238626,0.33602088317957168329,0.22318099410549052664,0,74,74,3
161.94748699941669656,0.32827979897451664559,0.32827979897451664559,110.32194240934059337,2.0920900158812987257,2.0920900158812987257,0.59452801362956786413,0.59452801362956786413,0.98547854781888344355,0,614.35608229213448794,0,0.0044720978980230530198,26352.336755733937025,26352.282439045608044,0.41079289983645139728,0.25559568407030042181,0,75,75,3
162.3654294488634946,0.47121561712382564746,0.47121561712382564746,110.55462336818914082,3.0183317156722351271,3.0183317156722351271,0.74694652898892455184,0.74694652898892455184,1.0243289530367698514,0,614.1349485920228517,0,0.0052748293800168877254,30132.613785691559315,30132.572927292436361,0.49773665472434913681,0.289566135751016418,0,76,76,3
162.88599131505276318,0.66915471937765946819,0.66915471937765946819,110.83408947705933656,4.3123620829952056255,4.3123620829952056255,0.93164134177180668583,0.93164134177180668583,1.0707455525294828913,0,613.87248773088003873,0,0.0061451705308110948778,34342.538653526455164,34342.518445141613483,0.59794155633858281362,0.32694132009817167273,0,77,77,3
163.52973546864933496,0.9269941212085089921,0.9269941212085089921,111.16776629283265265,6.0173237208970196122,6.0173237208970196122,1.1540670348162249681,1.1540670348162249681,1.125374874197164754,0,613.56263911693054069,0,0.0069718586892097977881,38455.172881208360195,38455.177648540586233,0.70734367985460266937,0.36121420252015923325,0,78,78,3
