"kappa_max_liq_aux","kappa_liq_aux","mu_liq_aux","kappa_max_vap_aux","kappa_vap_aux","mu_vap_aux","beta_max_aux","beta_aux","pI_aux","vI_aux","gx","jump_alpha","jump_pressure_liquid","jump_pressure_vapor","jump_rho_liquid","jump_rho_vapor","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
80.257730366363176699,6.3336003589528419514e-09,6.3336003589528419514e-09,54.687547361724199391,3.4382462175703437142e-08,3.4382462175703437142e-08,2.3321818891875253515e-07,2.3321818891875253515e-07,8.3738313496564093321e-05,0,0,1.0367640391528709642e-05,2292.6324381083250046,2300.9402221739292145,0.0055614043849345762283,0.012021117943959325203,0,1,1,3
80.257730988379620385,1.0692888932869862464e-08,1.0692888932869862464e-08,54.687547682238616176,5.8568347612237154845e-08,5.8568347612237154845e-08,3.9297518411068334616e-07,3.9297518411068334616e-07,8.3738311959348331196e-05,0,0,1.039281060322139183e-05,2298.9117402657866478,2306.7556974440813065,0.0055766387295079766773,0.012051498323330633866,0,2,2,3
80.257730416978603216,1.7012206502615533565e-08,1.7012206502615533565e-08,54.687547586674540412,9.4963731681026910031e-08,9.4963731681026910031e-08,6.2226301743268481153e-07,6.2226301743268481153e-07,8.3738314647505902627e-05,0,0,1.0452698461893561444e-05,2313.7882070615887642,2320.5760743841528893,0.0056127293055396876298,0.012123699976257285016,0,3,3,3
80.257731532643163064,2.2389921044148841449e-08,2.2389921044148841449e-08,54.687548141068134555,1.2889989633401859134e-07,1.2889989633401859134e-07,8.1531049619728160888e-07,8.1531049619728160888e-07,8.3738311534097405143e-05,0,0,1.0521715013034338426e-05,2330.7536943107843399,2336.4592951312661171,0.0056538892436037713196,0.012206681400016350381,0,4,4,3
80.257730946118300608,2.6964456149621265199e-08,2.6964456149621265199e-08,54.687548035428676485,1.6214252702495253468e-07,1.6214252702495253468e-07,9.802683863961798062e-07,9.802683863961798062e-07,8.3738314099602830431e-05,0,0,1.0577681875734157302e-05,2344.1862902045249939,2349.2639557123184204,0.0056864752650653827004,0.012273579533939482644,0,5,5,3
80.257731349328395254,3.1292240245060928923e-08,3.1292240245060928923e-08,54.68754835453266594,1.9845512775731172022e-07,1.9845512775731172022e-07,1.1417368412957247524e-06,1.1417368412957247524e-06,8.3738313173749279704e-05,0,0,1.0595526247048070445e-05,2347.8441442772746086,2353.2105560749769211,0.0056953383286781900097,0.012294198687129664904,0,6,6,3
80.257732102519796058,3.6279462805964692294e-08,3.6279462805964692294e-08,54.687548821502574015,2.4296685545819552237e-07,2.4296685545819552237e-07,1.3378921550493904448e-06,1.3378921550493904448e-06,8.3738311405220542619e-05,0,0,1.0550732147951435991e-05,2335.7874500602483749,2342.6954119354486465,0.0056660862205717421602,0.01223926306994371771,0,7,7,3
80.257730748968214129,4.2965052358869745777e-08,4.2965052358869745777e-08,54.687548575568769138,3.0076773615479225905e-07,3.0076773615479225905e-07,1.6141684900757149874e-06,1.6141684900757149874e-06,8.3738316720792825088e-05,0,0,1.0423090283762093122e-05,2303.3371276557445526,2313.1611296460032463,0.0055873714491099235602,0.012084965576150352717,0,8,8,3
80.257733948387837586,5.2192851696018339928e-08,5.2192851696018339928e-08,54.687550140681224775,3.7505216755702584575e-07,3.7505216755702584575e-07,2.0145447577963570667e-06,2.0145447577963570667e-06,8.3738307359423316736e-05,0,0,1.0200272769544938001e-05,2247.9431782960891724,2261.91510970890522,0.0054529934504898847081,0.011817236383251383813,0,9,9,3
80.257730512523579591,6.4285613805548578693e-08,6.4285613805548578693e-08,54.687549243983809788,4.654844889324415932e-07,4.654844889324415932e-07,2.5721024240438117352e-06,2.5721024240438117352e-06,8.3738320788355111429e-05,0,0,9.8807247113086305035e-06,2169.8290958255529404,2188.7745802253484726,0.0052635042625297501218,0.011435117714825082658,0,10,10,3
80.257736218845039389,7.8870396237812293305e-08,7.8870396237812293305e-08,54.687551993888035895,5.676176025072253316e-07,5.676176025072253316e-07,3.3008744737383586895e-06,3.3008744737383586895e-06,8.3738303808120049436e-05,0,0,9.4753355859289456475e-06,2072.2866356447339058,2096.4154407531023026,0.0050268936729480628856,0.010952593566003088199,0,11,11,3
80.257731442774598918,9.4957348253594398095e-08,9.4957348253594398095e-08,54.687550684561806236,6.738121859598207392e-07,6.738121859598207392e-07,4.1906278732867053514e-06,4.1906278732867053514e-06,8.3738323297691491607e-05,0,0,9.0074059451161758716e-06,1961.5297162011265755,1990.3264285027980804,0.004758222009058954427,0.010398338535878792754,0,12,12,3
80.257738349723126703,1.1127330925702137706e-07,1.1127330925702137706e-07,54.68755407039682126,7.7554204229562081558e-07,7.7554204229562081558e-07,5.2061097174916132657e-06,5.2061097174916132657e-06,8.3738302770759625638e-05,0,0,8.5106776555043950339e-06,1846.073270358145237,1878.3175526931881905,0.004478147638110385742,0.0098131519941944134189,0,13,13,3
80.257733823003860607,1.2671005204262418461e-07,1.2671005204262418461e-07,54.68755283679953294,8.6614342848846277091e-07,8.6614342848846277091e-07,6.291033596994846861e-06,6.291033596994846861e-06,8.3738322608462218994e-05,0,0,8.0254599841289575579e-06,1735.6763580664992332,1769.5980986878275871,0.0042103538526134798303,0.0092451518404459420708,0,14,14,3
80.25773975471915378,1.4068605443739482122e-07,1.4068605443739482122e-07,54.687555863028876502,9.428521856262373856e-07,9.428521856262373856e-07,7.3766137566940394765e-06,7.3766137566940394765e-06,8.3738305201520133879e-05,0,0,7.5931973282372666745e-06,1639.9733423665165901,1673.5210622102022171,0.0039782056060175818857,0.0087432062283596678753,0,15,15,3
80.257737132834193972,1.5324440368918255904e-07,1.5324440368918255904e-07,54.687555222122298915,1.0071592120799994302e-06,1.0071592120799994302e-06,8.3929829127515772041e-06,8.3929829127515772041e-06,8.3738318686642332464e-05,0,0,7.2502230432647252201e-06,1566.989219918847084,1598.1653043329715729,0.0038011645569895335939,0.0083495185393758220016,0,16,16,3
80.257740235601190193,1.6485741495946566354e-07,1.6485741495946566354e-07,54.687556992109065845,1.06345920850943855e-06,1.06345920850943855e-06,9.2815794387777409406e-06,9.2815794387777409406e-06,8.3738310112961979008e-05,0,0,7.021716611266271002e-06,1521.7864697501063347,1548.9853302985429764,0.0036915146565661416389,0.0080925799310307411361,0,17,17,3
80.257740268595455291,1.7605979810146153525e-07,1.7605979810146153525e-07,54.687557208501225148,1.1167717644902077255e-06,1.1167717644902077255e-06,1.0005757320212261543e-05,8.6970947720194624993e-06,8.3738313476156277801e-05,0,0,6.9169650971367957482e-06,1505.4994906336069107,1527.7790954858064651,0.0036520058924907061737,0.0079817855094574952091,0,18,18,3
80.257740208124175751,1.8712577741724640746e-07,1.8712577741724640746e-07,54.687557512420539751,1.1707809085211231149e-06,1.1707809085211231149e-06,1.0557384670907076998e-05,7.6981471714033919738e-06,8.3738314846711558396e-05,0,0,6.9269350384537631271e-06,1514.9742650836706161,1532.2000683322548866,0.0036749890932696871459,0.0080048780184824863682,0,19,19,3
80.257742189280619982,1.9795263594580860775e-07,1.9795263594580860775e-07,54.687558409177910335,1.2270069971465323978e-06,1.2270069971465323978e-06,1.0957606998484546994e-05,5.6773344081945780051e-06,8.3738309949559267507e-05,0,0,7.0248938786043879645e-06,1543.1415807455778122,1555.9644192904233932,0.0037433168099596514367,0.0081290289289199790801,0,20,20,3
