time,cfl,pressure_at_valve
0.002900565,1.95E-05,3287043.47
0.002920025,1.95E-05,3286587.343
0.002939485,1.95E-05,3286590.074
0.002958946,1.95E-05,3287050.09
0.002978406,1.95E-05,3287950.955
0.002997866,1.95E-05,3289262.871
0.003017326,1.95E-05,3290944.029
0.003036786,1.95E-05,3292942.447
0.003056246,1.95E-05,3295198.015
0.003075707,1.95E-05,3297644.34
0.003095167,1.95E-05,3300210.625
0.003114627,1.95E-05,3302823.6
0.003134087,1.95E-05,3305408.539
0.003153547,1.95E-05,3307891.264
0.003173007,1.95E-05,3310201.015
0.003192467,1.95E-05,3312272.9
0.003211928,1.95E-05,3314049.876
0.003231388,1.95E-05,3315484.247
0.003250848,1.95E-05,3316538.749
0.003270308,1.95E-05,3317187.308
0.003289769,1.95E-05,3317416.005
0.003309229,1.95E-05,3317222.03
0.003328689,1.95E-05,3316614.857
0.003348149,1.95E-05,3315616.567
0.003367609,1.95E-05,3314260.872
0.003387069,1.95E-05,3312591.451
0.00340653,1.95E-05,3310660.393
0.00342599,1.95E-05,3308526.468
0.00344545,1.95E-05,3306253.325
0.00346491,1.95E-05,3303907.725
0.003484371,1.95E-05,3301557.907
0.003503831,1.95E-05,3299272.47
0.003523291,1.95E-05,3297117.862
0.003542751,1.95E-05,3295156.099
0.003562211,1.95E-05,3293442.762
0.003581672,1.95E-05,3292025.456
0.003601132,1.95E-05,3290942.603
0.003620592,1.95E-05,3290222.594
0.003640052,1.95E-05,3289883.086
0.003659512,1.95E-05,3289930.46
0.003678973,1.95E-05,3290360.616
0.003698433,1.95E-05,3291157.698
0.003717893,1.95E-05,3292294.865
0.003737353,1.95E-05,3293735.495
0.003756814,1.95E-05,3295434.608
0.003776274,1.95E-05,3297340.33
0.003795734,1.95E-05,3299395.534
0.003815194,1.95E-05,3301539.497
0.003834655,1.95E-05,3303709.291
0.003854115,1.95E-05,3305841.273
0.003873575,1.95E-05,3307873.042
0.003893035,1.95E-05,3309745.572
0.003912496,1.95E-05,3311405.093
0.003931956,1.95E-05,3312804.696
0.003951416,1.95E-05,3313905.57
0.003970876,1.95E-05,3314677.924
0.003990337,1.95E-05,3315101.635
0.004009797,1.95E-05,3315167.138
0.004029257,1.95E-05,3314874.247
0.004048717,1.95E-05,3314233.925
0.004068178,1.95E-05,3313267.552
0.004087638,1.95E-05,3312006.109
0.004107098,1.95E-05,3310488.838
0.004126559,1.95E-05,3308761.985
0.004146019,1.95E-05,3306877.291
0.004165479,1.95E-05,3304890.45
0.004184939,1.95E-05,3302859.556
0.004204399,1.95E-05,3300843.987
0.00422386,1.95E-05,3298902.693
0.00424332,1.95E-05,3297092.193
0.00426278,1.95E-05,3295464.727
0.004282241,1.95E-05,3294066.657
0.004301701,1.95E-05,3292937.183
0.004321161,1.95E-05,3292107.357
0.004340622,1.95E-05,3291599.366
0.004360082,1.95E-05,3291425.854
0.004379542,1.95E-05,3291590.153
0.004399002,1.95E-05,3292085.673
0.004418463,1.95E-05,3292895.847
0.004437923,1.95E-05,3293994.769
0.004457383,1.95E-05,3295348.335
0.004476844,1.95E-05,3296915.399
0.004496304,1.95E-05,3298649.08
0.004515764,1.95E-05,3300498.208
0.004535225,1.95E-05,3302408.795
0.004554685,1.95E-05,3304325.244
0.004574145,1.95E-05,3306191.796
0.004593605,1.95E-05,3307954.271
0.004613066,1.95E-05,3309561.896
0.004632526,1.95E-05,3310968.872
0.004651986,1.95E-05,3312135.723
0.004671447,1.95E-05,3313030.346
0.004690907,1.95E-05,3313628.771
0.004710367,1.95E-05,3313915.714
0.004729828,1.95E-05,3313884.924
0.004749288,1.95E-05,3313539.023
0.004768748,1.95E-05,3312890.27
0.004788208,1.95E-05,3311960.002
0.004807669,1.95E-05,3310777.659
0.004827129,1.95E-05,3309379.787
0.004846589,1.95E-05,3307808.857
0.00486605,1.95E-05,3306111.911
0.00488551,1.95E-05,3304339.165
0.00490497,1.95E-05,3302542.597
0.004924431,1.95E-05,3300774.745
0.004943891,1.95E-05,3299087.404
0.004963351,1.95E-05,3297529.787
0.004982812,1.95E-05,3296146.964
0.005002272,1.95E-05,3294978.493
0.005021732,1.95E-05,3294057.314
0.005041193,1.95E-05,3293408.912
0.005060653,1.95E-05,3293050.723
0.005080113,1.95E-05,3292991.49
0.005099574,1.95E-05,3293231.624
0.005119034,1.95E-05,3293762.501
0.005138495,1.95E-05,3294566.803
0.005157955,1.95E-05,3295619.256
0.005177415,1.95E-05,3296887.53
0.005196876,1.95E-05,3298333.271
0.005216336,1.95E-05,3299913.297
0.005235796,1.95E-05,3301580.89
0.005255257,1.95E-05,3303287.068
0.005274717,1.95E-05,3304981.654
0.005294177,1.95E-05,3306614.958
0.005313638,1.95E-05,3308139.233
0.005333098,1.95E-05,3309510.203
0.005352558,1.95E-05,3310688.396
0.005372019,1.95E-05,3311640.291
0.005391479,1.95E-05,3312339.178
0.005410939,1.95E-05,3312765.815
0.0054304,1.95E-05,3312908.939
0.00544986,1.95E-05,3312765.194
0.00546932,1.95E-05,3312339.738
0.005488781,1.95E-05,3311646.207
0.005508241,1.95E-05,3310706.156
0.005527702,1.95E-05,3309548.19
0.005547162,1.95E-05,3308207.044
0.005566622,1.95E-05,3306722.465
0.005586083,1.95E-05,3305138.001
0.005605543,1.95E-05,3303499.725
0.005625003,1.95E-05,3301854.976
0.005644464,1.95E-05,3300251.406
0.005663924,1.95E-05,3298735.419
0.005683385,1.95E-05,3297350.635
0.005702845,1.95E-05,3296136.546
0.005722305,1.95E-05,3295127.352
0.005741766,1.95E-05,3294351.016
0.005761226,1.95E-05,3293828.562
0.005780687,1.95E-05,3293573.572
0.005800147,1.95E-05,3293591.831
0.005819607,1.95E-05,3293881.409
0.005839068,1.95E-05,3294432.181
0.005858528,1.95E-05,3295226.292
0.005877988,1.95E-05,3296238.869
0.005897449,1.95E-05,3297438.842
0.005916909,1.95E-05,3298789.936
0.00593637,1.95E-05,3300251.786
0.00595583,1.95E-05,3301781.145
0.00597529,1.95E-05,3303333.134
0.005994751,1.95E-05,3304862.27
0.006014211,1.95E-05,3306323.72
0.006033672,1.95E-05,3307674.804
0.006053132,1.95E-05,3308876.336
0.006072592,1.95E-05,3309893.784
0.006092053,1.95E-05,3310698.273
0.006111513,1.95E-05,3311267.326
0.006130974,1.95E-05,3311585.416
0.006150434,1.95E-05,3311644.455
0.006169894,1.95E-05,3311443.63
0.006189355,1.95E-05,3310989.965
0.006208815,1.95E-05,3310298.048
0.006228276,1.95E-05,3309389.39
0.006247736,1.95E-05,3308291.714
0.006267196,1.95E-05,3307038.074
0.006286657,1.95E-05,3305665.82
0.006306117,1.95E-05,3304215.481
0.006325578,1.95E-05,3302729.576
0.006345038,1.95E-05,3301251.645
0.006364499,1.95E-05,3299824.989
0.006383959,1.95E-05,3298491.29
0.006403419,1.95E-05,3297289.3
0.00642288,1.95E-05,3296253.684
0.00644234,1.95E-05,3295414.009
0.006461801,1.95E-05,3294793.945
0.006481261,1.95E-05,3294410.672
0.006500721,1.95E-05,3294274.422
0.006520182,1.95E-05,3294388.408
0.006539642,1.95E-05,3294748.47
0.006559103,1.95E-05,3295343.066
0.006578563,1.95E-05,3296153.763
0.006598024,1.95E-05,3297155.911
0.006617484,1.95E-05,3298319.436
0.006636944,1.95E-05,3299609.78
0.006656405,1.95E-05,3300988.952
0.006675865,1.95E-05,3302416.642
0.006695326,1.95E-05,3303851.327
0.006714786,1.95E-05,3305251.216
0.006734247,1.95E-05,3306575.578
0.006753707,1.95E-05,3307786.047
0.006773167,1.95E-05,3308847.808
0.006792628,1.95E-05,3309730.617
0.006812088,1.95E-05,3310409.648
0.006831549,1.95E-05,3310866.138
0.006851009,1.95E-05,3311087.835
0.00687047,1.95E-05,3311069.326
0.00688993,1.95E-05,3310812.048
0.00690939,1.95E-05,3310324.622
0.006928851,1.95E-05,3309622.466
0.006948311,1.95E-05,3308727.212
0.006967772,1.95E-05,3307666
0.006987232,1.95E-05,3306470.615
0.007006693,1.95E-05,3305176.514
0.007026153,1.95E-05,3303821.766
0.007045614,1.95E-05,3302445.956
0.007065074,1.95E-05,3301089.248
0.007084534,1.95E-05,3299791.263
0.007103995,1.95E-05,3298589.769
0.007123455,1.95E-05,3297519.512
0.007142916,1.95E-05,3296611.176
0.007162376,1.95E-05,3295890.519
0.007181837,1.95E-05,3295377.659
0.007201297,1.95E-05,3295086.588
0.007220758,1.95E-05,3295024.755
0.007240218,1.95E-05,3295193.164
0.007259679,1.95E-05,3295585.881
0.007279139,1.95E-05,3296190.296
0.0072986,1.95E-05,3296987.637
0.00731806,1.95E-05,3297953.584
0.007337521,1.95E-05,3299059.047
0.007356981,1.95E-05,3300271.053
0.007376441,1.95E-05,3301553.748
0.007395902,1.95E-05,3302869.45
0.007415362,1.95E-05,3304179.619
0.007434823,1.95E-05,3305445.837
0.007454283,1.95E-05,3306631.054
0.007473744,1.95E-05,3307700.752
0.007493204,1.95E-05,3308623.988
0.007512665,1.95E-05,3309374.288
0.007532125,1.95E-05,3309930.387
0.007551586,1.95E-05,3310276.771
0.007571046,1.95E-05,3310404.084
0.007590507,1.95E-05,3310309.283
0.007609967,1.95E-05,3309995.845
0.007629427,1.95E-05,3309473.793
0.007648888,1.95E-05,3308759.269
0.007668348,1.95E-05,3307873.978
0.007687809,1.95E-05,3306844.496
0.007707269,1.95E-05,3305701.439
0.00772673,1.95E-05,3304478.535
0.00774619,1.95E-05,3303211.634
0.007765651,1.95E-05,3301937.75
0.007785111,1.95E-05,3300694.121
0.007804572,1.95E-05,3299517.056
0.007824032,1.95E-05,3298440.788
0.007843493,1.95E-05,3297496.425
0.007862953,1.95E-05,3296711.044
0.007882414,1.95E-05,3296106.928
0.007901874,1.95E-05,3295700.968
0.007921335,1.95E-05,3295504.249
0.007940795,1.95E-05,3295521.781
0.007960256,1.95E-05,3295752.426
0.007979716,1.95E-05,3296188.638
0.007999177,1.95E-05,3296816.801
0.008018637,1.95E-05,3297617.732
0.008038098,1.95E-05,3298567.3
0.008057558,1.95E-05,3299637.182
0.008077019,1.95E-05,3300795.733
0.008096479,1.95E-05,3302008.922
0.00811594,1.95E-05,3303241.327
0.0081354,1.95E-05,3304457.009
0.008154861,1.95E-05,3305620.486
0.008174321,1.95E-05,3306697.896
0.008193782,1.95E-05,3307658.056
0.008213242,1.95E-05,3308473.387
0.008232703,1.95E-05,3309120.702
0.008252163,1.95E-05,3309581.845
0.008271624,1.95E-05,3309844.154
0.008291084,1.95E-05,3309900.812
0.008310545,1.95E-05,3309750.838
0.008330005,1.95E-05,3309399.455
0.008349466,1.95E-05,3308857.864
0.008368926,1.95E-05,3308142.809
0.008388387,1.95E-05,3307276.042
0.008407847,1.95E-05,3306283.624
0.008427308,1.95E-05,3305195.127
0.008446768,1.95E-05,3304042.75
0.008466229,1.95E-05,3302860.369
0.008485689,1.95E-05,3301682.644
0.00850515,1.95E-05,3300544.133
0.00852461,1.95E-05,3299478.177
0.008544071,1.95E-05,3298515.864
0.008563531,1.95E-05,3297685.092
0.008582992,1.95E-05,3297009.759
0.008602452,1.95E-05,3296509.089
0.008621913,1.95E-05,3296197.131
0.008641373,1.95E-05,3296082.4
0.008660834,1.95E-05,3296167.721
0.008680295,1.95E-05,3296450.034
0.008699755,1.95E-05,3296920.384
0.008719216,1.95E-05,3297564.307
0.008738676,1.95E-05,3298362.307
0.008758137,1.95E-05,3299290.475
0.008777597,1.95E-05,3300321.227
0.008797058,1.95E-05,3301424.141
0.008816518,1.95E-05,3302566.857
0.008835979,1.95E-05,3303715.968
0.008855439,1.95E-05,3304837.841
0.0088749,1.95E-05,3305899.665
0.00889436,1.95E-05,3306870.481
0.008913821,1.95E-05,3307722.132
0.008933281,1.95E-05,3308430.084
0.008952742,1.95E-05,3308974.12
0.008972203,1.95E-05,3309338.887
0.008991663,1.95E-05,3309514.288
0.009011124,1.95E-05,3309495.722
0.009030584,1.95E-05,3309284.185
0.009050045,1.95E-05,3308886.451
0.009069505,1.95E-05,3308314.779
0.009088966,1.95E-05,3307586.479
0.009108426,1.95E-05,3306723.357
0.009127887,1.95E-05,3305751.031
0.009147347,1.95E-05,3304698.153
0.009166808,1.95E-05,3303595.564
0.009186269,1.95E-05,3302475.39
0.009205729,1.95E-05,3301370.254
0.00922519,1.95E-05,3300312.352
0.00924465,1.95E-05,3299332.419
0.009264111,1.95E-05,3298458.777
0.009283571,1.95E-05,3297716.5
0.009303032,1.95E-05,3297126.691
0.009322492,1.95E-05,3296705.898
0.009341953,1.95E-05,3296465.691
0.009361413,1.95E-05,3296412.343
0.009380874,1.95E-05,3296546.835
0.009400335,1.95E-05,3296864.504
0.009419795,1.95E-05,3297355.267
0.009439256,1.95E-05,3298003.993
0.009458716,1.95E-05,3298790.99
0.009478177,1.95E-05,3299692.629
0.009497637,1.95E-05,3300682.068
0.009517098,1.95E-05,3301730.055
0.009536558,1.95E-05,3302805.794
0.009556019,1.95E-05,3303877.795
0.00957548,1.95E-05,3304914.628
0.00959494,1.95E-05,3305885.938
0.009614401,1.95E-05,3306763.401
0.009633861,1.95E-05,3307521.574
0.009653322,1.95E-05,3308138.637
0.009672782,1.95E-05,3308597.002
0.009692243,1.95E-05,3308883.786
0.009711703,1.95E-05,3308991.144
0.009731164,1.95E-05,3308916.436
0.009750625,1.95E-05,3308662.368
0.009770085,1.95E-05,3308237.001
0.009789546,1.95E-05,3307653.411
0.009809006,1.95E-05,3306929.267
0.009828467,1.95E-05,3306086.271
0.009847927,1.95E-05,3305149.485
0.009867388,1.95E-05,3304146.577
0.009886849,1.95E-05,3303107.01
0.009906309,1.95E-05,3302061.235
0.00992577,1.95E-05,3301039.897
0.00994523,1.95E-05,3300072.9
0.009964691,1.95E-05,3299188.465
0.009984152,1.95E-05,3298412.283
0.010003612,1.95E-05,3297766.754
0.010023073,1.95E-05,3297270.354
0.010042533,1.95E-05,3296937.133
0.010061994,1.95E-05,3296776.354
0.010081454,1.95E-05,3296792.286
0.010100915,1.95E-05,3296984.085
0.010120375,1.95E-05,3297345.638
0.010139836,1.95E-05,3297865.831
0.010159297,1.95E-05,3298528.935
0.010178757,1.95E-05,3299315.104
0.010198218,1.95E-05,3300200.999
0.010217678,1.95E-05,3301160.5
0.010237139,1.95E-05,3302165.478
0.0102566,1.95E-05,3303186.614
0.01027606,1.95E-05,3304194.15
0.010295521,1.95E-05,3305158.696
0.010314981,1.95E-05,3306052.184
0.010334442,1.95E-05,3306848.73
0.010353903,1.95E-05,3307525.407
0.010373363,1.95E-05,3308062.904
0.010392824,1.95E-05,3308446.06
0.010412284,1.95E-05,3308664.268
0.010431745,1.95E-05,3308711.758
0.010451206,1.95E-05,3308587.629
0.010470666,1.95E-05,3308296.121
0.010490127,1.95E-05,3307846.417
0.010509587,1.95E-05,3307252.32
0.010529048,1.95E-05,3306531.806
0.010548509,1.95E-05,3305706.457
0.010567969,1.95E-05,3304800.806
0.01058743,1.95E-05,3303841.598
0.01060689,1.95E-05,3302857.01
0.010626351,1.95E-05,3301875.881
0.010645812,1.95E-05,3300926.977
0.010665272,1.95E-05,3300038.07
0.010684733,1.95E-05,3299235.084
0.010704193,1.95E-05,3298541.309
0.010723654,1.95E-05,3297976.725
0.010743115,1.95E-05,3297557.445
0.010762575,1.95E-05,3297295.272
0.010782036,1.95E-05,3297197.408
0.010801496,1.95E-05,3297266.301
0.010820957,1.95E-05,3297499.493
0.010840418,1.95E-05,3297889.623
0.010859878,1.95E-05,3298424.733
0.010879339,1.95E-05,3299088.651
0.010898799,1.95E-05,3299861.503
0.01091826,1.95E-05,3300720.328
0.010937721,1.95E-05,3301639.771
0.010957181,1.95E-05,3302592.828
0.010976642,1.95E-05,3303551.613
0.010996103,1.95E-05,3304488.043
0.011015563,1.95E-05,3305374.707
0.011035024,1.95E-05,3306185.725
0.011054484,1.95E-05,3306897.536
0.011073945,1.95E-05,3307489.588
0.011093406,1.95E-05,3307944.921
0.011112866,1.95E-05,3308250.637
0.011132327,1.95E-05,3308398.233
0.011151788,1.95E-05,3308383.805
0.011171248,1.95E-05,3308208.143
0.011190709,1.95E-05,3307876.867
0.011210169,1.95E-05,3307400.172
0.01122963,1.95E-05,3306792.493
0.011249091,1.95E-05,3306072.039
0.011268551,1.95E-05,3305260.23
0.011288012,1.95E-05,3304381.047
0.011307473,1.95E-05,3303460.32
0.011326933,1.95E-05,3302524.978
0.011346394,1.95E-05,3301602.364
0.011365854,1.95E-05,3300719.464
0.011385315,1.95E-05,3299902.043
0.011404776,1.95E-05,3299173.857
0.011424236,1.95E-05,3298555.942
0.011443697,1.95E-05,3298066.016
0.011463158,1.95E-05,3297717.982
0.011482618,1.95E-05,3297521.562
0.011502079,1.95E-05,3297482.039
0.011521539,1.95E-05,3297600.216
0.011541,1.95E-05,3297872.167
0.011560461,1.95E-05,3298289.425
0.011579921,1.95E-05,3298839.276
0.011599382,1.95E-05,3299505.17
0.011618843,1.95E-05,3300267.238
0.011638303,1.95E-05,3301102.905
0.011657764,1.95E-05,3301987.558
0.011677225,1.95E-05,3302895.273
0.011696685,1.95E-05,3303799.52
0.011716146,1.95E-05,3304673.836
0.011735607,1.95E-05,3305492.677
0.011755067,1.95E-05,3306232.203
0.011774528,1.95E-05,3306871
0.011793989,1.95E-05,3307390.701
0.011813449,1.95E-05,3307776.504
0.01183291,1.95E-05,3308017.576
0.01185237,1.95E-05,3308107.328
0.011871831,1.95E-05,3308043.542
0.011891292,1.95E-05,3307828.532
0.011910752,1.95E-05,3307469.11
0.011930213,1.95E-05,3306976.33
0.011949674,1.95E-05,3306365.12
0.011969134,1.95E-05,3305653.82
0.011988595,1.95E-05,3304863.609
0.012008056,1.95E-05,3304017.872
0.012027516,1.95E-05,3303141.505
0.012046977,1.95E-05,3302260.203
0.012066438,1.95E-05,3301399.835
0.012085898,1.95E-05,3300585.642
0.012105359,1.95E-05,3299841.449
0.01212482,1.95E-05,3299188.938
0.01214428,1.95E-05,3298647.011
0.012163741,1.95E-05,3298231.253
0.012183202,1.95E-05,3297953.501
0.012202662,1.95E-05,3297821.537
0.012222123,1.95E-05,3297838.896
0.012241584,1.95E-05,3298004.773
0.012261044,1.95E-05,3298313.916
0.012280505,1.95E-05,3298756.863
0.012299966,1.95E-05,3299320.245
0.012319426,1.95E-05,3299987.214
0.012338887,1.95E-05,3300737.968
0.012358348,1.95E-05,3301550.346
0.012377808,1.95E-05,3302400.487
0.012397269,1.95E-05,3303263.524
0.01241673,1.95E-05,3304114.205
0.01243619,1.95E-05,3304927.63
0.012455651,1.95E-05,3305680.038
0.012475112,1.95E-05,3306349.538
0.012494572,1.95E-05,3306916.754
0.012514033,1.95E-05,3307365.384
0.012533494,1.95E-05,3307682.656
0.012552954,1.95E-05,3307859.666
0.012572415,1.95E-05,3307891.609
0.012591876,1.95E-05,3307777.83
0.012611336,1.95E-05,3307522.044
0.012630797,1.95E-05,3307132.162
0.012650258,1.95E-05,3306620.015
0.012669718,1.95E-05,3306000.975
0.012689179,1.95E-05,3305293.472
0.01270864,1.95E-05,3304518.436
0.0127281,1.95E-05,3303698.665
0.012747561,1.95E-05,3302858.161
0.012767022,1.95E-05,3302021.464
0.012786482,1.95E-05,3301213.042
0.012805943,1.95E-05,3300456.506
0.012825404,1.95E-05,3299773.874
0.012844864,1.95E-05,3299184.912
0.012864325,1.95E-05,3298706.553
0.012883786,1.95E-05,3298352.427
0.012903247,1.95E-05,3298132.484
0.012922707,1.95E-05,3298052.74
0.012942168,1.95E-05,3298115.162
0.012961629,1.95E-05,3298317.519
0.012981089,1.95E-05,3298653.419
0.01300055,1.95E-05,3299112.555
0.013020011,1.95E-05,3299681.036
0.013039471,1.95E-05,3300341.819
0.013058932,1.95E-05,3301075.244
0.013078393,1.95E-05,3301859.619
0.013097853,1.95E-05,3302671.857
0.013117314,1.95E-05,3303488.141
0.013136775,1.95E-05,3304284.504
0.013156235,1.95E-05,3305037.582
0.013175696,1.95E-05,3305725.334
0.013195157,1.95E-05,3306327.715
0.013214618,1.95E-05,3306827.268
0.013234078,1.95E-05,3307209.619
0.013253539,1.95E-05,3307463.873
0.013273,1.95E-05,3307582.899
0.01329246,1.95E-05,3307563.502
0.013311921,1.95E-05,3307406.518
0.013331382,1.95E-05,3307116.902
0.013350842,1.95E-05,3306703.509
0.013370303,1.95E-05,3306178.811
0.013389764,1.95E-05,3305558.495
0.013409224,1.95E-05,3304860.983
0.013428685,1.95E-05,3304106.867
0.013448146,1.95E-05,3303318.304
0.013467607,1.95E-05,3302518.371
0.013487067,1.95E-05,3301730.48
0.013506528,1.95E-05,3300977.705
0.013525989,1.95E-05,3300282.048
0.013545449,1.95E-05,3299663.765
0.01356491,1.95E-05,3299140.764
0.013584371,1.95E-05,3298728.089
0.013603831,1.95E-05,3298437.506
0.013623292,1.95E-05,3298277.181
0.013642753,1.95E-05,3298251.476
0.013662214,1.95E-05,3298360.889
0.013681674,1.95E-05,3298601.868
0.013701135,1.95E-05,3298966.976
0.013720596,1.95E-05,3299445.145
0.013740056,1.95E-05,3300022.027
0.013759517,1.95E-05,3300680.447
0.013778978,1.95E-05,3301400.929
0.013798438,1.95E-05,3302162.266
0.013817899,1.95E-05,3302942.155
0.01383736,1.95E-05,3303717.798
0.013856821,1.95E-05,3304466.487
0.013876281,1.95E-05,3305166.327
0.013895742,1.95E-05,3305796.922
0.013915203,1.95E-05,3306339.982
0.013934663,1.95E-05,3306779.86
0.013954124,1.95E-05,3307103.991
0.013973585,1.95E-05,3307303.236
0.013993046,1.95E-05,3307372.12
0.014012506,1.95E-05,3307308.917
0.014031967,1.95E-05,3307115.827
0.014051428,1.95E-05,3306798.904
0.014070888,1.95E-05,3306367.838
0.014090349,1.95E-05,3305835.642
0.01410981,1.95E-05,3305218.243
0.014129271,1.95E-05,3304533.991
0.014148731,1.95E-05,3303803.107
0.014168192,1.95E-05,3303047.088
0.014187653,1.95E-05,3302288.09
0.014207113,1.95E-05,3301548.392
0.014226574,1.95E-05,3300849.697
0.014246035,1.95E-05,3300212.453
0.014265496,1.95E-05,3299655.236
