time,cfl,pressure_at_valve
0.045451151,0.00031138,3302804.293
0.045762531,0.00031138,3302799.319
0.04607391,0.00031138,3302796.124
0.04638529,0.00031138,3302794.059
0.04669667,0.00031138,3302791.579
0.047008049,0.00031138,3302786.55
0.047319429,0.00031138,3302776.478
0.047630809,0.00031138,3302758.429
0.047942189,0.00031138,3302728.542
0.048253568,0.00031138,3302681.225
0.048564948,0.00031138,3302608.161
0.048876328,0.00031138,3302497.19
0.049187708,0.00031138,3302331.014
0.049499088,0.00031138,3302085.506
0.049810468,0.00031138,3301727.412
0.050121848,0.000311381,3301211.316
0.050433229,0.000311381,3300475.896
0.05074461,0.000311382,3299439.671
0.051055991,0.000311382,3297996.547
0.051367374,0.000311384,3296011.574
0.051678757,0.000311385,3293317.395
0.051990142,0.000311387,3289712.017
0.05230153,0.00031139,3284958.669
0.05261292,0.000311394,3278788.677
0.052924313,0.000311399,3270908.276
0.053235712,0.000311405,3261010.057
0.053547117,0.000311413,3248789.153
0.053858529,0.000311422,3233963.319
0.054169951,0.000311433,3216294.905
0.054481385,0.000311447,3195611.666
0.054792832,0.000311463,3171823.107
0.055104294,0.000311481,3144929.816
0.055415775,0.000311501,3115023.479
0.055727276,0.000311523,3082280.73
0.056038799,0.000311547,3046956.964
0.056350345,0.000311556,3009368.942
0.056661901,0.000311556,2969893.679
0.056973458,0.000311557,2928997.857
0.057285014,0.000311557,2887220.713
0.057596571,0.000311558,2845254.553
0.05790813,0.000311559,2803906.378
0.058219689,0.000311559,2764222.188
0.058531248,0.000311559,2727659.276
0.058842808,0.000311559,2696002.048
0.059154367,0.00031156,2670902.542
0.059465927,0.00031156,2653300.541
0.059777486,0.00031156,2643121.871
0.060089046,0.00031156,2639425.574
0.060400606,0.00031156,2640856.363
0.060712165,0.00031156,2646109.107
0.061023725,0.00031156,2654098.333
0.061335285,0.00031156,2663892.654
0.061646844,0.00031156,2674578.586
0.061958404,0.00031156,2685201.165
0.062269964,0.00031156,2694832.082
0.062581523,0.00031156,2702704.057
0.062893083,0.00031156,2708344.76
0.063204643,0.00031156,2711626.446
0.063516203,0.00031156,2712716.644
0.063827762,0.00031156,2711973.456
0.064139322,0.00031156,2709842.979
0.064450882,0.00031156,2706797.423
0.064762441,0.00031156,2703304.29
0.065074001,0.00031156,2699804.99
0.065385561,0.00031156,2696687.618
0.06569712,0.00031156,2694255.439
0.06600868,0.00031156,2692698.793
0.06632024,0.00031156,2692079.553
0.0666318,0.00031156,2692332.915
0.066943359,0.00031156,2693285.745
0.067254919,0.00031156,2694687.541
0.067566479,0.00031156,2696251.369
0.067878038,0.00031156,2697700.739
0.068189598,0.00031156,2698814.832
