time,cfl,pressure_at_valve
0.004204489,7.78E-05,3330577.223
0.004282328,7.78E-05,3335255.102
0.004360166,7.78E-05,3338905.454
0.004438004,7.78E-05,3341487.399
0.004515843,7.78E-05,3342997.757
0.004593681,7.78E-05,3343448.157
0.00467152,7.78E-05,3342852.883
0.004749359,7.78E-05,3341246.717
0.004827199,7.78E-05,3338715.887
0.004905038,7.78E-05,3335371.887
0.004982877,7.78E-05,3331343.644
0.005060717,7.78E-05,3326771.55
0.005138556,7.78E-05,3321800.561
0.005216395,7.78E-05,3316574.941
0.005294235,7.78E-05,3311237.344
0.005372074,7.78E-05,3305929.586
0.005449914,7.78E-05,3300793.732
0.005527753,7.78E-05,3295969.876
0.005605593,7.78E-05,3291586.267
0.005683433,7.78E-05,3287753.916
0.005761273,7.78E-05,3284563.54
0.005839113,7.78E-05,3282081.441
0.005916953,7.78E-05,3280354.25
0.005994792,7.78E-05,3279399.634
0.006072632,7.78E-05,3279217.196
0.006150472,7.78E-05,3279793.17
0.006228312,7.78E-05,3281089.91
0.006306153,7.78E-05,3283047.006
0.006383993,7.78E-05,3285584.633
0.006461834,7.78E-05,3288612.892
0.006539676,7.78E-05,3292032.9
0.006617516,7.78E-05,3295736.747
0.006695356,7.78E-05,3299607.884
0.006773196,7.78E-05,3303527.059
0.006851036,7.78E-05,3307377.09
0.006928876,7.78E-05,3311045.9
0.007006716,7.78E-05,3314428.596
0.007084556,7.78E-05,3317431.952
0.007162396,7.78E-05,3319976.893
0.007240236,7.78E-05,3321999.513
0.007318076,7.78E-05,3323450.903
0.007395917,7.78E-05,3324299.598
0.007473758,7.78E-05,3324534.36
0.007551599,7.78E-05,3324154.699
0.007629439,7.78E-05,3323176.251
0.007707279,7.78E-05,3321636.788
0.00778512,7.78E-05,3319590.844
0.007862961,7.78E-05,3317106.369
0.007940801,7.78E-05,3314261.745
0.008018642,7.78E-05,3311141.71
0.008096483,7.78E-05,3307835.383
0.008174324,7.78E-05,3304436.013
0.008252165,7.78E-05,3301040.865
0.008330006,7.78E-05,3297746.666
0.008407847,7.78E-05,3294646.399
0.008485688,7.78E-05,3291825.324
0.008563529,7.78E-05,3289358.11
0.008641369,7.78E-05,3287306.92
0.00871921,7.78E-05,3285720.43
0.008797051,7.78E-05,3284633.43
0.008874892,7.78E-05,3284066.591
0.008952734,7.78E-05,3284024.076
0.009030575,7.78E-05,3284503.734
0.009108416,7.78E-05,3285483.408
0.009186258,7.78E-05,3286924.586
0.009264099,7.78E-05,3288775.2
0.00934194,7.78E-05,3290972.656
0.009419781,7.78E-05,3293446.706
0.009497621,7.78E-05,3296121.615
0.009575462,7.78E-05,3298918.276
0.009653304,7.78E-05,3301756.584
0.009731145,7.78E-05,3304555.862
0.009808986,7.78E-05,3307234.902
0.009886827,7.78E-05,3309716.55
0.009964669,7.78E-05,3311930.79
0.01004251,7.78E-05,3313817.055
0.010120352,7.78E-05,3315325.679
0.010198193,7.78E-05,3316418.815
0.010276034,7.78E-05,3317071.173
0.010353875,7.78E-05,3317271.785
0.010431717,7.78E-05,3317020.637
0.010509558,7.78E-05,3316330.963
0.0105874,7.78E-05,3315229.544
0.010665242,7.78E-05,3313755.352
0.010743083,7.78E-05,3311957.99
0.010820925,7.78E-05,3309894.653
0.010898767,7.78E-05,3307628.393
0.010976609,7.78E-05,3305226.429
0.01105445,7.78E-05,3302760.427
0.011132292,7.78E-05,3300303.991
0.011210133,7.78E-05,3297929.597
0.011287975,7.78E-05,3295706.663
0.011365817,7.78E-05,3293699.059
0.011443658,7.78E-05,3291962.999
0.0115215,7.78E-05,3290545.64
0.011599342,7.78E-05,3289484.247
0.011677184,7.78E-05,3288805.72
0.011755026,7.78E-05,3288525.711
0.011832867,7.78E-05,3288649.231
0.011910709,7.78E-05,3289171.289
0.011988551,7.78E-05,3290073.155
0.012066393,7.78E-05,3291324.331
0.012144234,7.78E-05,3292884.086
0.012222076,7.78E-05,3294703.693
0.012299918,7.78E-05,3296728.492
0.01237776,7.78E-05,3298899.503
0.012455602,7.78E-05,3301154.974
0.012533444,7.78E-05,3303431.46
0.012611286,7.78E-05,3305663.959
0.012689127,7.78E-05,3307788.155
0.012766969,7.78E-05,3309743.487
0.012844811,7.78E-05,3311475.528
0.012922653,7.78E-05,3312937.516
0.013000495,7.78E-05,3314091.422
0.013078337,7.78E-05,3314908.567
0.013156179,7.78E-05,3315370.008
0.013234021,7.78E-05,3315467.94
0.013311864,7.78E-05,3315201.7
0.013389706,7.78E-05,3314582.771
0.013467548,7.78E-05,3313633.79
0.01354539,7.78E-05,3312387.456
0.013623232,7.78E-05,3310884.466
0.013701074,7.78E-05,3309171.84
0.013778917,7.78E-05,3307301.271
0.013856759,7.78E-05,3305327.641
0.013934601,7.78E-05,3303307.63
0.014012443,7.78E-05,3301299.242
0.014090286,7.78E-05,3299361.045
0.014168128,7.78E-05,3297549.392
0.01424597,7.78E-05,3295916.13
0.014323812,7.78E-05,3294506.816
0.014401654,7.78E-05,3293359.545
0.014479496,7.78E-05,3292504.199
0.014557338,7.78E-05,3291962.023
0.014635181,7.78E-05,3291744.808
0.014713023,7.78E-05,3291855.803
0.014790866,7.78E-05,3292289.419
0.014868708,7.78E-05,3293029.516
0.01494655,7.78E-05,3294050.457
0.015024392,7.78E-05,3295318.555
0.015102234,7.78E-05,3296793.76
0.015180077,7.78E-05,3298431.086
0.015257919,7.78E-05,3300182.08
0.015335761,7.78E-05,3301996.108
0.015413603,7.78E-05,3303820.829
0.015491445,7.78E-05,3305603.103
0.015569288,7.78E-05,3307290.744
0.01564713,7.78E-05,3308834.862
0.015724973,7.78E-05,3310191.675
0.015802815,7.78E-05,3311323.8
0.015880658,7.78E-05,3312201.077
0.0159585,7.78E-05,3312801.026
0.016036343,7.78E-05,3313109.146
0.016114185,7.78E-05,3313119.873
0.016192027,7.78E-05,3312833.976
0.01626987,7.78E-05,3312262.41
0.016347712,7.78E-05,3311425.16
0.016425555,7.78E-05,3310350.264
0.016503398,7.78E-05,3309072.068
0.01658124,7.78E-05,3307629.976
0.016659083,7.78E-05,3306067.037
0.016736925,7.78E-05,3304428.699
0.016814767,7.78E-05,3302761.695
0.01689261,7.78E-05,3301114.22
0.016970452,7.78E-05,3299534.562
0.017048294,7.78E-05,3298068.838
0.017126137,7.78E-05,3296759.177
0.01720398,7.78E-05,3295642.232
0.017281822,7.78E-05,3294748.305
0.017359665,7.78E-05,3294100.798
0.017437508,7.78E-05,3293715.958
0.01751535,7.78E-05,3293601.963
0.017593193,7.78E-05,3293760.929
0.017671035,7.78E-05,3294186.427
0.017748878,7.78E-05,3294863.402
0.01782672,7.78E-05,3295768.92
0.017904563,7.78E-05,3296873.745
0.017982405,7.78E-05,3298143.577
0.018060248,7.78E-05,3299540.282
0.018138091,7.78E-05,3301023.166
0.018215934,7.78E-05,3302550.032
0.018293777,7.78E-05,3304077.088
0.018371619,7.78E-05,3305559.951
0.018449462,7.78E-05,3306955.297
0.018527305,7.78E-05,3308222.849
0.018605147,7.78E-05,3309326.862
0.01868299,7.78E-05,3310237.237
0.018760833,7.78E-05,3310930.097
0.018838675,7.78E-05,3311388.051
0.018916518,7.78E-05,3311600.366
0.018994361,7.78E-05,3311563.066
0.019072204,7.78E-05,3311277.999
0.019150047,7.78E-05,3310755.706
0.01922789,7.78E-05,3310014.501
0.019305732,7.78E-05,3309079.097
0.019383575,7.78E-05,3307979.335
0.019461418,7.78E-05,3306749.012
0.019539261,7.78E-05,3305424.613
0.019617103,7.78E-05,3304044.251
0.019694946,7.78E-05,3302646.752
0.019772789,7.78E-05,3301271.909
0.019850632,7.78E-05,3299959.909
0.019928476,7.78E-05,3298749.054
0.020006318,7.78E-05,3297674.085
0.020084161,7.78E-05,3296764.894
0.020162004,7.78E-05,3296045.786
0.020239847,7.78E-05,3295535.161
0.02031769,7.78E-05,3295245.412
0.020395533,7.78E-05,3295181.871
0.020473376,7.78E-05,3295345.869
0.020551219,7.78E-05,3295730.671
0.020629062,7.78E-05,3296322.215
0.020706905,7.78E-05,3297100.099
0.020784748,7.78E-05,3298038.921
0.020862591,7.78E-05,3299109.306
0.020940434,7.78E-05,3300279.015
0.021018277,7.78E-05,3301514.082
0.02109612,7.78E-05,3302779.655
0.021173963,7.78E-05,3304039.507
0.021251806,7.78E-05,3305256.687
0.021329649,7.78E-05,3306395.317
0.021407492,7.78E-05,3307422.313
0.021485336,7.78E-05,3308308.695
0.021563179,7.78E-05,3309030.483
0.021641022,7.78E-05,3309569.051
0.021718865,7.78E-05,3309911.187
0.021796708,7.78E-05,3310049.307
0.021874552,7.78E-05,3309980.685
0.021952395,7.78E-05,3309707.941
0.022030238,7.78E-05,3309241.141
0.022108081,7.78E-05,3308597.052
0.022185924,7.78E-05,3307797.412
0.022263767,7.78E-05,3306867.865
0.022341611,7.78E-05,3305836.854
0.022419454,7.78E-05,3304734.504
0.022497298,7.78E-05,3303591.724
0.022575141,7.78E-05,3302439.7
0.022652984,7.78E-05,3301311.414
0.022730827,7.78E-05,3300240.127
0.022808671,7.78E-05,3299257.284
0.022886514,7.78E-05,3298390.949
0.022964357,7.78E-05,3297664.692
0.023042201,7.78E-05,3297097.08
0.023120044,7.78E-05,3296701.67
0.023197887,7.78E-05,3296487.236
0.023275731,7.78E-05,3296456.808
0.023353575,7.78E-05,3296611.773
0.023431418,7.78E-05,3296945.802
0.023509261,7.78E-05,3297445.819
0.023587105,7.78E-05,3298093.563
0.023664948,7.78E-05,3298866.926
0.023742792,7.78E-05,3299741.076
0.023820635,7.78E-05,3300689.596
0.023898479,7.78E-05,3301685.525
0.023976322,7.78E-05,3302701.949
0.024054166,7.78E-05,3303711.521
0.02413201,7.78E-05,3304684.583
0.024209853,7.78E-05,3305591.984
0.024287697,7.78E-05,3306407.067
0.02436554,7.78E-05,3307107.075
0.024443384,7.78E-05,3307674.025
0.024521228,7.78E-05,3308094.687
0.024599071,7.78E-05,3308360.233
0.024676915,7.78E-05,3308466.5
0.024754759,7.78E-05,3308411.69
0.024832602,7.78E-05,3308197.703
0.024910446,7.78E-05,3307833.74
0.02498829,7.78E-05,3307335.058
0.025066134,7.78E-05,3306720.684
0.025143978,7.78E-05,3306012.199
0.025221821,7.78E-05,3305232.433
0.025299665,7.78E-05,3304404.246
0.025377509,7.78E-05,3303549.714
0.025455353,7.78E-05,3302689.827
0.025533196,7.78E-05,3301848.162
0.02561104,7.78E-05,3301050.517
0.025688884,7.78E-05,3300321.619
0.025766728,7.78E-05,3299682.891
0.025844572,7.78E-05,3299151
0.025922416,7.78E-05,3298737.477
0.02600026,7.78E-05,3298449.374
0.026078104,7.78E-05,3298290.327
0.026155948,7.78E-05,3298258.26
0.026233792,7.78E-05,3298358.124
0.026311636,7.78E-05,3298585.167
0.02638948,7.78E-05,3298926.651
0.026467325,7.78E-05,3299364.892
0.026545169,7.78E-05,3299879.655
0.026623013,7.78E-05,3300450.08
0.026700857,7.78E-05,3301056.53
0.026778701,7.78E-05,3301682.12
0.026856546,7.78E-05,3302313.153
0.02693439,7.78E-05,3302939.746
0.027012234,7.78E-05,3303546.228
0.027090078,7.78E-05,3304109.783
0.027167923,7.78E-05,3304607.513
0.027245767,7.78E-05,3305021.808
0.027323612,7.78E-05,3305343.466
0.027401456,7.78E-05,3305571.825
0.0274793,7.78E-05,3305713.242
0.027557145,7.78E-05,3305778.667
0.027634989,7.78E-05,3305792.009
0.027712834,7.78E-05,3305706.969
0.027790678,7.78E-05,3305525.975
0.027868523,7.78E-05,3305291.78
0.027946367,7.78E-05,3305057.816
0.028024212,7.78E-05,3304838.681
0.028102057,7.78E-05,3304642.216
0.028179901,7.78E-05,3304464.066
0.028257746,7.78E-05,3304294.807
0.02833559,7.78E-05,3304124.116
0.028413435,7.78E-05,3303947.757
0.02849128,7.78E-05,3303765.568
0.028569124,7.78E-05,3303579.687
0.028646969,7.78E-05,3303393.313
0.028724814,7.78E-05,3303210.15
0.028802659,7.78E-05,3303034.149
0.028880504,7.78E-05,3302869.064
0.028958348,7.78E-05,3302718.247
0.029036193,7.78E-05,3302584.554
0.029114038,7.78E-05,3302470.305
0.029191883,7.78E-05,3302377.266
0.029269727,7.78E-05,3302306.615
0.029347572,7.78E-05,3302258.927
0.029425417,7.78E-05,3302234.182
0.029503262,7.78E-05,3302231.766
0.029581106,7.78E-05,3302250.509
0.029658951,7.78E-05,3302288.725
0.029736796,7.78E-05,3302344.242
0.02981464,7.78E-05,3302414.472
0.029892485,7.78E-05,3302496.517
0.02997033,7.78E-05,3302587.248
0.030048175,7.78E-05,3302683.399
0.03012602,7.78E-05,3302781.661
0.030203864,7.78E-05,3302878.773
0.030281709,7.78E-05,3302971.618
0.030359554,7.78E-05,3303057.305
0.030437399,7.78E-05,3303133.253
0.030515243,7.78E-05,3303197.247
0.030593088,7.78E-05,3303247.501
0.030670933,7.78E-05,3303282.691
0.030748777,7.78E-05,3303301.988
0.030826622,7.78E-05,3303305.068
0.030904467,7.78E-05,3303292.12
0.030982312,7.78E-05,3303263.816
0.031060156,7.78E-05,3303221.295
0.031138001,7.78E-05,3303166.11
0.031215846,7.78E-05,3303100.177
0.031293691,7.78E-05,3303025.711
0.031371535,7.78E-05,3302945.15
0.03144938,7.78E-05,3302861.084
0.031527225,7.78E-05,3302776.17
0.03160507,7.78E-05,3302693.058
0.031682914,7.78E-05,3302614.304
0.031760759,7.78E-05,3302542.301
0.031838604,7.78E-05,3302479.204
0.031916449,7.78E-05,3302426.867
0.031994293,7.78E-05,3302386.8
0.032072138,7.78E-05,3302360.117
0.032149983,7.78E-05,3302347.518
0.032227828,7.78E-05,3302349.263
0.032305672,7.78E-05,3302365.177
0.032383517,7.78E-05,3302394.658
0.032461362,7.78E-05,3302436.694
0.032539207,7.78E-05,3302489.906
0.032617051,7.78E-05,3302552.589
0.032694896,7.78E-05,3302622.768
0.032772741,7.78E-05,3302698.256
0.032850586,7.78E-05,3302776.727
0.03292843,7.78E-05,3302855.782
0.033006275,7.78E-05,3302933.024
0.03308412,7.78E-05,3303006.126
0.033161965,7.78E-05,3303072.904
0.033239809,7.78E-05,3303131.378
0.033317654,7.78E-05,3303179.828
0.033395499,7.78E-05,3303216.848
0.033473344,7.78E-05,3303241.378
0.033551188,7.78E-05,3303252.737
0.033629033,7.78E-05,3303250.638
0.033706878,7.78E-05,3303235.193
0.033784723,7.78E-05,3303206.907
0.033862567,7.78E-05,3303166.658
0.033940412,7.78E-05,3303115.672
0.034018257,7.78E-05,3303055.475
0.034096102,7.78E-05,3302987.854
0.034173947,7.78E-05,3302914.796
0.034251791,7.78E-05,3302838.43
0.034329636,7.78E-05,3302760.959
0.034407481,7.78E-05,3302684.6
0.034485326,7.78E-05,3302611.514
0.03456317,7.78E-05,3302543.742
0.034641015,7.78E-05,3302483.146
0.03471886,7.78E-05,3302431.356
0.034796705,7.78E-05,3302389.724
0.034874549,7.78E-05,3302359.284
0.034952394,7.78E-05,3302340.725
0.035030239,7.78E-05,3302334.375
0.035108084,7.78E-05,3302340.195
0.035185928,7.78E-05,3302357.78
0.035263773,7.78E-05,3302386.377
0.035341618,7.78E-05,3302424.908
0.035419463,7.78E-05,3302472.009
0.035497308,7.78E-05,3302526.069
0.035575152,7.78E-05,3302585.286
0.035652997,7.78E-05,3302647.717
0.035730842,7.78E-05,3302711.343
0.035808687,7.78E-05,3302774.128
0.035886531,7.78E-05,3302834.079
0.035964376,7.78E-05,3302889.312
0.036042221,7.78E-05,3302938.103
0.036120066,7.78E-05,3302978.94
0.03619791,7.78E-05,3303010.573
0.036275755,7.78E-05,3303032.045
0.0363536,7.78E-05,3303042.722
0.036431445,7.78E-05,3303042.311
0.03650929,7.78E-05,3303030.87
0.036587134,7.78E-05,3303008.801
0.036664979,7.78E-05,3302976.84
0.036742824,7.78E-05,3302936.035
0.036820669,7.78E-05,3302887.709
0.036898513,7.78E-05,3302833.426
0.036976358,7.78E-05,3302774.938
0.037054203,7.78E-05,3302714.137
0.037132048,7.78E-05,3302652.995
0.037209893,7.78E-05,3302593.504
0.037287737,7.78E-05,3302537.621
0.037365582,7.78E-05,3302487.206
0.037443427,7.78E-05,3302443.966
0.037521272,7.78E-05,3302409.406
0.037599116,7.78E-05,3302384.785
0.037676961,7.78E-05,3302371.076
0.037754806,7.78E-05,3302368.938
0.037832651,7.78E-05,3302378.699
0.037910496,7.78E-05,3302400.34
0.03798834,7.78E-05,3302433.499
0.038066185,7.78E-05,3302477.481
0.03814403,7.78E-05,3302531.275
0.038221875,7.78E-05,3302593.588
0.03829972,7.78E-05,3302662.876
0.038377564,7.78E-05,3302737.391
0.038455409,7.78E-05,3302815.231
0.038533254,7.78E-05,3302894.393
0.038611099,7.78E-05,3302972.832
0.038688944,7.78E-05,3303048.514
0.038766788,7.78E-05,3303119.482
0.038844633,7.78E-05,3303183.901
0.038922478,7.78E-05,3303240.118
0.039000323,7.78E-05,3303286.701
0.039078168,7.78E-05,3303322.484
0.039156012,7.78E-05,3303346.594
0.039233857,7.78E-05,3303358.476
0.039311702,7.78E-05,3303357.908
0.039389547,7.78E-05,3303345.001
0.039467392,7.78E-05,3303320.198
0.039545237,7.78E-05,3303284.26
0.039623081,7.78E-05,3303238.237
0.039700926,7.78E-05,3303183.442
0.039778771,7.78E-05,3303121.408
0.039856616,7.78E-05,3303053.844
0.039934461,7.78E-05,3302982.586
0.040012306,7.78E-05,3302909.544
0.04009015,7.78E-05,3302836.647
0.040167995,7.78E-05,3302765.789
0.04024584,7.78E-05,3302698.776
0.040323685,7.78E-05,3302637.274
0.04040153,7.78E-05,3302582.768
0.040479375,7.78E-05,3302536.518
0.04055722,7.78E-05,3302499.528
0.040635064,7.78E-05,3302472.52
0.040712909,7.78E-05,3302455.921
0.040790754,7.78E-05,3302449.849
0.040868599,7.78E-05,3302454.119
0.040946444,7.78E-05,3302468.252
0.041024289,7.78E-05,3302491.493
0.041102133,7.78E-05,3302522.838
0.041179978,7.78E-05,3302561.065
0.041257823,7.78E-05,3302604.779
0.041335668,7.78E-05,3302652.45
0.041413513,7.78E-05,3302702.463
0.041491358,7.78E-05,3302753.172
0.041569203,7.78E-05,3302802.941
0.041647047,7.78E-05,3302850.2
0.041724892,7.78E-05,3302893.49
0.041802737,7.78E-05,3302931.504
0.041880582,7.78E-05,3302963.128
0.041958427,7.78E-05,3302987.467
0.042036272,7.78E-05,3303003.876
0.042114117,7.78E-05,3303011.971
0.042191961,7.78E-05,3303011.643
0.042269806,7.78E-05,3303003.053
0.042347651,7.78E-05,3302986.628
0.042425496,7.78E-05,3302963.043
0.042503341,7.78E-05,3302933.198
0.042581186,7.78E-05,3302898.189
0.042659031,7.78E-05,3302859.27
0.042736876,7.78E-05,3302817.813
0.04281472,7.78E-05,3302775.268
0.042892565,7.78E-05,3302733.11
0.04297041,7.78E-05,3302692.8
0.043048255,7.78E-05,3302655.734
0.0431261,7.78E-05,3302623.203
0.043203945,7.78E-05,3302596.349
0.04328179,7.78E-05,3302576.135
0.043359635,7.78E-05,3302563.311
0.043437479,7.78E-05,3302558.392
0.043515324,7.78E-05,3302561.645
0.043593169,7.78E-05,3302573.077
0.043671014,7.78E-05,3302592.436
0.043748859,7.78E-05,3302619.221
0.043826704,7.78E-05,3302652.693
0.043904549,7.78E-05,3302691.903
0.043982394,7.78E-05,3302735.717
0.044060238,7.78E-05,3302782.851
0.044138083,7.78E-05,3302831.91
0.044215928,7.78E-05,3302881.434
0.044293773,7.78E-05,3302929.937
0.044371618,7.78E-05,3302975.955
0.044449463,7.78E-05,3303018.09
0.044527308,7.78E-05,3303055.053
0.044605153,7.78E-05,3303085.7
0.044682998,7.78E-05,3303109.072
0.044760842,7.78E-05,3303124.421
0.044838687,7.78E-05,3303131.232
0.044916532,7.78E-05,3303129.241
0.044994377,7.78E-05,3303118.443
0.045072222,7.78E-05,3303099.094
0.045150067,7.78E-05,3303071.702
0.045227912,7.78E-05,3303037.011
0.045305757,7.78E-05,3302995.987
0.045383601,7.78E-05,3302949.781
0.045461446,7.78E-05,3302899.702
0.045539291,7.78E-05,3302847.178
0.045617136,7.78E-05,3302793.712
0.045694981,7.78E-05,3302740.841
0.045772826,7.78E-05,3302690.094
0.045850671,7.78E-05,3302642.941
0.045928516,7.78E-05,3302600.759
0.046006361,7.78E-05,3302564.788
0.046084205,7.78E-05,3302536.095
0.04616205,7.78E-05,3302515.55
0.046239895,7.78E-05,3302503.795
0.04631774,7.78E-05,3302501.232
0.046395585,7.78E-05,3302508.008
0.04647343,7.78E-05,3302524.018
0.046551275,7.78E-05,3302548.904
0.04662912,7.78E-05,3302582.067
0.046706965,7.78E-05,3302622.69
0.046784809,7.78E-05,3302669.758
0.046862654,7.78E-05,3302722.087
0.046940499,7.78E-05,3302778.36
0.047018344,7.78E-05,3302837.164
0.047096189,7.78E-05,3302897.026
0.047174034,7.78E-05,3302956.455
0.047251879,7.78E-05,3303013.978
0.047329724,7.78E-05,3303068.179
0.047407569,7.78E-05,3303117.73
0.047485413,7.78E-05,3303161.421
0.047563258,7.78E-05,3303198.182
0.047641103,7.78E-05,3303227.101
0.047718948,7.78E-05,3303247.432
0.047796793,7.78E-05,3303258.602
0.047874638,7.78E-05,3303260.199
0.047952483,7.78E-05,3303251.963
0.048030327,7.78E-05,3303233.767
0.048108172,7.78E-05,3303205.585
0.048186017,7.78E-05,3303167.463
0.048263862,7.78E-05,3303119.476
0.048341707,7.78E-05,3303061.684
0.048419552,7.78E-05,3302994.091
0.048497397,7.78E-05,3302916.591
0.048575242,7.78E-05,3302828.919
0.048653087,7.78E-05,3302730.607
0.048730931,7.78E-05,3302620.938
0.048808776,7.78E-05,3302498.901
0.048886621,7.78E-05,3302363.16
0.048964466,7.78E-05,3302212.024
0.049042311,7.78E-05,3302043.424
0.049120156,7.78E-05,3301854.9
0.049198002,7.78E-05,3301643.602
0.049275847,7.78E-05,3301406.29
0.049353692,7.78E-05,3301139.356
0.049431537,7.78E-05,3300838.846
0.049509382,7.78E-05,3300500.498
0.049587228,7.78E-05,3300119.785
0.049665073,7.78E-05,3299691.968
0.049742919,7.78E-05,3299212.154
0.049820764,7.78E-05,3298675.361
0.04989861,7.78E-05,3298076.585
0.049976456,7.78E-05,3297410.873
0.050054302,7.78E-05,3296673.39
0.050132148,7.78E-05,3295859.494
0.050209994,7.78E-05,3294964.795
0.050287841,7.78E-05,3293985.227
0.050365687,7.78E-05,3292917.092
0.050443534,7.78E-05,3291757.117
0.050521381,7.78E-05,3290502.489
0.050599228,7.78E-05,3289150.889
0.050677076,7.78E-05,3287700.507
0.050754924,7.78E-05,3286150.052
0.050832772,7.78E-05,3284498.752
0.05091062,7.78E-05,3282746.335
0.050988469,7.78E-05,3280893.011
0.051066318,7.78E-05,3278939.436
0.051144167,7.78E-05,3276886.678
0.051222017,7.79E-05,3274736.168
0.051299867,7.79E-05,3272489.636
0.051377717,7.79E-05,3270149.064
0.051455568,7.79E-05,3267716.617
0.051533419,7.79E-05,3265194.591
0.051611271,7.79E-05,3262585.348
0.051689123,7.79E-05,3259891.262
0.051766976,7.79E-05,3257114.666
0.051844829,7.79E-05,3254257.801
0.051922683,7.79E-05,3251322.749
0.052000537,7.79E-05,3248311.42
0.052078392,7.79E-05,3245225.524
0.052156247,7.79E-05,3242066.547
0.052234103,7.79E-05,3238835.735
0.052311959,7.79E-05,3235534.078
0.052389816,7.79E-05,3232162.307
0.052467674,7.79E-05,3228720.896
0.052545532,7.79E-05,3225210.073
0.052623391,7.79E-05,3221629.834
0.05270125,7.79E-05,3217979.944
0.05277911,7.79E-05,3214260.038
0.052856971,7.79E-05,3210469.654
0.052934833,7.79E-05,3206608.222
0.053012695,7.79E-05,3202675.071
0.053090558,7.79E-05,3198669.464
0.053168422,7.79E-05,3194590.629
0.053246287,7.79E-05,3190437.797
0.053324152,7.79E-05,3186210.23
0.053402018,7.79E-05,3181907.252
0.053479885,7.79E-05,3177528.27
0.053557753,7.79E-05,3173072.79
0.053635621,7.79E-05,3168540.428
0.053713491,7.79E-05,3163930.913
0.053791361,7.79E-05,3159244.088
0.053869232,7.79E-05,3154479.904
0.053947104,7.79E-05,3149638.395
0.054024977,7.79E-05,3144719.47
0.05410285,7.79E-05,3139723.053
0.054180725,7.79E-05,3134649.165
0.054258601,7.79E-05,3129497.962
0.054336477,7.79E-05,3124269.744
0.054414355,7.79E-05,3118964.958
0.054492233,7.79E-05,3113584.203
0.054570113,7.79E-05,3108128.242
0.054647993,7.79E-05,3102598.028
0.054725874,7.79E-05,3096994.69
0.054803757,7.79E-05,3091319.531
0.05488164,7.79E-05,3085574.23
0.054959524,7.79E-05,3079761.275
0.05503741,7.79E-05,3073883.535
0.055115296,7.79E-05,3067944.054
0.055193182,7.79E-05,3061945.93
0.05527107,7.79E-05,3055892.238
0.055348957,7.79E-05,3049786.016
0.055426846,7.79E-05,3043630.275
0.055504734,7.79E-05,3037428.012
0.055582623,7.79E-05,3031182.204
0.055660512,7.79E-05,3024895.803
0.055738402,7.79E-05,3018571.779
0.055816291,7.79E-05,3012213.043
0.055894181,7.79E-05,3005822.213
0.055972071,7.79E-05,2999401.717
0.056049961,7.79E-05,2992954.046
0.05612785,7.79E-05,2986481.944
0.05620574,7.79E-05,2979988.547
0.05628363,7.79E-05,2973477.48
0.05636152,7.79E-05,2966952.644
0.05643941,7.79E-05,2960417.687
0.056517299,7.79E-05,2953876.471
0.056595189,7.79E-05,2947333.416
0.056673079,7.79E-05,2940793.858
0.056750968,7.79E-05,2934264.039
0.056828858,7.79E-05,2927750.99
0.056906748,7.79E-05,2921262.488
0.056984637,7.79E-05,2914806.961
0.057062527,7.79E-05,2908393.35
