time,cfl,pressure_at_valve
0.080525329,5.61E-05,2697391.405
0.081086144,5.61E-05,2697469.562
0.081646968,5.61E-05,2697394.553
0.082207807,5.61E-05,2697456.315
0.082768664,5.61E-05,2697390.873
0.083329547,5.61E-05,2697457.978
0.083890461,5.61E-05,2697410.518
0.084423346,5.61E-05,2697438.837
0.08485148,5.61E-05,2697415.275
0.085412366,5.61E-05,2697440.217
0.085973229,5.61E-05,2697411.654
0.086534075,5.61E-05,2697437.107
0.087094907,5.61E-05,2697427.124
0.087655729,5.61E-05,2697431.265
0.088216542,5.61E-05,2697424.008
0.088777352,5.61E-05,2697418.625
0.08933816,5.61E-05,2697444.671
0.089898967,5.61E-05,2697409.645
0.090459775,5.61E-05,2697424.14
0.091020582,5.61E-05,2697364.227
0.09158139,5.61E-05,2697459.46
0.092142197,5.61E-05,2697354.834
0.092703004,5.61E-05,2697415.168
0.093263812,5.61E-05,2697405.333
0.093824619,5.61E-05,2697501.888
0.094385426,5.61E-05,2697445.912
0.094946234,5.61E-05,2697439.727
0.095507041,5.61E-05,2697502.204
0.096067848,5.61E-05,2697535.479
0.096628656,5.61E-05,2697441.966
0.097189463,5.61E-05,2697527.219
0.097750271,5.61E-05,2697497.503
0.098311078,5.61E-05,2697449.049
0.098871885,5.61E-05,2697567.243
0.099432693,5.61E-05,2697414.61
0.0999935,5.61E-05,2697559.242
0.100554307,5.61E-05,2697452.171
0.101115114,5.61E-05,2697514.075
0.101675922,5.61E-05,2697498.922
0.102236729,5.61E-05,2697475.55
0.102797536,5.61E-05,2697529.493
0.103358343,5.61E-05,2697453.166
0.10391915,5.61E-05,2697542.958
0.104479957,5.61E-05,2697447.433
0.105040764,5.61E-05,2697543.705
0.105601571,5.61E-05,2697451.735
0.106162378,5.61E-05,2697544.402
0.106723185,5.61E-05,2697633.958
0.107283992,5.61E-05,2698889.445
0.107844799,5.61E-05,2703636.222
0.108405606,5.61E-05,2715679.433
0.108966413,5.61E-05,2736095.408
0.10952722,5.61E-05,2764307.297
0.110088027,5.61E-05,2800560.581
0.110648834,5.61E-05,2845840.615
0.111209641,5.61E-05,2900463.827
0.111770448,5.61E-05,2964867.647
0.112331254,5.61E-05,3035917.442
0.112892046,5.61E-05,3099050.124
0.113452781,5.61E-05,3151651.522
0.114013446,5.61E-05,3199486.438
0.114574053,5.61E-05,3236170.83
0.115134614,5.61E-05,3264479.64
0.11569514,5.61E-05,3284338.383
0.116255643,5.60E-05,3296318.825
0.116816132,5.60E-05,3301485.762
0.117376617,5.60E-05,3302647.82
0.1179371,5.60E-05,3303602.808
0.118497583,5.60E-05,3302152.859
0.119058065,5.60E-05,3303180.326
0.119618548,5.60E-05,3302553.858
0.120179031,5.60E-05,3303059.894
0.120739514,5.60E-05,3302588.639
0.121299997,5.60E-05,3303009.867
0.12186048,5.60E-05,3302631.869
0.122420963,5.60E-05,3303010.724
0.122981446,5.60E-05,3302570.515
0.123541929,5.60E-05,3303063.792
0.124102412,5.60E-05,3302567.17
0.124662895,5.60E-05,3303020.233
0.125223378,5.60E-05,3302650.13
0.125783861,5.60E-05,3302927.958
0.126344343,5.60E-05,3302722.764
0.126904826,5.60E-05,3302878.055
0.127465309,5.60E-05,3302765.378
0.128025792,5.60E-05,3302840.182
0.128586275,5.60E-05,3302800.551
0.129146758,5.60E-05,3302801.696
0.129707241,5.60E-05,3302839.883
0.130267724,5.60E-05,3302766.242
0.130828207,5.60E-05,3302867.081
0.13138869,5.60E-05,3302746.611
0.131949174,5.60E-05,3302886.395
0.132509657,5.60E-05,3302743.919
0.13307014,5.60E-05,3302884.031
0.133630623,5.60E-05,3302746.276
0.134191106,5.60E-05,3302871.31
0.134751589,5.60E-05,3302756.956
0.135312072,5.60E-05,3302853.503
0.135872555,5.60E-05,3302788.177
0.136433038,5.60E-05,3302833.042
0.136993521,5.60E-05,3302800.018
0.137554004,5.60E-05,3302816.874
0.138114487,5.60E-05,3302815.511
0.13867497,5.60E-05,3302801.578
0.139235453,5.60E-05,3302832.974
0.139795936,5.60E-05,3302785.356
0.14035642,5.60E-05,3302852.157
0.140916903,5.60E-05,3302766.707
0.141477386,5.60E-05,3302864.321
0.142037869,5.60E-05,3302765.008
0.142598353,5.60E-05,3302866.915
0.143158836,5.60E-05,3302760.145
0.143719319,5.60E-05,3302854.091
0.144279803,5.60E-05,3302779.435
0.144840286,5.60E-05,3302836.877
0.145400769,5.60E-05,3302787.269
0.145961253,5.60E-05,3302845.58
0.146521736,5.60E-05,3302817.695
0.14708222,5.60E-05,3302804.674
0.147642703,5.60E-05,3302818.591
0.148203187,5.60E-05,3302819.639
0.14876367,5.60E-05,3302827.815
0.149324153,5.60E-05,3302795.733
0.149884637,5.60E-05,3302811.203
0.15044512,5.60E-05,3302761.977
0.151005604,5.60E-05,3302803.505
0.151566087,5.60E-05,3302735.728
0.152126571,5.60E-05,3302733.372
0.152687054,5.60E-05,3302762.477
0.153247538,5.60E-05,3302714.847
0.153808021,5.60E-05,3302769.639
0.154368505,5.60E-05,3302734.232
0.154928988,5.60E-05,3302745.793
0.155489472,5.60E-05,3302753.874
0.156049955,5.60E-05,3302736.563
0.156610439,5.60E-05,3302761.384
0.157170922,5.60E-05,3302737.709
0.157731406,5.60E-05,3302754.61
0.158291889,5.60E-05,3302743.283
0.158852373,5.60E-05,3302749.321
0.159412856,5.60E-05,3302749.411
0.15997334,5.60E-05,3302743.365
0.160533823,5.60E-05,3302750.861
0.161094307,5.60E-05,3302737.983
0.161654791,5.60E-05,3302695.978
0.162215274,5.60E-05,3302390.657
0.162775759,5.60E-05,3301007.946
0.163336247,5.60E-05,3296569.578
0.163896743,5.61E-05,3286671.46
0.164457256,5.61E-05,3270476.282
0.165017794,5.61E-05,3248267.436
0.165578366,5.61E-05,3219614.537
0.16613898,5.61E-05,3183794.291
0.166699647,5.61E-05,3140676.511
0.167260375,5.61E-05,3090314.994
0.167821158,5.61E-05,3032775.234
0.168381965,5.61E-05,2969957.242
0.168942772,5.61E-05,2913322.743
0.16950358,5.61E-05,2865505.951
0.170064387,5.61E-05,2821039.411
0.170625195,5.61E-05,2786270.039
0.171186002,5.61E-05,2754037.387
0.171746809,5.61E-05,2731992.588
0.172307617,5.61E-05,2714574.643
0.172868424,5.61E-05,2705003.412
0.173429232,5.61E-05,2698058.093
0.173990039,5.61E-05,2697717.72
0.174550847,5.61E-05,2696923.784
0.175111654,5.61E-05,2697757.304
0.175672462,5.61E-05,2697433.029
0.176233269,5.61E-05,2697633.048
0.176794077,5.61E-05,2697296.37
0.177354884,5.61E-05,2697619.387
0.177915692,5.61E-05,2697450.135
0.178476499,5.61E-05,2697510.401
0.179037306,5.61E-05,2697475.045
0.179598114,5.61E-05,2697508.045
0.180158921,5.61E-05,2697542.884
0.180719729,5.61E-05,2697405.899
0.181280536,5.61E-05,2697610.032
0.181841344,5.61E-05,2697374.945
0.182402151,5.61E-05,2697617.225
0.182962959,5.61E-05,2697382.284
0.183523766,5.61E-05,2697601.415
0.184084574,5.61E-05,2697391.406
0.184645381,5.61E-05,2697586.741
0.185206189,5.61E-05,2697407.884
0.185766996,5.61E-05,2697574.336
0.186327804,5.61E-05,2697422.153
0.186888611,5.61E-05,2697562.196
0.187449419,5.61E-05,2697446.138
0.188010226,5.61E-05,2697525.861
0.188571034,5.61E-05,2697477.23
0.189131841,5.61E-05,2697491.412
0.189692649,5.61E-05,2697507.469
0.190253456,5.61E-05,2697470.821
0.190814265,5.61E-05,2697522
0.191375075,5.61E-05,2697463.725
0.191935888,5.61E-05,2697523.047
0.192496708,5.61E-05,2697462.267
0.193057535,5.61E-05,2697524.907
0.193618374,5.61E-05,2697463.332
0.194179227,5.61E-05,2697522.549
0.194740096,5.61E-05,2697468.629
0.195300985,5.61E-05,2697514.659
0.195861898,5.61E-05,2697481.562
0.196422829,5.61E-05,2697504.572
0.196803312,5.61E-05,2697460.265
0.197364212,5.61E-05,2697517.031
0.197925091,5.61E-05,2697481.653
0.198485953,5.61E-05,2697495.193
0.199046801,5.61E-05,2697492.164
0.199607639,5.61E-05,2697484.558
0.200168466,5.61E-05,2697494.72
0.200729285,5.61E-05,2697475.264
0.201290098,5.61E-05,2697513.847
0.201850908,5.61E-05,2697471.002
0.202411715,5.61E-05,2697516.638
0.202972523,5.61E-05,2697468.344
0.20353333,5.61E-05,2697493.591
0.204094137,5.61E-05,2697474.082
0.204654944,5.61E-05,2697526.463
0.205215752,5.61E-05,2697451.047
0.205776559,5.61E-05,2697551.156
0.206337366,5.61E-05,2697495.447
0.206898173,5.61E-05,2697526.034
0.20745898,5.61E-05,2697572.156
0.208019788,5.61E-05,2697532.205
0.208580595,5.61E-05,2697590.631
0.209141402,5.61E-05,2697544.853
0.209702209,5.61E-05,2697572.647
0.210263016,5.61E-05,2697544.649
0.210823823,5.61E-05,2697562.749
